accepted_name	IUCN_category_old	IUCN_category_new	TS_category_old	TS_category_new	IUCN_old	IUCN_new	TS_global_old	TS_global_new
Acanthophoenix crinita	NE	NE	NE	NE	0	0	0	0
Acanthophoenix rousselii	NE	NE	NE	NE	0	0	0	0
Acanthophoenix rubra	CR	NE	Threatened	NE	1	0	1	0
Acoelorrhaphe wrightii	NE	NE	NE	NE	0	0	0	0
Acrocomia aculeata	NE	NE	NE	NE	0	0	0	0
Acrocomia crispa	NE	NE	Not Threatened	NE	0	0	1	0
Acrocomia emensis	NE	NE	NE	Threatened	0	0	0	1
Acrocomia glaucescens	NE	NE	NE	NE	0	0	0	0
Acrocomia hassleri	NE	NE	NE	NE	0	0	0	0
Acrocomia intumescens	NE	NE	NE	NE	0	0	0	0
Acrocomia media	NE	NE	Threatened	Not Threatened	0	0	1	1
Acrocomia totai	NE	NE	NE	NE	0	0	0	0
Actinokentia divaricata	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Actinokentia huerlimannii	NE	EN	Possibly Threatened	Threatened	0	1	1	1
Actinorhytis calapparia	NE	NE	NE	NE	0	0	0	0
Adonidia dransfieldii	NE	NE	NE	NE	0	0	0	0
Adonidia merrillii	NT	NE	Possibly Threatened	NE	1	0	2	0
Aiphanes acanthophylla	NE	NE	NE	Not Threatened	0	0	0	1
Aiphanes acaulis	NE	NE	Threatened	NE	0	0	1	0
Aiphanes argos	NE	CR	NE	Threatened	0	1	0	1
Aiphanes bicornis	NE	NE	NE	NE	0	0	0	0
Aiphanes buenaventurae	NE	NE	NE	NE	0	0	0	0
Aiphanes chiribogensis	VU	NE	Threatened	NE	1	0	1	0
Aiphanes concinna	NE	NE	NE	NE	0	0	0	0
Aiphanes deltoidea	NE	NE	Possibly Threatened	NE	0	0	1	0
Aiphanes duquei	VU	NE	Threatened	NE	1	0	1	0
Aiphanes eggersii	NE	NE	NE	NE	0	0	0	0
Aiphanes erinacea	NE	NE	NE	NE	0	0	0	0
Aiphanes gelatinosa	NE	NE	NE	NE	0	0	0	0
Aiphanes graminifolia	NE	NE	Threatened	NE	0	0	1	0
Aiphanes grandis	EN	NE	Threatened	Threatened	1	0	1	1
Aiphanes hirsuta	LC	NE	Not Threatened	NE	1	0	1	0
Aiphanes horrida	NE	NE	NE	NE	0	0	0	0
Aiphanes killipii	NE	NE	NE	NE	0	0	0	0
Aiphanes leiostachys	EN	NE	Threatened	NE	1	0	1	0
Aiphanes lindeniana	VU	NE	Possibly Threatened	NE	1	0	1	0
Aiphanes linearis	LC	NE	Possibly Threatened	NE	1	0	1	0
Aiphanes macroloba	NE	NE	NE	NE	0	0	0	0
Aiphanes minima	NE	NE	NE	Not Threatened	0	0	0	1
Aiphanes multiplex	NE	NE	NE	NE	0	0	0	0
Aiphanes parvifolia	NE	NE	Threatened	NE	0	0	1	0
Aiphanes pilaris	NE	NE	Threatened	NE	0	0	1	0
Aiphanes simplex	NE	NE	Possibly Threatened	NE	0	0	1	0
Aiphanes spicata	NE	NE	Threatened	NE	0	0	1	0
Aiphanes tricuspidata	NE	NE	NE	NE	0	0	0	0
Aiphanes truncata	NE	NE	Threatened	NE	0	0	1	0
Aiphanes ulei	LC	NE	Not Threatened	NE	1	0	1	0
Aiphanes verrucosa	EN	NE	Threatened	Threatened	1	0	1	1
Aiphanes weberbaueri	NE	NE	Possibly Threatened	NE	0	0	2	0
Allagoptera arenaria	NE	NE	Threatened	Not Threatened	0	0	1	1
Allagoptera brevicalyx	NE	NE	Threatened	Threatened	0	0	1	1
Allagoptera campestris	NE	NE	NE	NE	0	0	0	0
Allagoptera caudescens	NE	NE	NE	NE	0	0	0	0
Allagoptera leucocalyx	NE	NE	NE	NE	0	0	0	0
Allagoptera robusta	NE	NE	NE	NE	0	0	0	0
Ammandra decasperma	NE	NE	Threatened	NE	0	0	1	0
Aphandra natalia	NE	NE	Possibly Threatened	NE	0	0	1	0
Archontophoenix alexandrae	NE	NE	NE	NE	0	0	0	0
Archontophoenix cunninghamiana	NE	NE	NE	NE	0	0	0	0
Archontophoenix maxima	NE	NE	NE	NE	0	0	0	0
Archontophoenix myolensis	VU	NE	Threatened	NE	1	0	1	0
Archontophoenix purpurea	NE	NE	NE	NE	0	0	0	0
Archontophoenix tuckeri	NE	NE	NE	NE	0	0	0	0
Areca abdulrahmanii	NE	NT	Threatened	Possibly Threatened	0	1	1	1
Areca ahmadii	NE	NE	Threatened	NE	0	0	1	0
Areca andersonii	DD	NE	Data Deficient	NE	1	0	1	0
Areca arundinacea	NE	NE	Threatened	NE	0	0	1	0
Areca bakeri	NE	NE	NE	NE	0	0	0	0
Areca brachypoda	NE	NE	Threatened	NE	0	0	1	0
Areca caliso	NE	NE	NE	NE	0	0	0	0
Areca camarinensis	NE	NE	Possibly Threatened	Threatened	0	0	1	1
Areca catechu	DD	NE	Possibly Threatened,Data Deficient	Not Threatened	1	0	2	1
Areca chaiana	DD	NE	Data Deficient	NE	1	0	1	0
Areca churchii	NE	NE	NE	NE	0	0	0	0
Areca concinna	EN	NE	Threatened	NE	1	0	1	0
Areca congesta	NE	NE	NE	NE	0	0	0	0
Areca costulata	NE	NE	Possibly Threatened	NE	0	0	1	0
Areca dayung	NE	NE	Threatened	NE	0	0	1	0
Areca dransfieldii	NE	NE	NE	NE	0	0	0	0
Areca furcata	NE	NE	NE	NE	0	0	0	0
Areca gurita	NE	NE	NE	NE	0	0	0	0
Areca hutchinsoniana	NT	NE	Possibly Threatened	NE	1	0	1	0
Areca insignis	NE	NE	NE	NE	0	0	0	0
Areca ipot	VU	NE	Threatened	NE	1	0	1	0
Areca jokowi	NE	NE	NE	NE	0	0	0	0
Areca jugahpunya	NE	NE	Threatened	NE	0	0	1	0
Areca kinabaluensis	NE	NE	NE	NE	0	0	0	0
Areca klingkangensis	NE	NE	Threatened	NE	0	0	1	0
Areca laosensis	NE	NE	NE	NE	0	0	0	0
Areca ledermanniana	NE	NE	NE	NE	0	0	0	0
Areca macrocalyx	DD	LC	Data Deficient	Not Threatened	1	1	1	1
Areca mandacanii	NE	NE	NE	Threatened	0	0	0	1
Areca minuta	NE	NE	NE	NE	0	0	0	0
Areca mogeana	NE	NE	NE	NE	0	0	0	0
Areca montana	NE	NE	NE	NE	0	0	0	0
Areca novohibernica	DD	NE	Data Deficient	Threatened	1	0	1	1
Areca oxycarpa	NE	NE	NE	Threatened	0	0	0	1
Areca parens	VU	NE	Threatened	Threatened	1	0	1	1
Areca rheophytica	NE	NE	NE	NE	0	0	0	0
Areca ridleyana	NE	NE	Threatened	NE	0	0	1	0
Areca riparia	NE	DD	NE	Data Deficient	0	1	0	1
Areca songthanhensis	NE	NE	NE	NE	0	0	0	0
Areca subacaulis	NE	NE	Threatened	NE	0	0	1	0
Areca triandra	NE	NE	NE	NE	0	0	0	0
Areca triginticollina	NE	NE	NE	NE	0	0	0	0
Areca tunku	NE	NE	NE	NE	0	0	0	0
Areca unipa	NE	NE	NE	Threatened	0	0	0	1
Areca vestiaria	NE	NE	NE	Not Threatened	0	0	0	1
Areca vidaliana	NE	NE	Possibly Threatened	NE	0	0	1	0
Areca whitfordii	NE	NE	Threatened	NE	0	0	1	0
Arenga australasica	NE	NE	NE	NE	0	0	0	0
Arenga brevipes	NE	NE	NE	NE	0	0	0	0
Arenga caudata	NE	NE	NE	NE	0	0	0	0
Arenga distincta	NE	NE	NE	NE	0	0	0	0
Arenga engleri	NE	NE	NE	NE	0	0	0	0
Arenga hastata	NE	NE	NE	NE	0	0	0	0
Arenga hookeriana	NE	NE	NE	NE	0	0	0	0
Arenga listeri	VU	NE	Threatened	NE	1	0	1	0
Arenga longicarpa	NE	NE	NE	Data Deficient	0	0	0	1
Arenga longipes	NE	NE	Threatened	NE	0	0	1	0
Arenga micrantha	EN	NE	Threatened	NE	1	0	1	0
Arenga microcarpa	NE	NE	NE	NE	0	0	0	0
Arenga mindorensis	NE	NE	NE	NE	0	0	0	0
Arenga obtusifolia	NE	NE	NE	NE	0	0	0	0
Arenga pinnata	NE	NE	NE	NE	0	0	0	0
Arenga plicata	NE	NE	NE	NE	0	0	0	0
Arenga porphyrocarpa	NE	NE	NE	NE	0	0	0	0
Arenga retroflorescens	NE	NE	Possibly Threatened	NE	0	0	1	0
Arenga ryukyuensis	NE	NE	NE	NE	0	0	0	0
Arenga talamauensis	NE	NE	NE	NE	0	0	0	0
Arenga tremula	NE	NE	NE	NE	0	0	0	0
Arenga undulatifolia	NE	NE	NE	NE	0	0	0	0
Arenga westerhoutii	NE	NE	NE	NE	0	0	0	0
Arenga wightii	VU	NE	Threatened	NE	1	0	1	0
Asterogyne guianensis	NE	NE	Threatened	NE	0	0	1	0
Asterogyne martiana	NE	NE	NE	NE	0	0	0	0
Asterogyne ramosa	LC	NE	Not Threatened	NE	1	0	1	0
Asterogyne spicata	VU	NE	Threatened	NE	1	0	1	0
Asterogyne yaracuyense	CR	NE	Threatened	NE	1	0	1	0
Astrocaryum acaule	NE	NE	NE	NE	0	0	0	0
Astrocaryum aculeatissimum	LC	NE	Not Threatened	Not Threatened	1	0	1	1
Astrocaryum aculeatum	NE	NE	NE	NE	0	0	0	0
Astrocaryum alatum	NT	NE	Possibly Threatened	NE	1	0	1	0
Astrocaryum arenarium	NE	NE	NE	NE	0	0	0	0
Astrocaryum campestre	NE	NE	NE	NE	0	0	0	0
Astrocaryum carnosum	NE	VU	Threatened	Threatened	0	1	1	1
Astrocaryum chambira	NE	NE	NE	NE	0	0	0	0
Astrocaryum chonta	NE	NE	NE	NE	0	0	0	0
Astrocaryum ciliatum	NE	NE	NE	NE	0	0	0	0
Astrocaryum confertum	NE	NE	NE	NE	0	0	0	0
Astrocaryum echinatum	NE	NE	NE	NE	0	0	0	0
Astrocaryum faranae	NE	NE	NE	NE	0	0	0	0
Astrocaryum farinosum	NE	NE	NE	NE	0	0	0	0
Astrocaryum ferrugineum	NE	NE	NE	NE	0	0	0	0
Astrocaryum giganteum	NE	NE	NE	NE	0	0	0	0
Astrocaryum gratum	NE	NE	NE	NE	0	0	0	0
Astrocaryum huaimi	NE	NE	Possibly Threatened	NE	0	0	1	0
Astrocaryum huicungo	NE	NE	Data Deficient	NE	0	0	1	0
Astrocaryum jauari	NE	NE	NE	NE	0	0	0	0
Astrocaryum javarense	NE	NE	NE	NE	0	0	0	0
Astrocaryum macrocalyx	NE	NE	NE	NE	0	0	0	0
Astrocaryum malybo	NE	NE	Threatened	NE	0	0	1	0
Astrocaryum mexicanum	NE	NE	NE	NE	0	0	0	0
Astrocaryum minus	CR	NE	Threatened	NE	1	0	1	0
Astrocaryum murumuru	NE	NE	Threatened	NE	0	0	1	0
Astrocaryum paramaca	NE	NE	NE	NE	0	0	0	0
Astrocaryum perangustatum	NE	NE	Data Deficient	NE	0	0	1	0
Astrocaryum rodriguesii	NE	NE	NE	NE	0	0	0	0
Astrocaryum sciophilum	NE	NE	NE	NE	0	0	0	0
Astrocaryum scopatum	NE	NE	Data Deficient	NE	0	0	1	0
Astrocaryum sociale	NE	NE	NE	NE	0	0	0	0
Astrocaryum standleyanum	NE	NE	NE	NE	0	0	0	0
Astrocaryum triandrum	EN	NE	Threatened	NE	1	0	1	0
Astrocaryum tucuma	NE	NE	NE	NE	0	0	0	0
Astrocaryum ulei	NE	NE	NE	NE	0	0	0	0
Astrocaryum urostachys	LC	NE	Not Threatened	NE	1	0	1	0
Astrocaryum vulgare	NE	NE	NE	NE	0	0	0	0
Attalea allenii	NE	NE	NE	NE	0	0	0	0
Attalea amygdalina	NE	NE	Threatened	NE	0	0	1	0
Attalea amylacea	NE	NE	NE	NE	0	0	0	0
Attalea anisitsiana	NE	NE	NE	NE	0	0	0	0
Attalea apoda	NE	NE	NE	NE	0	0	0	0
Attalea attaleoides	NE	NE	Possibly Threatened	NE	0	0	1	0
Attalea barreirensis	NE	NE	NE	Threatened	0	0	0	1
Attalea bassleriana	NE	NE	NE	NE	0	0	0	0
Attalea brasiliensis	NE	NE	NE	Threatened	0	0	0	1
Attalea brejinhoensis	NE	NE	NE	NE	0	0	0	0
Attalea burretiana	NE	NE	NE	NE	0	0	0	0
Attalea butyracea	NE	NE	NE	NE	0	0	0	0
Attalea camopiensis	NE	NE	NE	NE	0	0	0	0
Attalea cephalotus	NE	NE	NE	NE	0	0	0	0
Attalea cohune	NE	NE	NE	NE	0	0	0	0
Attalea colenda	NE	NE	Possibly Threatened	NE	0	0	1	0
Attalea compta	NE	NE	NE	NE	0	0	0	0
Attalea crassispatha	CR	NE	Threatened	NE	1	0	1	0
Attalea cuatrecasasiana	NE	NE	NE	NE	0	0	0	0
Attalea dahlgreniana	NE	NE	NE	NE	0	0	0	0
Attalea degranvillei	NE	NE	NE	NE	0	0	0	0
Attalea dubia	NE	NE	Threatened	NE	0	0	1	0
Attalea eichleri	NE	NE	Possibly Threatened	NE	0	0	1	0
Attalea exigua	NE	NE	NE	NE	0	0	0	0
Attalea fairchildensis	NE	NE	NE	NE	0	0	0	0
Attalea funifera	NE	LC	NE	Not Threatened	0	1	0	1
Attalea geraensis	NE	NE	Possibly Threatened	NE	0	0	1	0
Attalea guacuyule	NE	NE	NE	NE	0	0	0	0
Attalea guianensis	NE	NE	NE	NE	0	0	0	0
Attalea hoehnei	NE	NE	NE	NE	0	0	0	0
Attalea huebneri	NE	NE	NE	NE	0	0	0	0
Attalea humilis	NE	NE	Threatened	NE	0	0	1	0
Attalea iguadummat	NE	NE	Threatened	NE	0	0	1	0
Attalea insignis	NE	NE	NE	NE	0	0	0	0
Attalea kewensis	NE	NE	NE	NE	0	0	0	0
Attalea lauromuelleriana	NE	NE	NE	NE	0	0	0	0
Attalea leandroana	NE	NE	NE	NE	0	0	0	0
Attalea luetzelburgii	NE	NE	Possibly Threatened	NE	0	0	1	0
Attalea macrolepis	NE	NE	NE	NE	0	0	0	0
Attalea magdalenica	NE	NE	NE	NE	0	0	0	0
Attalea maracaibensis	NE	NE	NE	NE	0	0	0	0
Attalea maripa	NE	NE	NE	NE	0	0	0	0
Attalea maripensis	NE	NE	NE	NE	0	0	0	0
Attalea microcarpa	NE	NE	NE	NE	0	0	0	0
Attalea moorei	NE	NE	NE	NE	0	0	0	0
Attalea nucifera	NE	NE	Threatened	NE	0	0	1	0
Attalea oleifera	LC	NE	Not Threatened	Not Threatened	1	0	1	1
Attalea osmantha	NE	NE	NE	NE	0	0	0	0
Attalea pacensis	NE	NE	NE	NE	0	0	0	0
Attalea peruviana	NE	NE	NE	NE	0	0	0	0
Attalea phalerata	NE	NE	NE	NE	0	0	0	0
Attalea pindobassu	NE	NE	NE	NE	0	0	0	0
Attalea plowmanii	NE	NE	NE	NE	0	0	0	0
Attalea princeps	NE	NE	NE	NE	0	0	0	0
Attalea racemosa	NE	NE	NE	NE	0	0	0	0
Attalea rostrata	NE	NE	NE	NE	0	0	0	0
Attalea salazarii	NE	NE	NE	NE	0	0	0	0
Attalea salvadorensis	NE	NE	NE	NE	0	0	0	0
Attalea seabrensis	NE	NE	NE	NE	0	0	0	0
Attalea septuagenata	DD	NE	Possibly Threatened	NE	1	0	1	0
Attalea speciosa	NE	NE	NE	NE	0	0	0	0
Attalea spectabilis	NE	NE	Threatened	NE	0	0	1	0
Attalea tessmannii	NT	NE	Possibly Threatened	NE	1	0	1	0
Attalea vitrivir	NE	NE	NE	NE	0	0	0	0
Attalea weberbaueri	NE	NE	NE	NE	0	0	0	0
Attalea wesselsboeri	NE	NE	NE	NE	0	0	0	0
Bactris acanthocarpa	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris acanthocarpoides	NE	NE	NE	NE	0	0	0	0
Bactris ana-juliae	NE	NE	NE	NE	0	0	0	0
Bactris aubletiana	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris bahiensis	NE	NE	NE	NE	0	0	0	0
Bactris balanophora	NE	NE	NE	NE	0	0	0	0
Bactris barronis	NE	NE	NE	NE	0	0	0	0
Bactris bidentula	NE	NE	NE	NE	0	0	0	0
Bactris bifida	NE	NE	NE	NE	0	0	0	0
Bactris brongniartii	NE	NE	NE	NE	0	0	0	0
Bactris campestris	NE	NE	NE	NE	0	0	0	0
Bactris caryotifolia	NE	NE	Threatened	NE	0	0	1	0
Bactris caudata	NE	NE	NE	NE	0	0	0	0
Bactris charnleyae	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris chaveziae	NE	NE	NE	NE	0	0	0	0
Bactris chocoensis	NE	NE	NE	NE	0	0	0	0
Bactris coloniata	VU	NE	Threatened	NE	1	0	1	0
Bactris coloradonis	NE	NE	NE	NE	0	0	0	0
Bactris concinna	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris constanciae	LC	NE	Not Threatened	NE	1	0	1	0
Bactris corossilla	NE	NE	NE	NE	0	0	0	0
Bactris cubensis	NE	NE	Not Threatened	NE	0	0	1	0
Bactris cuspidata	NE	NE	NE	NE	0	0	0	0
Bactris dianeura	NE	NE	NE	NE	0	0	0	0
Bactris elegans	NE	NE	NE	NE	0	0	0	0
Bactris faucium	NE	NE	Threatened	NE	0	0	1	0
Bactris ferruginea	NE	NE	NE	Not Threatened	0	0	0	1
Bactris fissifrons	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Bactris gasipaes	NE	NE	NE	NE	0	0	0	0
Bactris gastoniana	NE	NE	NE	NE	0	0	0	0
Bactris glandulosa	NE	NE	NE	NE	0	0	0	0
Bactris glassmanii	NE	NE	NE	NE	0	0	0	0
Bactris glaucescens	NE	LC	NE	Not Threatened	0	1	0	1
Bactris gracilior	NE	NE	NE	NE	0	0	0	0
Bactris grayumii	NE	NE	NE	NE	0	0	0	0
Bactris guineensis	NE	NE	Threatened	NE	0	0	1	0
Bactris halmoorei	NE	NE	NE	NE	0	0	0	0
Bactris hatschbachii	NE	NE	NE	Not Threatened	0	0	0	1
Bactris herrerana	NE	NE	NE	NE	0	0	0	0
Bactris hirta	NE	NE	Threatened	NE	0	0	1	0
Bactris horridispatha	NE	VU	NE	Threatened	0	1	0	1
Bactris jamaicana	VU	NE	Threatened	NE	1	0	1	0
Bactris killipii	NE	NE	NE	NE	0	0	0	0
Bactris kunorum	NE	NE	NE	NE	0	0	0	0
Bactris longiseta	VU	NE	Threatened	NE	1	0	1	0
Bactris macroacantha	NE	NE	NE	NE	0	0	0	0
Bactris major	NE	NE	Possibly Threatened	NE	0	0	2	0
Bactris manriquei	NE	NE	NE	NE	0	0	0	0
Bactris maraja	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris martiana	NE	NE	NE	NE	0	0	0	0
Bactris mexicana	NE	NE	NE	NE	0	0	0	0
Bactris militaris	NE	NE	NE	NE	0	0	0	0
Bactris nancibaensis	NE	NE	Threatened	NE	0	0	1	0
Bactris obovata	NE	NE	NE	NE	0	0	0	0
Bactris oligocarpa	NE	NE	NE	NE	0	0	0	0
Bactris oligoclada	NE	NE	NE	NE	0	0	0	0
Bactris panamensis	NE	NE	NE	NE	0	0	0	0
Bactris pickelii	VU	NE	Threatened	Not Threatened	1	0	1	1
Bactris pilosa	NE	NE	NE	NE	0	0	0	0
Bactris pliniana	NE	NE	NE	NE	0	0	0	0
Bactris plumeriana	NE	NE	NE	NE	0	0	0	0
Bactris polystachya	NE	NE	NE	NE	0	0	0	0
Bactris ptariana	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris rhaphidacantha	NE	NE	Possibly Threatened	NE	0	0	1	0
Bactris riparia	NE	NE	NE	NE	0	0	0	0
Bactris rostrata	NE	NE	Threatened	NE	0	0	1	0
Bactris schultesii	NE	NE	NE	NE	0	0	0	0
Bactris setiflora	EN	NE	Threatened	NE	1	0	1	0
Bactris setosa	NE	NE	NE	NE	0	0	0	0
Bactris setulosa	NT	NE	Possibly Threatened	NE	1	0	1	0
Bactris simplicifrons	NE	NE	NE	NE	0	0	0	0
Bactris soeiroana	NE	NE	NE	NE	0	0	0	0
Bactris sphaerocarpa	NE	NE	NE	NE	0	0	0	0
Bactris syagroides	NE	NE	Threatened	NE	0	0	1	0
Bactris tefensis	NE	NE	Threatened	NE	0	0	1	0
Bactris timbuiensis	NE	NE	NE	Threatened	0	0	0	1
Bactris tomentosa	NE	NE	NE	NE	0	0	0	0
Bactris turbinocarpa	NE	LC	Threatened	Not Threatened	0	1	1	1
Bactris vulgaris	NE	NE	NE	NE	0	0	0	0
Balaka diffusa	NE	CR	NE	Threatened	0	1	0	1
Balaka insularis	CR	NE	Threatened	NE	1	0	1	0
Balaka longirostris	NE	LC	Not Threatened	Not Threatened	0	1	1	1
Balaka macrocarpa	NE	EN	Threatened	Threatened	0	1	1	1
Balaka microcarpa	NE	CR	Threatened	Threatened	0	1	1	1
Balaka pauciflora	NE	NE	NE	NE	0	0	0	0
Balaka samoensis	NE	NE	Possibly Threatened	NE	0	0	1	0
Balaka seemannii	NE	LC	Not Threatened	Not Threatened	0	1	1	1
Balaka streptostachys	NE	CR	NE	Threatened	0	1	0	1
Balaka tahitensis	NE	NE	Possibly Threatened	NE	0	0	3	0
Barcella odora	NE	NE	Threatened	NE	0	0	1	0
Basselinia deplanchei	NE	NT	Possibly Threatened	Possibly Threatened	0	1	1	1
Basselinia eriostachys	NE	LC	NE	Not Threatened	0	1	0	1
Basselinia favieri	NE	EN	Threatened	Threatened	0	1	1	1
Basselinia glabrata	NE	VU	NE	Threatened	0	1	0	1
Basselinia gracilis	NE	EN	Possibly Threatened	Threatened	0	1	1	1
Basselinia humboldtiana	NE	NT	Possibly Threatened	Possibly Threatened	0	1	1	1
Basselinia iterata	NE	EN	Threatened	Threatened	0	1	1	1
Basselinia moorei	NE	CR	NE	Threatened	0	1	0	1
Basselinia pancheri	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Basselinia porphyrea	NE	EN	Possibly Threatened	Threatened	0	1	1	1
Basselinia sordida	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Basselinia tomentosa	NE	NT	Threatened	Possibly Threatened	0	1	1	1
Basselinia velutina	NE	NT	Possibly Threatened	Possibly Threatened	0	1	1	1
Basselinia vestita	NE	CR	Threatened	Threatened	0	1	1	1
Beccariophoenix alfredii	NE	VU	NE	Threatened	0	1	0	1
Beccariophoenix fenestralis	NE	NE	NE	NE	0	0	0	0
Beccariophoenix madagascariensis	NE	VU	Threatened	Threatened	0	1	1	1
Bentinckia condapanna	VU	NE	Threatened	NE	1	0	1	0
Bentinckia nicobarica	EN	NE	Threatened	NE	1	0	1	0
Bismarckia nobilis	NE	LC	NE	Not Threatened	0	1	0	1
Borassodendron borneense	NE	NE	NE	NE	0	0	0	0
Borassodendron machadonis	VU	NE	Threatened	NE	1	0	1	0
Borassus aethiopum	NE	LC	Threatened	Not Threatened	0	1	1	1
Borassus akeassii	NE	LC	NE	Not Threatened	0	1	0	1
Borassus flabellifer	NE	NE	NE	NE	0	0	0	0
Borassus heineanus	NE	NE	NE	NE	0	0	0	0
Borassus madagascariensis	NE	EN	Threatened	Threatened	0	1	1	1
Brahea aculeata	VU	NE	Threatened	Threatened	1	0	1	1
Brahea armata	NE	LC	NE	Not Threatened	0	1	0	1
Brahea brandegeei	NE	LC	NE	Not Threatened	0	1	0	1
Brahea calcarea	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Brahea decumbens	NE	LC	Threatened	Not Threatened	0	1	1	1
Brahea dulcis	NE	NE	NE	Threatened	0	2	0	4
Brahea edulis	EN	NE	Threatened	Threatened	1	0	1	1
Brahea moorei	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Brahea pimo	VU	NE	Threatened	NE	1	0	1	0
Brahea salvadorensis	NE	NE	NE	NE	0	0	0	0
Brahea sarukhanii	NE	NE	NE	NE	0	0	0	0
Brassiophoenix drymophloeoides	NE	NE	NE	NE	0	0	0	0
Brassiophoenix schumannii	NE	NE	NE	NE	0	0	0	0
Burretiokentia dumasii	NE	EN	NE	Threatened	0	1	0	1
Burretiokentia grandiflora	NE	EN	NE	Threatened	0	1	0	1
Burretiokentia hapala	NE	VU	Threatened	Threatened	0	1	1	1
Burretiokentia koghiensis	NE	CR	NE	Threatened	0	1	0	1
Burretiokentia vieillardii	NE	LC	Possibly Threatened	Not Threatened	0	1	1	1
Butia archeri	NE	NE	NE	Not Threatened	0	0	0	1
Butia arenicola	NE	NE	NE	NE	0	0	0	0
Butia campicola	NE	NE	Threatened	NE	0	0	1	0
Butia capitata	NE	NE	NE	Threatened,Data Deficient	0	0	0	2
Butia catarinensis	NE	NE	NE	NE	0	0	0	0
Butia eriospatha	VU	NE	Threatened	Threatened	1	0	1	1
Butia exilata	NE	NE	NE	NE	0	0	0	0
Butia exospadix	NE	NE	NE	NE	0	0	0	0
Butia lallemantii	NE	NE	NE	NE	0	0	0	0
Butia lepidotispatha	NE	NE	NE	NE	0	0	0	0
Butia leptospatha	NE	NE	Threatened	NE	0	0	1	0
Butia marmorii	NE	NE	NE	NE	0	0	0	0
Butia matogrossensis	NE	NE	NE	NE	0	0	0	0
Butia microspadix	NE	NE	Possibly Threatened	Threatened	0	0	1	1
Butia noblickii	NE	NE	NE	Threatened	0	0	0	1
Butia odorata	NE	NE	NE	NE	0	0	0	0
Butia paraguayensis	NE	NE	NE	NE	0	0	0	0
Butia poni	NE	NE	NE	NE	0	0	0	0
Butia pubispatha	NE	NE	NE	NE	0	0	0	0
Butia purpurascens	VU	NE	Threatened	Threatened	1	0	1	1
Butia witeckii	NE	NE	NE	NE	0	0	0	0
Butia yatay	NE	NE	NE	NE	0	0	0	0
Calamus acamptostachys	NE	NE	NE	NE	0	0	0	0
Calamus acanthochlamys	NE	NE	NE	NE	0	0	0	0
Calamus acanthophyllus	NE	NE	Not Threatened	NE	0	0	1	0
Calamus acanthospathus	NE	NE	NE	NE	0	0	0	0
Calamus acaulis	NE	NE	NE	NE	0	0	0	0
Calamus acehensis	NE	NE	NE	NE	0	0	0	0
Calamus adspersus	NE	NE	Threatened	NE	0	0	1	0
Calamus affinis	NE	NE	Possibly Threatened	Threatened	0	0	1	1
Calamus aidae	NE	NE	NE	NE	0	0	0	0
Calamus albidus	NE	NE	NE	Threatened	0	0	0	1
Calamus albus	NE	NE	NE	NE	0	0	0	0
Calamus altiscandens	NE	NE	Data Deficient	NE	0	0	1	0
Calamus andamanicus	NE	NE	Threatened	NE	0	0	1	0
Calamus angustifolius	NE	NE	NE	NE	0	0	0	0
Calamus anomalus	NE	NE	Not Threatened	NE	0	0	1	0
Calamus arborescens	NE	NE	NE	NE	0	0	0	0
Calamus aruensis	NE	NE	Not Threatened	NE	0	0	1	0
Calamus arugda	NE	NE	NE	NE	0	0	0	0
Calamus ashtonii	NE	NE	NE	NE	0	0	0	0
Calamus asperrimus	NE	NE	Threatened	NE	0	0	1	0
Calamus asteracanthus	NE	NE	NE	NE	0	0	0	0
Calamus ater	NE	NE	NE	NE	0	0	0	0
Calamus australis	NE	NE	NE	NE	0	0	0	0
Calamus axillaris	NE	NE	NE	NE	0	0	0	0
Calamus bachmaensis	NE	NE	NE	NE	0	0	0	0
Calamus bacularis	NE	NE	NE	NE	0	0	0	0
Calamus badius	NE	NE	NE	NE	0	0	0	0
Calamus baiyerensis	NE	NE	NE	NE	0	0	0	0
Calamus balerensis	NE	NE	NE	Threatened	0	0	0	1
Calamus balingensis	NE	NE	Threatened	NE	0	0	1	0
Calamus banggiensis	NE	NE	NE	NE	0	0	0	0
Calamus bankae	NE	NE	Not Threatened	NE	0	0	1	0
Calamus baratangensis	NE	NE	NE	NE	0	0	0	0
Calamus barbatus	NE	NE	NE	NE	0	0	0	0
Calamus barfodii	NE	NE	NE	NE	0	0	0	0
Calamus batanensis	NE	NE	NE	Threatened	0	0	0	1
Calamus beccarii	NE	NE	NE	Not Threatened	0	0	0	1
