"accepted_name"	"EOO"	"AOO"	"Nbe_unique_occ."	"Nbe_subPop"	"Nbe_loc"	"EOO2"	"NOP"	"MER"	"EOOkm2"	"AOO2km"	"EOOcat"	"AOOcat"	"EOO_rCAT_conR2"	"HFI"	"HPD"	"FLO"	"bio1"	"bio2"	"bio3"	"bio4"	"bio5"	"bio6"	"bio7"	"bio8"	"bio9"	"bio10"	"bio11"	"bio12"	"bio13"	"bio14"	"bio15"	"bio16"	"bio17"	"bio18"	"bio19"	"bio1_sd"	"bio2_sd"	"bio3_sd"	"bio4_sd"	"bio5_sd"	"bio6_sd"	"bio7_sd"	"bio8_sd"	"bio9_sd"	"bio10_sd"	"bio11_sd"	"bio12_sd"	"bio13_sd"	"bio14_sd"	"bio15_sd"	"bio16_sd"	"bio17_sd"	"bio18_sd"	"bio19_sd"	"bio5max"	"bio6min"	"bio13max"	"bio14min"	"Tflex_ext"	"Pflex_ext"	"Tflex_mean"	"Pflex_mean"	"ECO"	"TDWG3"
"Dypsis lutescens"	63699	96	28	19	21	63699	28	293055.334918523	66543.6961684545	100	"LC"	"EN"	"66543.6961684545"	30.7365751947675	65.5849379811968	0.130136813735589	23.9279911177499	8.62753464494433	64.5044322695051	196.978765760149	30.4390409333365	17.0271062850952	13.4119346141815	26.0565430777413	22.673363004412	26.1149588993617	21.4167692320687	2356.60714285714	357.785714285714	71.9642857142857	53.5464809962681	998.571428571429	267.285714285714	985.035714285714	374.857142857143	1.26790328962054	0.626864463744501	4.60247142869053	34.4086332670992	0.813383425336677	1.63523697162586	1.02420898343329	0.979599412446659	1.54823898194239	0.953017393239707	1.63948313364136	638.182682500384	69.8964086095125	23.0835553825776	14.8999442927854	195.921266985345	86.1978160515885	196.211994601239	164.261245014631	31.7068862915039	13.2309999465942	495	22	0.692953294990395	0.0444444444444444	0.772312614912707	0.201137951686964	3	1
"Dypsis madagascariensis"	308991	260	82	35	46	308991	82	535414.525372239	309252.163656575	260	"LC"	"EN"	"309252.163656575"	23.4223122713042	46.3257718958506	0.0687807113011708	25.3887053466425	10.7735957517857	69.5319520903797	159.142136364448	32.2742125115743	16.7005520099547	15.5736604783593	26.6758840142227	23.3526508982589	26.8352871406369	23.1469889850151	1521.17073170732	364.939024390244	19.0609756097561	100.824839754802	927.890243902439	68.4146341463415	704.939024390244	72.4634146341463	1.6640229592732	1.57405169768038	2.66979261237277	29.6196179113184	1.8004677200962	2.37282294906241	2.72615598573279	1.4998202639178	1.91664149836924	1.53498797245548	1.85341241364618	295.976467402812	77.7100256590186	18.7539938534753	21.9284189810005	171.770303567276	67.0976717999635	138.615227955873	78.3444744042476	35.0292510986328	7.90399980545044	511	0	0.572798737018471	1.95694716242661e-08	0.743602138363077	0.0522305764411027	4	1
"Dypsis mahia"	12	12	5	1	1	3	5	4.8208786189245	2.56413476304412	16	"CR"	"EN"	"2.56413476304412"	30.1168174743652	146.87190246582	0.0755387097597122	23.4559707641602	8.58650398254395	56.7774963378906	237.225341796875	30.2174091339111	15.094331741333	15.1230773925781	26.108097076416	21.7608642578125	26.128002166748	20.3822536468506	2409	359	81	47.163631439209	1001	315	981	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2174091339111	15.094331741333	359	81	0.74229381492974	0.225626740947075	0.74229381492974	0.225626740947075	1	1
"Dypsis makirae"	8	8	4	1	1	7	4	41.5887425985518	6.60104112617791	12	"CR"	"EN"	"6.60104112617791"	30.4370131492615	57.0125913619995	0.134378276765347	23.1368918418884	9.00446629524231	63.1198453903198	222.759090423584	30.2567925453186	15.9914832115173	14.2653093338013	25.6266584396362	22.3205614089966	25.6266584396362	20.2339196205139	2915	403.25	74	47.7459897994995	1157.75	292.5	1157.75	467.5	0.22508716583252	0.116869449615479	0.223684310913086	0.503898620605469	0.198695182800293	0.332821846008301	0.134126663208008	0.249189376831055	0.213346481323242	0.249189376831055	0.258307456970215	90	9.5	0	0.551443099975586	20.5	3	20.5	27	30.3561401367188	15.4922504425049	408	74	0.747307905494151	0.181372549019608	0.757073721942498	0.183508989460632	1	1
"Dypsis malcomberi"	1124	28	7	3	5	1124	7	4055.82626043543	1123.11968741537	28	"EN"	"EN"	"1123.11968741537"	21.253347669329	32.7917949131557	0.094991324203355	20.4544110979353	11.3338157108852	64.0206260681152	262.358960832868	28.5200358799526	10.8281428473336	17.6918928963797	23.2721246991839	17.4942915780204	23.305821282523	16.9614169257028	1378.71428571429	248.714285714286	34	68.1487770080566	682.142857142857	135.714285714286	674	158	1.49807076561414	0.690072231430868	1.56764018349636	4.8301098685301	1.79465842584298	1.12963260529293	0.701601645809069	1.52441587010704	1.49476954905259	1.56069193570162	1.5107064743732	242.490353269097	58.7954484794934	3.60555127546399	8.11290949376592	155.518946939409	15.8610033910667	163.610309373625	15.5884572681199	31.226749420166	9.68200016021729	311	27	0.639072590684516	0.0868167202572347	0.689539851604043	0.136703044227455	2	1
"Dypsis mananjarensis"	41176	64	21	12	14	41176	21	149626.136305294	40856.5477997582	72	"LC"	"EN"	"40856.5477997582"	27.3493771325974	78.7117738269624	0.10730496873813	22.1043108077276	10.0089866547357	61.4873115902855	247.418011619931	29.5221090770903	13.2888236272903	16.233285404387	24.802613394601	20.0866927192325	24.8758415948777	18.8908815838042	1942.66666666667	327.190476190476	56.3333333333333	60.2546788170224	904.380952380952	218.047619047619	881	277.952380952381	2.1452552168501	1.32419644055183	2.88116983536793	16.4086230638754	2.18750646081054	2.46549576656178	1.54622992431148	2.10609274541271	2.81569576547591	2.15611816420352	2.36040429401325	581.413650797204	103.91035513731	20.5872128597665	15.3036476258267	271.2162377496	83.2072570095158	259.028955910338	120.444790750981	32.0310745239258	7.55525016784668	495	21	0.595421353690299	0.0424242424242424	0.720058373704167	0.172172900596711	3	1
"Dypsis mangorensis"	21	8	3	2	2	21	3	2725.81436495426	20.9474795423613	12	"CR"	"EN"	"20.9474795423613"	31.564323425293	86.2408167521159	0.202557034790516	23.0259641011556	8.83539708455404	64.2810935974121	216.409200032552	29.9181378682454	16.1726379394531	13.7454999287923	25.4999701182048	21.811710357666	25.4999701182048	20.3066476186117	2410	357.333333333333	85.3333333333333	51.0132344563802	1042.33333333333	300.666666666667	1042.33333333333	359.333333333333	0.45674814443928	0.0301692517277786	0.403973840429568	2.13795616726297	0.457068596039038	0.323266288036785	0.133802308002253	0.509026904738024	0.236926055462679	0.509026904738024	0.454270425884446	197.453792062852	17.8978583448784	16.1658075373095	4.50427869828785	35.2183664205672	47.9200723427389	35.2183664205672	45.6106712659804	30.445915222168	15.9860000610352	378	76	0.754550243291554	0.201058201058201	0.764567902788696	0.238805970149254	1	1
"Dypsis marojejyi"	1208	36	14	4	5	1208	14	2310.22286251502	1207.52189638955	32	"EN"	"EN"	"1207.52189638955"	17.7265090942383	34.0894621440343	0.0392967529062714	19.917279788426	10.0141993931362	66.6651791163853	216.107669285366	27.2169818878174	12.2140357834952	15.0029461043222	22.1807353155954	17.8014139447893	22.1807353155954	17.0220326014927	1859.42857142857	301	45.1428571428571	65.5197748456683	878.714285714286	179.428571428571	878.714285714286	196.142857142857	1.60814457364349	0.797211343351944	1.70281404507623	8.19041714793001	1.35718189271285	2.03972760802911	0.815713863124856	1.60528432807396	1.91508007351291	1.60528432807396	1.69712084498311	178.013272748762	8.32974281623481	12.8173988892331	12.0991788520254	26.5168410098725	50.6264058277197	26.5168410098725	60.3449789420502	29.6595001220703	8.56575012207031	323	23	0.637099894200076	0.0712074303405573	0.730564964328946	0.149976269577598	2	1
"Dypsis mcdonaldiana"	2738	20	5	4	4	2738	5	10184.0960474037	2763.54103053264	20	"EN"	"EN"	"2763.54103053264"	22.4857967376709	38.6594390869141	0.0961871266365051	21.9401523590088	11.3706544876099	64.0625289916992	257.89407043457	29.9718502044678	12.2444499969482	17.7273998260498	24.7067832946777	18.9982418060303	24.7808170318604	18.5246501922607	1435.2	245.6	38.8	62.951008605957	681.6	151.8	660	181.4	0.358436010890818	0.903353303169534	2.15982313078627	4.115775379122	0.701057771656649	0.356750488273984	0.874902911879165	0.392800014931001	0.311087870984155	0.357010599299725	0.297789238448241	311.169889288794	63.3940060258066	6.57267069006199	6.89727157133564	193.775127402874	21.0047613649858	177	20.574255758107	30.9619998931885	11.9202499389648	346	33	0.67958285462128	0.0953757225433526	0.696645234794867	0.157980456026059	1	1
"Dypsis metallica"	1529	24	10	3	3	1529	10	9612.56072525472	1530.41181331927	28	"EN"	"EN"	"1530.41181331927"	19.8788274765015	21.8154109954834	0.227426915243268	23.7565393447876	7.33499917984009	59.126282119751	201.484103393555	30.1998310089111	17.8154324531555	12.3843985557556	25.7467990875244	22.6985988616943	26.1354106903076	21.2334938049316	2977.6	400.4	93.3	42.0469402313232	1119.7	328.4	1072.9	567.5	1.01293534671694	0.686348379613573	2.13653001102109	3.01942819570714	0.801021134369421	1.45490107481595	0.654260937742659	0.921593510480173	1.32675337649789	1.05721233376869	1.10386798650631	356.658317659291	36.4667276050679	13.5158343352446	4.97318465728431	89.5892478667688	38.9734952670829	72.917685707165	114.741496901126	30.6379127502441	13.6824998855591	413	55	0.713125372085855	0.13317191283293	0.788899288963892	0.233016983016983	2	1
"Dypsis minuta"	11843	24	11	5	5	11843	11	74284.6008676318	11812.5744317278	24	"VU"	"EN"	"11812.5744317278"	23.9743366241455	37.5617504119873	0.198020097122274	22.1843820051713	8.85467091473666	61.8390926014293	229.045071688565	29.3296879855069	15.0480514873158	14.2816364981911	24.5568193955855	20.6973847475919	24.7656452872536	19.2721091183749	2831.90909090909	411.727272727273	80.4545454545455	50.2064375443892	1178.63636363636	313.454545454545	1161	469.272727272727	1.14146404187095	1.1442725157387	1.83675317782409	19.4656267044385	0.710466955921172	2.08059758722121	1.45979834222705	0.799209202388495	1.78618672801712	0.990035851054043	1.36750532909801	273.486180471868	2.41209075662211	10.9303580578464	8.74708136550516	25.7770158368758	17.4892174574144	45.1752144433206	97.1350512524608	30.4290809631348	12.9449996948242	413	70	0.7031317199983	0.169491525423729	0.75289442700628	0.195407374696401	1	1
"Dypsis mirabilis"	139	16	6	3	4	139	6	981.648875237713	139.409802756748	20	"EN"	"EN"	"139.409802756748"	23.2393887837728	59.2879641850789	0.109571427727739	22.5918083190918	8.80404297510783	64.1103401184082	199.644818623861	29.3779891331991	15.6557558377584	13.7222332954407	24.7847579320272	21.2181955973307	24.7847579320272	19.988271077474	2147.33333333333	308.166666666667	71.1666666666667	47.4834849039714	876	270.333333333333	876	325.333333333333	1.90365910888388	0.566773684543736	1.49384409197683	10.9920700741829	1.60825253768401	2.19610482547862	0.589207952604319	1.84141375288684	2.52762655765846	1.84141375288684	2.10567918646302	200.847869460113	12.2379192131124	17.8932016885371	9.69937700300849	19.1624633072056	57.3329457351239	19.1624633072056	94.8613022610731	31.2851848602295	13.6824998855591	320	55	0.70540023377406	0.171875	0.762771662273199	0.230935640886966	2	1
"Dypsis mocquerysiana"	43706	76	23	10	12	43706	23	321822.873170435	43142.6964373717	76	"LC"	"EN"	"43142.6964373717"	24.8035556959069	52.2578146561332	0.146635347896296	23.0470075192659	8.45406735461691	61.3369533704675	218.54988628885	29.9570343183435	16.2054142744645	13.751620043879	25.3456428361976	21.9902665511422	25.5365828638491	20.2330935105034	2822.69565217391	386.608695652174	83.8260869565217	44.8343140975289	1098.91304347826	309.695652173913	1078.21739130435	484	0.610454952187621	1.06089436100207	2.22864797699828	12.4784922031909	0.616760396960796	1.19699071413666	1.33888937549637	0.595890693898162	0.708890577671713	0.618981597171524	0.713151889220744	359.786102463244	41.5492469359989	11.7884850361122	3.1998725535343	114.287083913306	29.8989735041321	107.634886420266	92.0711187565944	31.5322875976562	13.5457401275635	413	50	0.70021565099254	0.121065375302663	0.7646198918336	0.216824111560954	1	1
"Dypsis montana"	12	12	6	1	1	5	6	12.9492784650695	4.74881062233913	12	"CR"	"EN"	"4.74881062233913"	19.7326173782349	22.9922227859497	0.120532190427184	21.5011720657349	11.0932812690735	72.2346496582031	174.265907287598	28.5486240386963	13.1925001144409	15.3561239242554	23.0050621032715	19.1479587554932	23.1331462860107	19.1399593353271	1536.5	353	10	106.539981842041	953.5	32.5	950	33.5	0.596122365180827	0.252648166128565	0.371845581489866	2.15828729885569	0.705603567990864	0.434892053320004	0.270711514670861	0.56714349093111	0.631751786078718	0.558014920932406	0.622988860334941	15.8839541676498	7.66811580507233	0	0.315034911253029	12.5976188226188	0.547722557505166	15.3362316101447	1.6431676725155	29.1927490234375	12.7954998016357	360	10	0.715615589787424	0.0277777777777778	0.730663416798354	0.028328611898017	1	1
"Dypsis moorei"	610	12	3	2	2	610	3	48680.2697640946	615.504532575012	12	"EN"	"EN"	"615.504532575012"	18.7903607686361	18.8345127105713	0.204628828292092	21.3789831797282	9.0106315612793	61.6351826985677	235.194549560547	28.5423336029053	13.9784997304281	14.5638338724772	23.8609860738118	19.5299301147461	23.990847269694	18.3066806793213	2304.66666666667	343	73.3333333333333	53.8140118916829	989	257.333333333333	980.333333333333	361	1.14083192172166	1.50683610180871	2.80050691849148	24.0644747614763	0.602465525669667	2.43353147273093	1.83106594706127	0.747427478042891	1.9015267567195	0.972353667242449	1.5105890195131	555.41095896042	41.5692193816531	19.6299091524473	12.8031294040995	74.4781847254617	69.8593825719447	59.4670777265315	183.597385602301	29.238000869751	12.5734996795654	391	62	0.711207177083389	0.158567774936061	0.744531491215407	0.21379980563654	1	1
"Dypsis nauseosa"	7308	20	8	4	4	7308	8	13044.272226878	7308.09508371538	20	"VU"	"EN"	"7308.09508371538"	25.8230788707733	73.9785130023956	0.0639141260180622	21.677670955658	9.36362338066101	59.2946977615356	247.151756286621	28.7469458580017	12.969239115715	15.7777062654495	24.3245658874512	19.2138977050781	24.3708963394165	18.4173965454102	2029.125	346.375	57.75	67.843505859375	990.375	214.5	955.375	260.625	2.27764242612156	0.635101899978045	1.67735668892262	9.22055194065802	2.02796636606272	2.4706114394913	0.676517472395315	2.26842122930437	2.67082358348113	2.27502111588153	2.43978119657653	397.623094148215	36.2173498281063	21.9593780812273	16.2276093782948	111.789262837333	86.2173333583716	110.510422908559	116.319679578061	30.2174091339111	7.55525016784668	400	21	0.613823405052042	0.0525	0.724228378471329	0.166726813424756	2	1
"Dypsis nodifera"	226746	452	157	58	75	226746	157	638524.569519328	234631.955357481	480	"LC"	"EN"	"234631.955357481"	25.9861901094959	48.6800781541569	0.179065202617911	20.4990448799862	10.1994443425707	63.4935678372717	247.208046494016	28.0662570030067	12.0060456391353	16.0602112970534	23.1202126764188	18.1490218593816	23.1398813648588	17.2618039489552	1831.09554140127	321.203821656051	48.7133757961783	70.8999909807922	891.68152866242	177.579617834395	883.203821656051	222.133757961783	2.18132817733055	1.05183426083962	2.57236728862133	26.3524023261983	1.86698175706913	2.84526716020397	1.47940751397298	2.06011003852588	2.88725505743214	2.07693872551066	2.49272295479942	534.181710457861	61.9454618330639	24.0605675262408	16.772236097831	172.336546052602	90.9206562655068	170.630645444447	138.495399143308	32.872501373291	7.65399980545044	503	9	0.588863419119476	0.0178926441351889	0.715910661841724	0.151658767772512	4	1
"Dypsis nossibensis"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	28.5866374969482	23.3455772399902	0.151801779866219	25.4552612304688	10.1551036834717	70.9849319458008	142.693206787109	31.7089996337891	17.4029998779297	14.3059997558594	26.509916305542	23.5620002746582	26.6884593963623	23.4345417022705	1894	449	19	102.406532287598	1177	62	817	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.7089996337891	17.4029998779297	449	19	0.762260075824835	0.0423162583518931	0.762260075824835	0.0423162583518931	1	1
"Dypsis occidentalis"	16553	52	13	9	10	16553	13	23699.8816329008	16554.0974962614	52	"VU"	"EN"	"16554.0974962614"	20.5249118804932	49.9667679713323	0.0996546058987196	21.7960410484901	10.2688308862539	68.5492160503681	198.955419100248	28.8809984647311	13.8966007966262	14.9843976681049	23.7807961977445	19.771661391625	23.8124561309814	19.1097864737877	1876.61538461538	328.461538461538	40.4615384615385	71.765024625338	930.769230769231	159.307692307692	869.769230769231	173.769230769231	2.40362449994029	0.548893881083094	2.44534002334879	34.1266816395946	2.02324109247706	2.55716038133576	0.71127407504871	2.0042630158645	2.59263481780225	2.05191146401801	2.7910778761785	200.642525594459	57.6116530235209	17.0323974854559	19.0965496996069	108.246750410158	69.4134768559447	70.2710868069197	80.5855175638008	32.8984832763672	10.0380001068115	460	5	0.627463931955646	0.0108695652173913	0.738706502991904	0.123185011709602	3	1
"Dypsis onilahensis"	202184	60	18	11	12	202184	18	572307.827835951	201354.331690532	64	"LC"	"EN"	"201354.331690532"	19.7875713242425	96.5076706939273	0.0446764218213502	21.7927601072523	12.1291185484992	64.643544514974	244.528231302897	30.4359438154433	11.5889212820265	18.8470224274529	24.0763693915473	18.5788865619236	24.1801244947645	18.366761525472	1168.11111111111	261.388888888889	14.2222222222222	97.0490957895915	690.388888888889	53.4444444444444	597.777777777778	57.5555555555556	1.99080714240948	1.76420655124689	2.53175452423752	46.7107060688471	1.97520904852155	2.9464618769575	3.13548857691507	1.55743659228866	2.44474250832067	1.63944195485559	2.46164734008568	479.391144349836	96.8073519867825	16.6647057669991	18.1958203565183	247.170610019712	65.7295906344115	175.019513384535	71.9184360084985	32.3642501831055	9.13424968719482	497	3	0.618117621126174	0.00603621730382294	0.680027152933827	0.0544102019128586	3	1
"Dypsis oreophila"	14149	60	21	7	9	14149	21	37140.7401680723	14181.9811824116	72	"VU"	"EN"	"14181.9811824116"	19.4538315364293	32.0867571149554	0.108234397357418	20.888052440825	9.85073511941092	65.4203089759463	222.117444719587	28.2485487801688	13.209025700887	15.0395230792818	23.2533215114049	18.8431477319627	23.253359295073	17.9489852360317	2011.7619047619	320.380952380952	50.1904761904762	63.8357925415039	920.571428571429	197.52380952381	919.52380952381	241.666666666667	1.68992948441983	0.944158717339109	1.81973578416748	14.8132804390643	1.51191152831834	2.16587262347237	1.12811456889801	1.71544502810032	2.21228377691575	1.71541893919873	1.74500536192979	472.579401239824	41.556559278261	18.8987275963729	16.1922868998411	125.861261486039	72.8221251046816	128.019380973202	118.645410081188	30.3561401367188	8.56575012207031	408	9	0.629554618193628	0.0220588235294118	0.734820720468382	0.15665873959572	2	1
"Dypsis oropedionis"	5856	20	5	4	4	5856	5	16504.3740239003	5834.62354507611	20	"VU"	"EN"	"5834.62354507611"	20.6109733581543	13.1703443527222	0.00976320523768663	21.3578685760498	12.7078039169312	66.6553421020508	198.441625976563	29.8688499450684	10.8016000747681	19.0672496795654	22.9266918182373	18.4593250274658	23.0546001434326	18.4593250274658	1603.6	383	3.8	108.174221801758	1008.8	15.8	729.4	15.8	1.60299165448012	0.226796624409891	0.578407869490529	12.9456098392415	1.65307024937939	1.28031633412546	0.446276640563458	1.41670069177932	1.7246086332898	1.47678385670705	1.7246086332898	75.9855249373195	11.2249721603218	0.836660026534076	3.18164957070425	34.571664698131	3.27108544675922	197.398834849652	3.27108544675922	32.4099998474121	9.47200012207031	395	3	0.623201262692629	0.00759493670886076	0.673141355160263	0.00992167101827676	1	1
"Dypsis ovobontsira"	373.1	4	3	1	1	373.1	3	0	0	8	"CR"	"CR"	"0"	31.238977432251	42.7920684814453	0.167643263936043	22.9251823425293	8.04239845275879	62.496898651123	208.246810913086	29.4583988189697	16.5899219512939	12.8684768676758	25.3230400085449	22.0802745819092	25.3230400085449	20.3015079498291	2583	373	86	46.954532623291	1068	304	1068	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4583988189697	16.5899219512939	373	86	0.777840129234131	0.230563002680965	0.777840129234131	0.230563002680965	1	1
"Dypsis pachyramea"	12482	36	11	6	8	12482	11	60051.5298903733	12388.5873325458	36	"VU"	"EN"	"12388.5873325458"	20.9693610451438	32.8479527560147	0.174866678870537	23.1218324141069	7.76403773914684	59.8583717346191	211.172902887518	29.7845585562966	16.8445561148904	12.9400023547086	25.2326498898593	22.0636971213601	25.5668827403675	20.4334675181996	2930.45454545455	398.363636363636	90.1818181818182	43.587667985396	1119.63636363636	321.272727272727	1084.63636363636	536.909090909091	1.08994873427021	0.974116666714936	1.89699023111897	15.660971833008	0.759483193868953	1.80512577359591	1.21685006533938	0.878666004985077	1.35346058360643	1.01701168415669	1.33039489580814	320.029174806412	22.9140687232657	11.2766855220688	7.30651761367758	52.1771458155249	37.467561727689	38.3569360801217	106.530234718088	30.6106662750244	12.6750001907349	413	62	0.696400163793284	0.150121065375303	0.777856163953672	0.226380648105888	1	1
"Dypsis paludosa"	31714	76	25	12	13	31714	25	63296.25477633	31815.2135197643	88	"LC"	"EN"	"31815.2135197643"	27.9390863418579	53.649860534668	0.222404563575983	22.8006591796875	8.91686908721924	63.474861907959	217.600078125	29.7134465026855	15.6824531936645	14.030993270874	25.2444221496582	21.4356481933594	25.2602349853516	20.0474877166748	2540.12	383.56	79	51.4891412353516	1077.28	292.16	1076.88	399.2	1.25665886796675	0.822820284514521	1.8113647063305	13.0465106095346	0.960834441458901	1.75015693113968	0.963524924085046	1.29679395619009	1.74853156483442	1.30912467576178	1.36822488716548	380.853025019714	59.9298756881741	19.2764969155014	11.7955373803738	107.509891017835	67.1172357396618	106.9	111.212259516056	30.8615379333496	10.4160003662109	503	14	0.655378624900481	0.0278330019880716	0.758832470088017	0.20596516842215	2	1
"Dypsis pembana"	NA	4	2	1	1	0	2	0	0	4	"CR"	"CR"	"NA"	29.3475723266602	378.793243408203	0.119408182799816	25.5891971588135	7.2598762512207	64.8724212646484	134.169509887695	31.2195777893066	20.0285720825195	11.1910057067871	26.3594360351562	23.892240524292	27.1612873077393	23.892240524292	1621	361	43	82.0129928588867	853	170	241	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2195777893066	20.0285720825195	361	43	0.81250067108878	0.119113573407202	0.81250067108878	0.119113573407202	1	1
"Dypsis perrieri"	35479	76	25	13	15	35479	25	68282.8591195951	35495.163340796	84	"LC"	"EN"	"35495.163340796"	22.2000235748291	39.0951791381836	0.176610250622034	21.5544797515869	9.28494943618774	64.1230181884766	221.196486206055	28.6579867553711	14.2036403656006	14.4543463134766	23.9535247039795	19.7618566894531	23.9866493988037	18.6874126434326	2236.36	336.2	66.84	56.7241157531738	975.44	244.64	972.36	317.44	1.97072579924108	1.04308378257125	2.29915415040937	18.1474680684787	1.63111808259962	2.64906563444308	1.27484035460178	1.94806780850565	2.66196863803282	1.98988058904821	2.13669293130138	514.019526217957	48.0771948710266	23.2409122024072	13.6084837540264	129.746573493612	77.0659241602063	125.085597359035	145.377118786509	30.7578945159912	8.56575012207031	444	19	0.625283937776344	0.0427927927927928	0.746965376347836	0.198810232004759	2	1
"Dypsis pervillei"	8	8	3	2	2	4	3	30.3552538431072	4.28781385567474	12	"CR"	"EN"	"4.28781385567474"	26.11052831014	26.1209278106689	0.28072164952755	23.5143953959147	8.18632141749064	63.1613019307454	204.180638631185	30.0260480244954	17.0652103424072	12.9608376820882	25.70645459493	22.7785930633545	25.8376242319743	20.9504903157552	2933.66666666667	405	89.6666666666667	45.1868031819661	1162.66666666667	329.333333333333	1154.66666666667	505.666666666667	1.03909880881841	0.316258278121373	0.0297299231885493	10.8333722099263	0.809529197391436	1.29961531636094	0.495332385072557	0.752776968633149	1.08786960162769	0.923090662546819	1.1910578748726	339.455937248612	41.7252920900501	8.50490054811538	2.44779470965983	91.5987627281795	29.7713508819021	81.2793536719709	87.8768077101879	30.7578945159912	15.7112503051758	444	80	0.745936257070245	0.18018018018018	0.778417097575919	0.221399176954733	1	1
"Dypsis pilulifera"	84596	76	20	15	15	84596	20	117907.584882762	84426.9884627075	80	"LC"	"EN"	"84426.9884627075"	22.4769187927246	24.9640127658844	0.230538824573159	21.4325128555298	10.0445852518082	66.0217588424683	220.223417663574	28.6893648147583	13.4542876243591	15.235077047348	23.7054841041565	19.4071651935577	23.7731477737427	18.5587142467499	2050.6	362.65	48.2	72.3112037658691	1014.1	181.6	953.8	230.4	2.04946341812104	0.862860102325488	4.06216808800588	45.5909854355186	1.59871436420047	2.50354984327143	1.27148264985836	1.72296613971765	2.45104470725863	1.79049555116909	2.46880835587364	456.122028916778	65.5457052268431	26.4626847506168	20.9157983549098	143.453238300665	98.5117679318193	146.525226856208	152.126470930916	31.8756523132324	8.56575012207031	495	6	0.613701291714444	0.0121212121212121	0.733444492122016	0.132910519784917	4	1
"Dypsis pinnatifrons"	222355	352	118	55	64	222355	118	516620.254590146	223805.811461426	356	"LC"	"EN"	"223805.811461426"	25.0481100324857	42.5060641886824	0.213768995566278	22.2102674548909	9.97606214830431	65.7082481707557	216.252626839331	29.3941431853731	14.1980194237273	15.19612365658	24.4198643797535	20.3125195422415	24.5144721208993	19.3836354239512	2054.4406779661	363.533898305085	49.6694915254237	70.6266555139574	992.830508474576	186.033898305085	919.771186440678	249.991525423729	2.2341169249168	1.2069901655579	4.04305092572741	47.612809430364	1.64159652590387	2.9374254282755	1.76141730632758	1.84189853843547	2.7230511635045	1.90591201833389	2.72875752569416	579.042055103965	82.8917203502379	28.061609595185	22.6613653397014	196.170312585544	107.245379810303	179.828665418705	179.024875116487	31.9236831665039	8.56575012207031	503	6	0.613213185214411	0.0119284294234592	0.737364565152298	0.136629601137609	5	1
"Dypsis poivreana"	355	28	14	3	4	355	14	549.921987937274	354.590590678059	40	"EN"	"EN"	"354.590590678059"	36.1966024126325	112.746371132987	0.159932345151901	23.6218997410366	8.76640204020909	63.2098353249686	216.606157575335	30.5465455736433	16.6777356011527	13.8688099724906	26.1320088250296	22.0694937024798	26.1320088250296	20.9356423786708	2640.64285714286	365.142857142857	101.785714285714	44.0331551688058	1061	349.428571428571	1061	427.214285714286	0.104504803130926	0.0417439387353992	0.35717558085562	1.86645007027362	0.112872708822536	0.136736746568223	0.0240152510418365	0.0649641448609284	0.716154346465216	0.0649641448609284	0.120984088898307	106.060655463573	20.7655674424946	0.801783725737273	1.14350016817139	53.8887743412299	3.08131554607857	53.8887743412299	13.8462912081099	30.6922798156738	16.5459136962891	390	101	0.760872590306365	0.258974358974359	0.764985395377999	0.2787558685446	1	1
"Dypsis prestoniana"	209	12	6	2	2	209	6	2058.45771327024	208.850524888098	16	"EN"	"EN"	"208.850524888098"	24.0027599334717	41.0137710571289	0.0966454967856407	20.7581510543823	10.2834062576294	61.0409927368164	261.247001647949	28.2967500686646	11.4579997062683	16.8387498855591	23.5174169540405	17.7994995117188	23.5587711334229	17.2771453857422	1820	337	43	75.8936462402344	950	163.5	920	190	1.11308065977436	0.55405551600049	0.876969538598245	9.80886889485749	0.747914876473066	1.41367210060887	0.665757746484737	0.978414925382873	1.1827149963804	1.0237161591725	1.25243604290975	125.976188226188	9.85900603509299	6.57267069006199	2.20520676964784	59.1540362105579	20.2657346276911	26.290682760248	24.0997925302273	28.9794998168945	10.1674995422363	346	37	0.672524384598625	0.106936416184971	0.703348578782442	0.127596439169139	2	1
