accepted_name	lon	lat	coordinateUncertaintyInMeters
Copernicia prunifera	-38.637222	-4.039722	5000
Copernicia prunifera	-42.766667	-11.016667	5000
Copernicia prunifera	-43.833333	-11.333333	5000
Copernicia prunifera	-38.5431	-3.7172	5000
Copernicia prunifera	-40.6525	-9.562222	5000
Copernicia prunifera	-57.333333	-16.183333	5000
Copernicia prunifera	-42.799722	-2.75	5000
Copernicia prunifera	-42.7	-10.833333	5000
Copernicia prunifera	-38.255	-6.370833	5000
Copernicia prunifera	-37.919444	-6.095556	5000
Copernicia prunifera	-43.233333	-11.683333	5000
Copernicia prunifera	-40.33	-9.349444	5000
Copernicia prunifera	-40.591111	-9.691667	5000
Copernicia prunifera	-37.783056	-5.65	5000
Copernicia prunifera	-51.75	-11.28	5000
Copernicia prunifera	-37.34398115	-5.191256898	5000
Copernicia prunifera	-42.696033	-7.0104	5000
Copernicia prunifera	-43.133333	-11.083333	5000
Copernicia prunifera	-38.898333	-3.679167	5000
Copernicia prunifera	-41.495453	-5.062361	5000
Copernicia prunifera	-41.279103	-9.613661	5000
Copernicia prunifera	-39.368167	-8.192722	5000
Copernicia prunifera	-40.333575	-9.274358	5000
Copernicia prunifera	-40.597789	-9.471692	5000
Copernicia prunifera	-40.387439	-9.362231	5000
Copernicia prunifera	-38.434814	-7.163875	5000
Copernicia prunifera	-38.140939	-6.981106	5000
Copernicia prunifera	-40.728778	-9.434	5000
Copernicia prunifera	-40.673611	-9.458583	5000
Copernicia prunifera	-40.294972	-9.184583	5000
Copernicia prunifera	-36.720278	-5.939722	5000
Copernicia prunifera	-36.720278	-5.580278	5000
Copernicia prunifera	-41.866944	-3.175	5000
Copernicia tectorum	-73.93	10.7	5000
Copernicia tectorum	-73.92	11.08	5000
Copernicia tectorum	-69.67	9	5000
Copernicia tectorum	-71.17	10.12	5000
Copernicia tectorum	-72.63423	11.13362	310
Copernicia tectorum	-74.838981	9.738961	5000
Copernicia tectorum	-74.816822	9.330983	5000
Copernicia tectorum	-73.111544	10.382986	5000
Copernicia tectorum	-74.792778	9.716667	5000
Copernicia tectorum	-76.54923	3.1126	5000
Copernicia tectorum	-76.56341	3.120677	5000
Copernicia tectorum	-73.74944	9.318889	5000
Copernicia tectorum	-73.91666667	11.08333333	5000
Copernicia yarey	-76.428055	21.265833	5000
Corypha lecomtei	107.6297222	10.96	1000
Corypha lecomtei	107.65	10.88	1000
Corypha lecomtei	101.25	16.78333333	1000
Corypha utan	140.83	-8.17	5000
Corypha utan	141.33	-9.12	5000
Corypha utan	134.0843318	-12.33204351	10000
Corypha utan	144.2167	-15.2	5000
Corypha utan	135	-12.4	5000
Corypha utan	135.0167	-12.4667	5000
Corypha utan	144.1667	-15.4167	1000
Corypha utan	144.4667	-15.2167	1000
Corypha utan	142.2014	-9.2539	1000
Corypha utan	141.725	-15.0825	50
Corypha utan	144.5	-15.5333	5000
Corypha utan	144.2	-15.4167	5000
Corypha utan	144.5847	-15.2908	5000
Corypha utan	145.25	-15.4667	5000
Corypha utan	144.3333	-15.0833	5000
Corypha utan	134.884503	-13.131909	900
Corypha utan	134.084514	-12.331917	900
Corypha utan	135.001177	-12.398582	900
Corypha utan	135.017842	-12.465246	900
Corypha utan	135.084506	-12.698577	900
Corypha utan	135.217845	-12.63191	900
Corypha utan	134.0833	-12.3333	10000
Corypha utan	144.18	-15.43	5000
Corypha utan	134.08	-12.33	5000
Corypha utan	144.3	-15.05	50000
Corypha utan	126.330672	-7.708627001	5000
Corypha utan	134.996439	-12.413023	5000
Corypha utan	135.927004	-12.507464	5000
Corypha utan	135.01222	-12.48651	5000
Corypha utan	134.81637	-12.27019	5000
Corypha utan	144.3425215	-15.09027676	1600
Corypha utan	141.7592165	-15.50694668	1600
Corypha utan	144.183889	-15.42166701	100
Corypha utan	141.7758787	-13.34029	1600
Corypha utan	143.5122496	-13.53806308	100
Corypha utan	141.345948	-16.89216301	100
Corypha utan	142.619832	-16.068414	100
Corypha utan	142.829033	-16.143646	100
Corypha utan	141.23508	-16.979	100
Corypha utan	144.5855742	-15.2894413	100
Corypha utan	143.8577	-14.56032	250
Corypha utan	135.0058	-12.40932	20
Corypha utan	135.0059	-12.40839	20
Corypha utan	134.9471	-12.16905	20
Corypha utan	134.9516	-12.18814	20
Corypha utan	134.9841	-12.23182	20
Corypha utan	134.99	-12.42083	40
Corypha utan	134.9925	-12.42861	40
Corypha utan	134.9911	-12.43778	40
Corypha utan	134.9917	-12.42278	40
Corypha utan	135.0221	-12.28645	20
Corypha utan	135.0289	-12.26919	20
Corypha utan	134.9888	-12.42193	20
Corypha utan	134.9855	-12.42185	20
Corypha utan	134.9895	-12.42234	20
Corypha utan	135.0103	-12.40215	20
Corypha utan	135.0049	-12.40933	20
Corypha utan	134.9655	-12.47494	20
Corypha utan	134.9678	-12.46994	20
Corypha utan	134.9612	-12.47697	20
Corypha utan	135.0089	-12.46786	20
Corypha utan	135.0093	-12.46787	20
Corypha utan	135.1016	-12.55195	20
Corypha utan	134.9746	-12.47497	20
Corypha utan	135.0866	-12.64095	20
Corypha utan	134.5606	-12.23444	20
Corypha utan	135.85	-13.34703	20
Corypha utan	134.8164	-12.27109	20
Corypha utan	135.0122	-12.48651	20
Corypha utan	135.0053	-12.3894	5000
Corypha utan	135.0088	-12.42689	5000
Corypha utan	135.0054	-12.41391	5000
Corypha utan	135.0115	-12.47178	5000
Corypha utan	134.9944	-12.47179	5000
Corypha utan	134.9694	-12.47181	5000
Corypha utan	135.018	-12.53597	5000
Corypha utan	135.0354	-12.53664	5000
Corypha utan	135.038	-12.55038	5000
Corypha utan	135.0591	-12.55065	5000
Corypha utan	135.0994	-12.55077	5000
Corypha utan	135.0499	-12.55065	5000
Corypha utan	135.0363	-12.56045	5000
Corypha utan	135.0431	-12.55954	5000
Corypha utan	135.0876	-12.56026	5000
Corypha utan	135.0848	-12.55989	5000
Corypha utan	135.0808	-12.56008	5000
Corypha utan	135.0945	-12.57605	5000
Corypha utan	135.0828	-12.57591	5000
Corypha utan	135.1031	-12.57604	5000
Corypha utan	135.0494	-12.575	5000
Corypha utan	135.09	-12.57569	5000
Corypha utan	135.0587	-12.57536	5000
Corypha utan	135.0847	-12.59059	5000
Corypha utan	135.0683	-12.59042	5000
Corypha utan	135.1352	-12.5912	5000
Corypha utan	135.1215	-12.59103	5000
Corypha utan	135.0774	-12.59022	5000
Corypha utan	135.1028	-12.60517	5000
Corypha utan	135.1315	-12.59093	5000
Corypha utan	135.0896	-12.605	5000
Corypha utan	135.0853	-12.605	5000
Corypha utan	135.1104	-12.59085	5000
Corypha utan	135.0778	-12.60555	5000
Corypha utan	135.0979	-12.60499	5000
Corypha utan	135.0933	-12.60518	5000
Corypha utan	135.1115	-12.61903	5000
Corypha utan	135.1053	-12.61894	5000
Corypha utan	135.0921	-12.61904	5000
Corypha utan	135.1081	-12.61921	5000
Corypha utan	135.0847	-12.64518	5000
Corypha utan	135.0239	-12.65876	5000
Corypha utan	134.9908	-12.36125	5000
Corypha utan	135.012	-12.40284	5000
Corypha utan	135.0184	-12.44263	5000
Corypha utan	134.9659	-12.46976	5000
Corypha utan	135.012	-12.46886	5000
Corypha utan	135.0037	-12.46886	5000
Corypha utan	134.989	-12.47157	5000
Corypha utan	135.0074	-12.46886	5000
Corypha utan	134.9972	-12.45801	5000
Corypha utan	135.0055	-12.45801	5000
Corypha utan	135.0009	-12.45801	5000
Corypha utan	134.9733	-12.50955	5000
Corypha utan	135.0147	-12.52312	5000
Corypha utan	135.023	-12.53939	5000
Corypha utan	135.0377	-12.53849	5000
Corypha utan	134.9834	-12.55386	5000
Corypha utan	135.0368	-12.55205	5000
Corypha utan	135.0552	-12.56652	5000
Corypha utan	135.1105	-12.5873	5000
Corypha utan	135.0562	-12.55024	5000
Corypha utan	135.0709	-12.58279	5000
Corypha utan	135.0589	-12.56561	5000
Corypha utan	135.0994	-12.58459	5000
Corypha utan	135.0829	-12.59364	5000
Corypha utan	135.1068	-12.5864	5000
Corypha utan	135.0552	-12.58189	5000
Corypha utan	135.0746	-12.58279	5000
Corypha utan	135.1132	-12.5882	5000
Corypha utan	135.0783	-12.59364	5000
Corypha utan	135.104	-12.60629	5000
Corypha utan	135.0948	-12.59364	5000
Corypha utan	135.0847	-12.6054	5000
Corypha utan	135.0967	-12.60539	5000
Corypha utan	135.0875	-12.59364	5000
Corypha utan	135.116	-12.60629	5000
Corypha utan	135.1234	-12.60538	5000
Corypha utan	135.07	-12.6045	5000
Corypha utan	135.0893	-12.60539	5000
Corypha utan	135.0911	-12.59364	5000
Corypha utan	135.1031	-12.61805	5000
Corypha utan	135.0985	-12.61805	5000
Corypha utan	135.0912	-12.61896	5000
Corypha utan	135.0948	-12.61805	5000
Corypha utan	135.093	-12.63252	5000
Corypha utan	135.1077	-12.61805	5000
Corypha utan	135.0199	-12.2677	5000
Corypha utan	135.0221	-12.2865	5000
Corypha utan	134.9463	-12.1705	5000
Corypha utan	134.9855	-12.4219	5000
Corypha utan	134.9895	-12.4223	5000
Corypha utan	134.9888	-12.4219	5000
Corypha utan	135.0103	-12.4022	5000
Corypha utan	135.0049	-12.4093	5000
Corypha utan	135.0009	-12.46249	5000
Corypha utan	134.9632	-12.47605	5000
Corypha utan	135.0055	-12.45977	5000
Corypha utan	135	-12.46068	5000
Corypha utan	135.0083	-12.4661	5000
Corypha utan	135.0129	-12.47605	5000
Corypha utan	135.0083	-12.47424	5000
Corypha utan	135.011	-12.45977	5000
Corypha utan	134.9954	-12.45887	5000
Corypha utan	135.0037	-12.47695	5000
Corypha utan	134.9991	-12.46158	5000
Corypha utan	135.0101	-12.47334	5000
Corypha utan	135.012	-12.48238	5000
Corypha utan	134.9669	-12.46701	5000
Corypha utan	135.0156	-12.44078	5000
Corypha utan	135.0166	-12.45435	5000
Corypha utan	135.0156	-12.44802	5000
Corypha utan	134.9991	-12.48419	5000
Corypha utan	135.0093	-12.4679	20
Corypha utan	134.9655	-12.4749	5000
Corypha utan	135.0122	-12.4865	5000
Corypha utan	134.9678	-12.4699	5000
Corypha utan	134.9612	-12.477	5000
Corypha utan	134.9664	-12.4719	5000
Corypha utan	134.9994	-12.41178	5000
Corypha utan	134.9864	-12.42171	5000
Corypha utan	134.9998	-12.37769	5000
Corypha utan	135.0007	-12.37923	5000
Corypha utan	134.9869	-12.42143	5000
Corypha utan	134.9843	-12.23214	5000
Corypha utan	134.9944	-12.41453	5000
Corypha utan	134.995	-12.41385	5000
Corypha utan	135.0832	-12.54857	5000
Corypha utan	134.8972	-12.45837	5000
Corypha utan	134.981	-12.20877	5000
Corypha utan	135.0426	-12.31367	5000
Corypha utan	135.0711	-12.28017	5000
Corypha utan	134.9782	-12.35977	5000
Corypha utan	135.0537	-12.48457	5000
Corypha utan	134.8752	-12.09027	5000
Corypha utan	135.0058	-12.49087	5000
Corypha utan	135.0672	-12.53687	5000
Corypha utan	135.0113	-12.43667	5000
Corypha utan	134.9693	-12.18537	5000
Corypha utan	134.9644	-12.47457	5000
Corypha utan	135.0632	-12.36557	5000
Corypha utan	134.6379	-12.25357	5000
Corypha utan	134.5429	-12.12027	5000
Corypha utan	143.8275	-15.08165	6491
Corypha utan	100.3666667	6.116666667	1000
Corypha utan	116.7	6.533333333	1000
Corypha utan	117.4666667	6.75	1000
Corypha utan	115.5	-6.916666667	1000
Corypha utan	120.4	16.53333333	1000
Corypha utan	125.2666667	6.983333333	1000
Corypha utan	122.5666667	12.41666667	1000
Corypha utan	121.1666667	14.58333333	20000
Corypha utan	140.83	-8.16	10000
Corypha utan	141.33	-9.11	1000
Cryosophila bartlettii	-79.5583	9.1917	5000
Cryosophila bartlettii	-79.55805	9.19083	5000
Cryosophila bartlettii	-79.56666	9.2	5000
Cryosophila bartlettii	-79.53333	9.38333	5000
Cryosophila cookii	-83.37	10.08	5000
Cryosophila cookii	-83.534722	10.316667	5000
Cryosophila cookii	-82.666667	9.575	5000
Cryosophila cookii	-83.53	10.31	5000
Cryosophila cookii	-83.36666	10.08333	5000
Cryosophila cookii	-83.5417	10.32	5000
Cryosophila grayumii	-82.93	8.68	5000
Cryosophila grayumii	-83.32	8.95	5000
Cryosophila grayumii	-83.77	9.29	5000
Cryosophila grayumii	-84.58	9.8	5000
Cryosophila grayumii	-83.4583	8.97	5000
Cryosophila grayumii	-84.231111	9.715278	5000
Cryosophila grayumii	-84.833333	10.266667	5000
Cryosophila grayumii	-83.458333	8.966667	5000
Cryosophila grayumii	-82.933333	8.683333	5000
Cryosophila grayumii	-84.563889	9.822222	5000
Cryosophila grayumii	-84.583333	9.802778	5000
Cryosophila grayumii	-84.580556	9.805556	5000
Cryosophila grayumii	-84.238889	9.715278	5000
Cryosophila grayumii	-85.061358	9.883366	5000
Cryosophila grayumii	-85.053057	9.86957	5000
Cryosophila grayumii	-84.593722	9.796139	5000
Cryosophila grayumii	-84.59	9.8	5000
Cryosophila grayumii	-84.23	9.71	5000
Cryosophila grayumii	-83.45	8.96666	5000
Cryosophila grayumii	-83.46666	8.96666	5000
Cryosophila grayumii	-83.23	9.02	5000
Cryosophila grayumii	-83.33333	8.95	5000
Cryosophila grayumii	-84.56388	9.82222	5000
Cryosophila grayumii	-84.58055	9.80555	5000
Cryosophila grayumii	-83.325	8.95	5000
Cryosophila grayumii	-82.941667	8.683333	5000
Cryosophila guagara	-83.51	8.71	5000
Cryosophila guagara	-84.8333	10	5000
Cryosophila guagara	-84.395278	9.680556	5000
Cryosophila guagara	-83.638889	8.702778	5000
Cryosophila guagara	-83.166667	8.666667	5000
Cryosophila guagara	-84.397778	9.690278	5000
Cryosophila guagara	-83.516667	8.566667	5000
Cryosophila guagara	-83.583336	8.466667	5000
Cryosophila guagara	-83.678611	8.678611	5000
Cryosophila guagara	-83.238897	8.691518	5000
Cryosophila guagara	-84.607528	9.772861	5000
Cryosophila guagara	-83.528611	8.678333	5000
Cryosophila guagara	-83.59142	8.70668	5000
Cryosophila guagara	-83.59142	8.70682	5000
Cryosophila guagara	-83.59142	8.70693	5000
Cryosophila guagara	-83.63	8.7	5000
Cryosophila guagara	-82.933333	8.283333	5000
Cryosophila guagara	-83.46666	8.96666	5000
Cryosophila guagara	-84.53333	9.78333	5000
Cryosophila guagara	-83.16666	8.66666	5000
Cryosophila guagara	-84.45	9.63333	5000
Cryosophila guagara	-82.8	8.5	5000
Cryosophila guagara	-82.816667	8.516667	5000
Cryosophila guagara	-83.51666	8.68333	5000
Cryosophila guagara	-82.82	8.5083	5000
Cryosophila guagara	-84.4583	9.63	5000
Cryosophila guagara	-82.82	8.5	5000
Cryosophila guagara	-83.17	8.67	5000
Cryosophila guagara	-83.525	8.68	5000
Cryosophila guagara	-82.816667	8.5	3615
Cryosophila guagara	-82.91959	8.672189	31267
Cryosophila kalbreyeri	-77.270359	7.148696	1030
Cryosophila kalbreyeri	-77.19501	7.173885	3202
Cryosophila kalbreyeri	-74.634018	6.561608	5030
Cryosophila kalbreyeri	-75.75	8.66666	5000
Cryosophila kalbreyeri	-74.83333	5.93333	5000
Cryosophila kalbreyeri	-75.41666	10.35	5000
Cryosophila kalbreyeri	-77.31666	8.16666	5000
Cryosophila kalbreyeri	-77.7	8.166667	5000
Cryosophila kalbreyeri	-77.73333	8.00833	5000
Cryosophila kalbreyeri	-77.466667	8.433333	5000
Cryosophila kalbreyeri	-77.26666	8.06666	5000
Cryosophila kalbreyeri	-74.65	5.88333	5000
Cryosophila kalbreyeri	-75.199972	9.883339	5000
Cryosophila kalbreyeri	-75.2289	6.53806	5000
Cryosophila kalbreyeri	-76.2825	8.35306	5000
Cryosophila kalbreyeri	-76.5111	7.30889	5000
Cryosophila kalbreyeri	-75.42	10.35	5000
Cryosophila kalbreyeri	-76.08	9	5000
Cryosophila kalbreyeri	-75.36175	9.538583	5000
Cryosophila kalbreyeri	-74.938092	6.019	19418.43
Cryosophila kalbreyeri	-74.833336	5.933333	3615
Cryosophila kalbreyeri	-75.43046	6.262552	31356
Cryosophila macrocarpa	-77.42	6.125	5000
Cryosophila macrocarpa	-77.43	6.12	5000
Cryosophila macrocarpa	-77.41666	6.11666	5000
Cryosophila macrocarpa	-77.415278	6.115833	3615
Cryosophila stauracantha	-91.071111	18.178056	5000
Cryosophila stauracantha	-90.440278	17.865278	5000
Cryosophila stauracantha	-90.116667	17.916667	5000
Cryosophila stauracantha	-89.166667	18.819444	5000
Cryosophila stauracantha	-91.093056	18.18	5000
Cryosophila stauracantha	-90.558333	18.025	5000
Cryosophila stauracantha	-89.050556	16.868611	5000
Cryosophila stauracantha	-88.983333	16.733333	5000
Cryosophila stauracantha	-88.684767	17.217668	5000
Cryosophila stauracantha	-89.05	17.85	5000
Cryosophila stauracantha	-89	17.08	5000
Cryosophila stauracantha	-88.92	17.35	5000
Cryosophila stauracantha	-88.0917	19.2917	5000
Cryosophila stauracantha	-89.07	17.1	5000
Cryosophila stauracantha	-89.01364	18.2381	5000
Cryosophila stauracantha	-89.02956	18.30958	5000
Cryosophila stauracantha	-89.1	16.83	5000
Cryosophila stauracantha	-88.999	18.25631	5000
Cryosophila stauracantha	-88.9167	16.8333	5000
Cryosophila stauracantha	-89.383333	17.066667	5000
Cryosophila stauracantha	-89.297222	18.751667	5000
Cryosophila stauracantha	-89.141	17.24	5000
Cryosophila stauracantha	-88.88	17.95	5000
Cryosophila stauracantha	-88.98416	16.46638	5000
Cryosophila stauracantha	-91.14	17.83	5000
Cryosophila stauracantha	-89.1	16.83333	5000
Cryosophila stauracantha	-90.79	18.61	5000
Cryosophila stauracantha	-88.08	19.28	5000
Cryosophila stauracantha	-88.78	18.48	5000
Cryosophila stauracantha	-88.966667	17.15	5000
Cryosophila stauracantha	-91.039444	17.920556	5000
Cryosophila stauracantha	-88.98333	16.23333	5000
Cryosophila stauracantha	-88.983333	16.716667	5000
Cryosophila stauracantha	-92.98333	17.55	5000
Cryosophila stauracantha	-88.37055	17.94361	5000
Cryosophila stauracantha	-91.05	17.87	5000
Cryosophila stauracantha	-89	16.616667	5000
Cryosophila stauracantha	-88.93333	16.78333	5000
Cryosophila stauracantha	-89.06666	17.31666	5000
Cryosophila stauracantha	-89.39138	15.53388	5000
Cryosophila stauracantha	-89.39222	17.07	5000
Cryosophila stauracantha	-88.75	16.533333	5000
Cryosophila stauracantha	-88.766667	16.516667	5000
Cryosophila stauracantha	-89.15	16.383333	5000
Cryosophila stauracantha	-89.03333	17.81666	5000
Cryosophila stauracantha	-91.311222	16.204972	5000
Cryosophila stauracantha	-89.491667	18.941667	5000
Cryosophila stauracantha	-90.791667	18.608333	5000
Cryosophila stauracantha	-89.491667	18.841667	5000
Cryosophila stauracantha	-93.664444	16.103333	5000
Cryosophila stauracantha	-91.693056	17.316667	5000
Cryosophila stauracantha	-97.016667	16.15	5000
Cryosophila stauracantha	-91.556111	17.236667	5000
Cryosophila stauracantha	-88.791667	18.491667	5000
Cryosophila stauracantha	-91.268611	16.804444	5000
Cryosophila stauracantha	-103.666667	18.623333	5000
Cryosophila stauracantha	-91.232778	17.489444	5000
Cryosophila stauracantha	-89.008333	18.008333	5000
Cryosophila stauracantha	-91.0025	17.761389	5000
Cryosophila stauracantha	-94.43	18.141667	5000
Cryosophila stauracantha	-90.926944	16.118056	5000
Cryosophila stauracantha	-91.149167	17.8325	5000
Cryosophila stauracantha	-91.041667	17.441667	5000
Cryosophila stauracantha	-91.275	17.841667	5000
Cryosophila stauracantha	-92.925	17.575	5000
Cryosophila stauracantha	-90.65	16.516667	5000
Cryosophila stauracantha	-91.426667	17.475	5000
Cryosophila stauracantha	-103.505	18.598333	5000
Cryosophila stauracantha	-91.170833	18.061667	5000
Cryosophila stauracantha	-88.880556	17.954167	5000
Cryosophila stauracantha	-89.116667	18.3	5000
Cryosophila stauracantha	-88.318889	18.788611	5000
Cryosophila stauracantha	-89.2	18.216667	5000
Cryosophila stauracantha	-88.176389	19.036667	5000
Cryosophila stauracantha	-88.879167	17.95	5000
Cryosophila stauracantha	-88.9	17.977778	5000
Cryosophila stauracantha	-88.885	17.958333	5000
Cryosophila stauracantha	-90.845833	17.897222	5000
Cryosophila stauracantha	-88.761111	18.642222	5000
Cryosophila stauracantha	-88.505556	19.106944	5000
Cryosophila stauracantha	-88.303611	19.166944	5000
Cryosophila stauracantha	-90.566667	18.029167	5000
Cryosophila stauracantha	-88.982222	18.193889	5000
Cryosophila stauracantha	-89.083333	18.225	5000
Cryosophila stauracantha	-88.822222	18.008333	5000
Cryosophila stauracantha	-88.341667	18.758333	5000
Cryosophila stauracantha	-88.841667	18.258333	5000
Cryosophila stauracantha	-97	16.183333	5000
Cryosophila stauracantha	-90.80908	18.61212	550
Cryosophila stauracantha	-93.0044	17.53285	2610
Cryosophila stauracantha	-94.121831	16.399456	2650
Cryosophila stauracantha	-88.833333	18.25	5000
Cryosophila stauracantha	-93.640556	16.150556	5000
Cryosophila stauracantha	-90.725	18.608333	5000
Cryosophila stauracantha	-92.991667	17.541667	5000
Cryosophila stauracantha	-88.841667	17.993056	5000
Cryosophila stauracantha	-88.881944	17.952778	5000
Cryosophila stauracantha	-88.880556	17.952778	5000
Cryosophila stauracantha	-88.884722	17.956944	5000
Cryosophila stauracantha	-90.797222	18.612222	5000
Cryosophila stauracantha	-89.311267	18.970244	5000
Cryosophila stauracantha	-91.077222	16.725556	5000
Cryosophila stauracantha	-91.142222	16.840278	5000
Cryosophila stauracantha	-91.121111	16.805833	5000
Cryosophila stauracantha	-91.57713903	16.99297706	5000
Cryosophila stauracantha	-89.167	16.367	5000
Cryosophila stauracantha	-89.019	16.628	5000
Cryosophila stauracantha	-89	18.25	5000
Cryosophila stauracantha	-88.99	18.25	5000
Cryosophila stauracantha	-89.01	18.23	5000
Cryosophila stauracantha	-89.03	18.23	5000
Cryosophila stauracantha	-89.08	18.24	5000
Cryosophila stauracantha	-89.06	18.26	5000
Cryosophila stauracantha	-89.06	18.27	5000
Cryosophila stauracantha	-89.03	18.26	5000
Cryosophila stauracantha	-89.02	18.28	5000
Cryosophila stauracantha	-89.02	18.31	5000
Cryosophila stauracantha	-89.02	18.3	5000
Cryosophila stauracantha	-89.03	18.3	5000
Cryosophila stauracantha	-89.11	18.34	5000
Cryosophila stauracantha	-89.12	18.34	5000
Cryosophila stauracantha	-89.08	18.34	5000
Cryosophila stauracantha	-89.09	18.34	5000
Cryosophila stauracantha	-89.09	18.19	5000
Cryosophila stauracantha	-89.07	18.18	5000
Cryosophila stauracantha	-88.98	18.1	5000
Cryosophila stauracantha	-89	18.11	5000
Cryosophila stauracantha	-89.01	18.11	5000
Cryosophila stauracantha	-88.89	18.1	5000
Cryosophila stauracantha	-88.92	18.12	5000
Cryosophila stauracantha	-88.91	18.13	5000
Cryosophila stauracantha	-88.92	18.13	5000
Cryosophila stauracantha	-88.65211	17.76781	1012
Cryosophila stauracantha	-89.3025	18.60972	5000
Cryosophila stauracantha	-88.35833	19.28	5000
Cryosophila stauracantha	-88.49762	19.30733	5000
Cryosophila stauracantha	-88.09103	19.76439	5000
Cryosophila stauracantha	-88.49886	19.3075	5000
Cryosophila stauracantha	-88.25878	19.27642	5000
Cryosophila stauracantha	-88.262	19.27637	5000
Cryosophila stauracantha	-88.25115	19.27785	5000
Cryosophila stauracantha	-88.27133	19.27953	5000
Cryosophila stauracantha	-88.23694	19.29806	5000
Cryosophila stauracantha	-88.425	19.20472	5000
Cryosophila stauracantha	-88.28417	19.32444	5000
Cryosophila stauracantha	-88.27722	19.20806	5000
Cryosophila stauracantha	-88.20361	19.24361	5000
Cryosophila stauracantha	-88.33917	19.18611	5000
Cryosophila stauracantha	-88.31528	19.23333	5000
Cryosophila stauracantha	-88.28444	19.24056	5000
Cryosophila stauracantha	-88.21694	19.27667	5000
Cryosophila stauracantha	-88.18417	19.20222	5000
Cryosophila stauracantha	-88.23972	19.31361	5000
Cryosophila stauracantha	-88.31222	19.22139	5000
Cryosophila stauracantha	-88.39667	19.25417	5000
Cryosophila stauracantha	-88.25333	19.27528	5000
Cryosophila stauracantha	-88.27778	19.25361	5000
Cryosophila stauracantha	-88.45194	19.21528	5000
Cryosophila stauracantha	-88.29472	19.32806	5000
Cryosophila stauracantha	-88.2675	19.31417	5000
Cryosophila stauracantha	-88.365	19.27861	5000
Cryosophila stauracantha	-91.31206	16.18242	5000
Cryosophila stauracantha	-91.30808	16.20147	5000
Cryosophila stauracantha	-91.31297	16.18289	5000
Cryosophila stauracantha	-91.31236	16.18214	5000
Cryosophila stauracantha	-91.30747	16.20156	5000
Cryosophila stauracantha	-91.30636	16.20086	5000
Cryosophila stauracantha	-91.31367	16.18278	5000
Cryosophila stauracantha	-91.31208	16.18356	5000
Cryosophila stauracantha	-91.30394	16.20122	5000
Cryosophila stauracantha	-91.31097	16.18194	5000
Cryosophila stauracantha	-91.31267	16.18194	5000
Cryosophila stauracantha	-91.30544	16.20103	5000
Cryosophila stauracantha	-91.3093	16.20065	255
Cryosophila stauracantha	-88.99925	18.25633333	1000
Cryosophila stauracantha	-88.99897222	18.25633333	1000
Cryosophila stauracantha	-88.999	18.25630556	1000
Cryosophila stauracantha	-89.01363889	18.23805556	1000
Cryosophila stauracantha	-89.02955556	18.30958333	1000
Cryosophila stauracantha	-88.98675	18.10747222	1000
Cryosophila warscewiczii	-83.63	10.68	5000
Cryosophila warscewiczii	-83.66	10.66	5000
Cryosophila warscewiczii	-83.53	10.58	5000
Cryosophila warscewiczii	-84	10.43	5000
Cryosophila warscewiczii	-85.28	11	5000
Cryosophila warscewiczii	-83.03	9.67	5000
Cryosophila warscewiczii	-78.85	9.38	5000
Cryosophila warscewiczii	-83.85	10.18	5000
Cryosophila warscewiczii	-84.5	10.5	5000
Cryosophila warscewiczii	-83.952778	10.15	5000
Cryosophila warscewiczii	-83.533333	10.583333	5000
Cryosophila warscewiczii	-84.01667	10.433333	5000
Cryosophila warscewiczii	-85.427778	10.990556	5000
Cryosophila warscewiczii	-84.683333	10.983333	5000
Cryosophila warscewiczii	-83.033333	9.666667	5000
Cryosophila warscewiczii	-83.85	10.183333	5000
Cryosophila warscewiczii	-83.736112	10.643889	5000
Cryosophila warscewiczii	-83.941667	10.163889	5000
Cryosophila warscewiczii	-83.028165	9.667239	5000
Cryosophila warscewiczii	-83.086111	9.641667	5000
Cryosophila warscewiczii	-84.599845	10.21863	5000
Cryosophila warscewiczii	-82.65	9.613889	5000
Cryosophila warscewiczii	-83.16167	9.82416	5000
Cryosophila warscewiczii	-83.940278	10.163889	5000
Cryosophila warscewiczii	-83.024167	9.673056	5000
Cryosophila warscewiczii	-80.762222	8.938333	5000
Cryosophila warscewiczii	-81.160556	8.5475	5000
Cryosophila warscewiczii	-81.179722	8.555556	5000
Cryosophila warscewiczii	-81.163056	8.551111	5000
Cryosophila warscewiczii	-83.88333	11.03333	5000
Cryosophila warscewiczii	-84.18333	11.15	5000
Cryosophila warscewiczii	-83.95	10.15	5000
Cryosophila warscewiczii	-84.33055	10.96666	5000
Cryosophila warscewiczii	-85.05	10.8	5000
Cryosophila warscewiczii	-80.5625	9.070833	5000
Cryosophila warscewiczii	-83.9	11.11666	5000
Cryosophila warscewiczii	-82.15	8.933333	5000
Cryosophila warscewiczii	-79.622778	8.926945	5000
Cryosophila warscewiczii	-84.31666	10.96666	5000
Cryosophila warscewiczii	-83.85	10.18333	5000
Cryosophila warscewiczii	-84.00361	10.43138	5000
Cryosophila warscewiczii	-82.2	8.766667	5000
Cryosophila warscewiczii	-84.63	10.24	5000
Cryosophila warscewiczii	-84.73	11.03	5000
Cryosophila warscewiczii	-84.06666	10.46666	5000
Cryosophila warscewiczii	-83.03333	9.66666	5000
Cryosophila warscewiczii	-85.28333	11	5000
Cryosophila warscewiczii	-83.53333	10.38333	5000
