"taxa"	"EOO"	"AOO"	"Nbe_unique_occ."	"Nbe_subPop"	"Nbe_loc"	"EOO2"	"NOP"	"MER"	"EOOkm2"	"AOO2km"	"EOOcat"	"AOOcat"	"EOO_rCAT_conR2"
"Ptychosperma propinquum"	217735	16	4	4	4	217735	"4"	"991939.5467295"	"215607.317470689"	"16"	"LC"	"EN"	"215607.317470689"
"Ptychosperma pullenii"	NA	4	2	1	1	NA	"2"	"0"	"0"	"8"	"CR"	"CR"	NA
"Ptychosperma ramosissimum"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Ptychosperma rosselense"	12	12	6	1	2	6	"6"	"42.260404318192"	"6.03720061688471"	"16"	"CR"	"EN"	"6.03720061688471"
"Ptychosperma salomonense"	30145	24	8	6	6	30145	"8"	"122983.768126155"	"29859.8371781062"	"32"	"NT"	"EN"	"29859.8371781062"
"Ptychosperma schefferi"	308	12	3	3	3	308	"3"	"6240.30707264364"	"308.668996021906"	"12"	"EN"	"EN"	"308.668996021906"
"Ptychosperma streimannii"	39	12	3	2	3	39	"3"	"155.616710686886"	"38.9041776717157"	"12"	"CR"	"EN"	"38.9041776717157"
"Ptychosperma tagulense"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Ptychosperma vestitum"	NA	8	2	2	2	NA	"2"	"305105.15345661"	"0"	"8"	"CR"	"CR"	NA
"Ptychosperma waitianum"	270	16	7	4	4	270	"7"	"1820.46247848396"	"270.215826730133"	"24"	"EN"	"EN"	"270.215826730133"
"Raphia africana"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Raphia australis"	383281	36	11	8	9	383281	"11"	"1321827.79456438"	"405629.46934223"	"40"	"LC"	"EN"	"405629.46934223"
"Raphia farinifera"	2428108	80	21	16	18	2428108	"21"	"5672767.24488645"	"2441629.1070336"	"80"	"LC"	"EN"	"2441629.1070336"
"Raphia gentiliana"	301329	16	4	3	3	301329	"4"	"629424.22735507"	"299722.779673437"	"16"	"LC"	"EN"	"299722.779673437"
"Raphia hookeri"	1856506	372	111	46	69	1856506	"111"	"3761843.36569306"	"1852543.60687857"	"388"	"LC"	"EN"	"1852543.60687857"
"Raphia laurentii"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Raphia mambillensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Raphia monbuttorum"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Raphia palma-pinus"	166648	44	12	9	9	166648	"12"	"1296532.99084039"	"163601.853499927"	"44"	"LC"	"EN"	"163601.853499927"
"Raphia regalis"	102978	16	4	4	4	102978	"4"	"219902.525617591"	"102982.011956785"	"16"	"LC"	"EN"	"102982.011956785"
"Raphia ruwenzorica"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Raphia sudanica"	1118343	952	546	135	165	1118343	"546"	"1923471.28462396"	"1110930.59446902"	"980"	"LC"	"VU"	"1110930.59446902"
"Raphia taedigera"	5403166	100	27	23	23	5403166	"27"	"15002087.6120449"	"4996798.54641881"	"108"	"LC"	"EN"	"4996798.54641881"
"Raphia vinifera"	55642	120	36	18	21	55642	"36"	"172266.265600642"	"55554.0781255707"	"124"	"LC"	"EN"	"55554.0781255707"
"Ravenea albicans"	12390	36	10	8	8	12390	"10"	"28121.4033999257"	"12425.772965871"	"40"	"VU"	"EN"	"12425.772965871"
"Ravenea beentjei"	48	12	7	3	3	48	"7"	"427.924080842739"	"47.7932086291084"	"20"	"CR"	"EN"	"47.7932086291084"
"Ravenea delicatula"	4	4	4	1	1	0	"4"	"0.0443764696669046"	"0.000429177771508694"	"8"	"CR"	"CR"	"0.000429177771508694"
"Ravenea dransfieldii"	40905	64	19	13	14	40905	"19"	"206825.795876576"	"39802.0017437498"	"64"	"LC"	"EN"	"39802.0017437498"
"Ravenea glauca"	12733	44	15	6	8	12733	"15"	"17782.2132112201"	"12726.0687525714"	"48"	"VU"	"EN"	"12726.0687525714"
"Ravenea hildebrandtii"	711	12	4	3	3	711	"4"	"3508.46331943102"	"712.500132981054"	"16"	"EN"	"EN"	"712.500132981054"
"Ravenea hypoleuca"	1477	12	6	3	3	1477	"6"	"2947.87385324016"	"1468.43258516344"	"16"	"EN"	"EN"	"1468.43258516344"
"Ravenea julietiae"	45671	52	18	12	12	45671	"18"	"247195.346260891"	"44846.5304408174"	"52"	"LC"	"EN"	"44846.5304408174"
"Ravenea krociana"	11000	20	8	4	4	11000	"8"	"155990.555141744"	"9957.89472871245"	"20"	"VU"	"EN"	"9957.89472871245"
"Ravenea lakatra"	136060	44	12	9	11	136060	"12"	"432153.831088016"	"136611.132894381"	"44"	"LC"	"EN"	"136611.132894381"
"Ravenea latisecta"	NA	8	2	2	2	138	"2"	"0"	"0"	"8"	"CR"	"CR"	"138"
"Ravenea louvelii"	662	16	6	3	3	662	"6"	"2411.895083693"	"663.13794980764"	"20"	"EN"	"EN"	"663.13794980764"
"Ravenea madagascariensis"	218402	184	54	28	35	218402	"54"	"489092.711967581"	"217387.229051539"	"192"	"LC"	"EN"	"217387.229051539"
"Ravenea moorei"	16	16	8	1	1	9	"8"	"17.3507503861151"	"8.6753751930573"	"16"	"CR"	"EN"	"8.6753751930573"
"Ravenea musicalis"	16	16	6	1	2	9	"6"	"21.5420002818987"	"9.19235958425713"	"16"	"CR"	"EN"	"9.19235958425713"
"Ravenea nana"	131804	48	14	10	11	131804	"14"	"362177.55814336"	"128024.75947355"	"52"	"LC"	"EN"	"128024.75947355"
"Ravenea rivularis"	2040	24	8	4	5	2040	"8"	"4182.34330732388"	"2050.90875285428"	"28"	"EN"	"EN"	"2050.90875285428"
"Ravenea robustior"	227919	204	54	33	40	227919	"54"	"530000.446677624"	"225938.939299995"	"212"	"LC"	"EN"	"225938.939299995"
"Ravenea sambiranensis"	418749	240	84	43	49	418749	"84"	"754627.516867408"	"418340.690884655"	"252"	"LC"	"EN"	"418340.690884655"
"Ravenea xerophila"	41461	44	12	7	8	41461	"12"	"83328.9426493686"	"42074.222930528"	"48"	"LC"	"EN"	"42074.222930528"
"Reinhardtia elegans"	2407	12	4	3	3	2407	"4"	"10561.1777236874"	"2414.66814018612"	"12"	"EN"	"EN"	"2414.66814018612"
"Reinhardtia gracilis"	905313	576	172	62	89	905313	"172"	"2533333.347368"	"911698.094717776"	"588"	"LC"	"VU"	"911698.094717776"
"Reinhardtia koschnyana"	282691	168	44	26	31	282691	"44"	"1045750.80028672"	"279308.278297452"	"172"	"LC"	"EN"	"279308.278297452"
"Reinhardtia latisecta"	228062	128	42	25	27	228062	"42"	"540212.51509583"	"228747.826994183"	"136"	"LC"	"EN"	"228747.826994183"
"Reinhardtia paiewonskiana"	28	12	5	2	2	28	"5"	"243.755275695144"	"28.125608734055"	"12"	"CR"	"EN"	"28.125608734055"
"Reinhardtia simplex"	575585	620	182	82	115	575585	"182"	"1507911.48939135"	"574754.026005371"	"644"	"LC"	"VU"	"574754.026005371"
"Rhapidophyllum hystrix"	2556846	112	32	24	25	2556846	"32"	"5035627.51641486"	"2421580.0852912"	"112"	"LC"	"EN"	"2421580.0852912"
"Rhapis evansii"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Rhapis excelsa"	1699063	56	17	13	13	1699063	"17"	"6018712.65572383"	"1782512.25854885"	"60"	"LC"	"EN"	"1782512.25854885"
"Rhapis gracilis"	330720	20	5	5	5	330720	"5"	"696454.163083136"	"335019.661569534"	"20"	"LC"	"EN"	"335019.661569534"
"Rhapis humilis"	1105192	32	8	8	8	1105192	"8"	"5960719.99723012"	"1236632.43156334"	"32"	"LC"	"EN"	"1236632.43156334"
"Rhapis kebangensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Rhapis laosensis"	150642	76	26	18	18	150642	"26"	"266372.424986039"	"150034.688364163"	"76"	"LC"	"EN"	"150034.688364163"
"Rhapis micrantha"	1089	12	4	3	3	1089	"4"	"19994.5752272577"	"1112.08656166144"	"12"	"EN"	"EN"	"1112.08656166144"
"Rhapis puhuongensis"	8	8	6	1	1	1	"6"	"1.68015705506677"	"0.516972359006822"	"8"	"CR"	"CR"	"0.516972359006822"
"Rhapis robusta"	NA	8	2	2	2	NA	"2"	"7744.46877044689"	"0"	"8"	"CR"	"CR"	NA
"Rhapis subtilis"	237959	52	14	9	10	237959	"14"	"752979.15651735"	"241210.67302618"	"52"	"LC"	"EN"	"241210.67302618"
"Rhapis vidalii"	62	20	7	2	3	62	"7"	"370.323057456185"	"61.9847012875252"	"20"	"CR"	"EN"	"61.9847012875252"
"Rhopaloblaste ceramica"	171051	40	12	9	9	171051	"12"	"1681153.9928503"	"162717.68439599"	"36"	"LC"	"EN"	"162717.68439599"
"Rhopaloblaste gideonii"	NA	4	2	1	1	NA	"2"	"0"	"0"	"8"	"CR"	"CR"	NA
"Rhopaloblaste ledermanniana"	329426	84	28	17	18	329426	"28"	"826436.906510912"	"329608.875256561"	"84"	"LC"	"EN"	"329608.875256561"
"Rhopalostylis baueri"	535776	16	5	3	3	535776	"5"	"1035629.62004908"	"510048.950874206"	"16"	"LC"	"EN"	"510048.950874206"
"Rhopalostylis sapida"	678134	4732	2663	105	340	678134	"2663"	"1090647.57515769"	"685424.687941133"	"4692"	"LC"	"LC"	"685424.687941133"
"Roystonea borinquena"	14688	12	4	3	3	14688	"4"	"63587.1260332069"	"14253.536305774"	"12"	"VU"	"EN"	"14253.536305774"
"Roystonea dunlapiana"	227742	40	13	9	9	227742	"13"	"1026440.66606127"	"236350.067241849"	"44"	"LC"	"EN"	"236350.067241849"
"Roystonea oleracea"	84266	20	6	5	5	84266	"6"	"658362.289711659"	"87435.6337277252"	"20"	"LC"	"EN"	"87435.6337277252"
"Roystonea princeps"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Roystonea regia"	9537300	140	42	29	30	9537300	"42"	"17788748.1215184"	"8905757.37777612"	"144"	"LC"	"EN"	"8905757.37777612"
"Sabal causiarum"	3675	12	3	3	3	3675	"3"	"38779.3281410293"	"2501.76047804401"	"12"	"EN"	"EN"	"2501.76047804401"
"Sabal domingensis"	NA	4	2	1	1	0	"2"	"0.00245788291460942"	"0"	"8"	"CR"	"CR"	"0"
"Sabal gretherae"	41680	32	17	5	5	41680	"17"	"59955.9070632528"	"41684.3623900463"	"36"	"LC"	"EN"	"41684.3623900463"
"Sabal mauritiiformis"	2543264	308	96	41	52	2543264	"96"	"6326129.23646277"	"2489902.53335664"	"308"	"LC"	"EN"	"2489902.53335664"
"Sabal mexicana"	4075	12	4	3	3	4075	"4"	"461764.447566827"	"4447.91621808655"	"16"	"EN"	"EN"	"4447.91621808655"
"Sabal minor"	2375307	1056	371	151	192	2375307	"371"	"3529868.22921738"	"2365513.61844577"	"1080"	"LC"	"VU"	"2365513.61844577"
"Sabal palmetto"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Sabal pumos"	NA	8	2	2	2	NA	"2"	"3660.12870142457"	"0"	"8"	"CR"	"CR"	NA
"Sabal rosei"	18111	40	10	9	9	18111	"10"	"75121.9415707882"	"18521.7811063404"	"40"	"VU"	"EN"	"18521.7811063404"
"Sabal uresana"	61666	32	11	7	7	61666	"11"	"102769.925065141"	"61625.1635600235"	"40"	"LC"	"EN"	"61625.1635600235"
"Sabal yapa"	205743	468	154	49	71	205743	"154"	"391382.580336099"	"205432.812866208"	"500"	"LC"	"VU"	"205432.812866208"
"Sabinaria magnifica"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Salacca acehensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Salacca affinis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Salacca clemensiana"	33861	20	5	5	5	33861	"5"	"167894.968297406"	"34352.8669089717"	"20"	"LC"	"EN"	"34352.8669089717"
"Salacca dolicholepis"	2048	36	9	4	7	2048	"9"	"7043.23694345227"	"2050.12967808414"	"36"	"EN"	"EN"	"2050.12967808414"
"Salacca dransfieldiana"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Salacca glabrescens"	NA	8	2	2	2	NA	"2"	"1070.99309998401"	"0"	"8"	"CR"	"CR"	NA
"Salacca magnifica"	35975	16	4	4	4	35975	"4"	"97375.4481848633"	"35908.1359589405"	"16"	"LC"	"EN"	"35908.1359589405"
"Salacca ramosiana"	49366	16	4	4	4	49366	"4"	"107637.795047356"	"49137.6796473656"	"16"	"LC"	"EN"	"49137.6796473656"
"Salacca rupicola"	NA	8	2	2	2	NA	"2"	"71.6203987757094"	"0"	"8"	"CR"	"CR"	NA
"Salacca sarawakensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Salacca secunda"	67493	28	7	7	7	67493	"7"	"248707.574638777"	"67494.6280255386"	"28"	"LC"	"EN"	"67494.6280255386"
"Salacca sumatrana"	20636	12	3	3	3	20636	"3"	"298298.010565262"	"20471.7308493893"	"12"	"NT"	"EN"	"20471.7308493893"
"Salacca vermicularis"	216891	36	9	9	9	216891	"9"	"425698.276080043"	"216973.968349243"	"36"	"LC"	"EN"	"216973.968349243"
"Salacca wallichiana"	611834	64	17	15	15	611834	"17"	"971077.402635779"	"613135.068694848"	"64"	"LC"	"EN"	"613135.068694848"
"Salacca zalacca"	2499441	12	3	3	3	2499441	"3"	"8907713.33096993"	"2414129.25568769"	"12"	"LC"	"EN"	"2414129.25568769"
"Saribus brevifolius"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Saribus chocolatinus"	2459	12	6	3	3	2459	"6"	"5457.56804259652"	"2465.68667414861"	"16"	"EN"	"EN"	"2465.68667414861"
"Saribus jeanneneyi"	8	8	4	1	1	0	"4"	"2.40514793561196"	"0.371163482961535"	"12"	"CR"	"EN"	"0.371163482961535"
"Saribus rotundifolius"	30634	20	7	4	4	30634	"7"	"89564.5878310267"	"30635.0193868277"	"28"	"LC"	"EN"	"30635.0193868277"
"Saribus surru"	156	8	4	2	2	156	"4"	"24211.6813787428"	"156.669427030586"	"16"	"EN"	"EN"	"156.669427030586"
"Saribus tothur"	NA	4	2	1	1	NA	"2"	"0"	"0"	"8"	"CR"	"CR"	NA
"Saribus woodfordii"	122235	20	6	4	4	122235	"6"	"284992.572870146"	"124050.90791051"	"20"	"LC"	"EN"	"124050.90791051"
"Satakentia liukiuensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Satranala decussilvae"	5139	68	24	10	13	5139	"24"	"18728.5640761028"	"5137.93267638359"	"76"	"VU"	"EN"	"5137.93267638359"
"Schippia concolor"	3633	72	21	7	11	3633	"21"	"5792.13123118147"	"3632.31653053712"	"72"	"EN"	"EN"	"3632.31653053712"
"Sclerosperma mannii"	1005384	24	6	6	6	1005384	"6"	"2460385.58203523"	"1000137.25663427"	"24"	"LC"	"EN"	"1000137.25663427"
"Sclerosperma profizianum"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Sclerosperma walkeri"	11341	12	3	3	3	11341	"3"	"25727.5208801275"	"11334.7063688161"	"12"	"VU"	"EN"	"11334.7063688161"
"Serenoa repens"	4556825	1044	302	168	214	4556825	"302"	"9692183.6827882"	"4156159.89406376"	"1060"	"LC"	"VU"	"4156159.89406376"
"Socratea exorrhiza"	10025626	2800	858	371	489	10025626	"858"	"16928452.6050677"	"9866045.49492529"	"2824"	"LC"	"NT"	"9866045.49492529"
"Socratea hecatonandra"	20361	16	5	3	3	20361	"5"	"259188.54177362"	"19938.0783724731"	"16"	"VU"	"EN"	"19938.0783724731"
"Socratea rostrata"	502868	124	39	24	26	502868	"39"	"1071414.00888863"	"501965.968499893"	"124"	"LC"	"EN"	"501965.968499893"
"Socratea salazarii"	734572	316	92	45	57	734572	"92"	"1631083.93261271"	"735427.704962041"	"328"	"LC"	"EN"	"735427.704962041"
"Sommieria leucophylla"	207807	128	42	17	19	207807	"42"	"531473.705289005"	"207695.507553188"	"108"	"LC"	"EN"	"207695.507553188"
"Syagrus allagopteroides"	323339	80	23	19	19	323339	"23"	"665416.063692456"	"327960.715010372"	"80"	"LC"	"EN"	"327960.715010372"
"Syagrus amara"	5322	16	4	4	4	5322	"4"	"43659.5890554215"	"5419.65781431245"	"16"	"VU"	"EN"	"5419.65781431245"
"Syagrus angustifolia"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Syagrus botryophora"	97570	92	28	22	22	97570	"28"	"212969.928318613"	"96740.6467728978"	"96"	"LC"	"EN"	"96740.6467728978"
"Syagrus caerulescens"	152	16	7	2	2	152	"7"	"302.182370863799"	"151.573510907961"	"16"	"EN"	"EN"	"151.573510907961"
"Syagrus campestris"	187147	20	5	4	4	187147	"5"	"373693.580847577"	"189121.846622686"	"20"	"LC"	"EN"	"189121.846622686"
"Syagrus campylospatha"	8906	44	14	9	9	8906	"14"	"14643.6739712296"	"8944.93059350707"	"44"	"VU"	"EN"	"8944.93059350707"
"Syagrus cardenasii"	181544	52	20	11	12	181544	"20"	"333838.367738226"	"179779.869156708"	"64"	"LC"	"EN"	"179779.869156708"
"Syagrus cearensis"	176886	52	14	12	12	176886	"14"	"282907.066603888"	"176946.087941291"	"56"	"LC"	"EN"	"176946.087941291"
"Syagrus cerqueirana"	NA	8	2	2	2	81	"2"	"498.558885942656"	"0"	"8"	"CR"	"CR"	"81"
"Syagrus cocoides"	2094266	160	42	36	38	2094266	"42"	"2781002.34755653"	"2089596.6305814"	"164"	"LC"	"EN"	"2089596.6305814"
"Syagrus comosa"	2891696	368	103	77	85	2891696	"103"	"4469113.84182422"	"2886767.26745904"	"380"	"LC"	"EN"	"2886767.26745904"
"Syagrus coronata"	446320	412	117	71	82	446320	"117"	"804671.063863683"	"446993.788934045"	"412"	"LC"	"EN"	"446993.788934045"
"Syagrus deflexa"	1172	28	13	4	5	1172	"13"	"2568.69524305907"	"1172.86061565052"	"36"	"EN"	"EN"	"1172.86061565052"
"Syagrus duartei"	1174	28	8	3	4	1174	"8"	"3340.67397876452"	"1177.5023721706"	"28"	"EN"	"EN"	"1177.5023721706"
"Syagrus emasensis"	NA	8	2	2	2	16	"2"	"93.6205180908443"	"0"	"8"	"CR"	"CR"	"16"
"Syagrus evansiana"	55124	20	9	5	5	55124	"9"	"230455.486061399"	"55206.179089334"	"20"	"LC"	"EN"	"55206.179089334"
"Syagrus flexuosa"	11679	20	5	4	4	11679	"5"	"74878.935390438"	"11542.5693526021"	"20"	"VU"	"EN"	"11542.5693526021"
"Syagrus glaucescens"	16024	140	37	16	27	16024	"37"	"24110.3068363977"	"16003.7184251378"	"140"	"VU"	"EN"	"16003.7184251378"
"Syagrus glazioviana"	450816	176	47	36	38	450816	"47"	"904445.677525941"	"448780.006749074"	"184"	"LC"	"EN"	"448780.006749074"
"Syagrus gouveiana"	4	4	7	1	1	0	"7"	"0.183626164529896"	"0.00808461290931702"	"8"	"CR"	"CR"	"0.00808461290931702"
"Syagrus guimaraesensis"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Syagrus harleyi"	238636	184	75	18	27	238636	"75"	"561816.615347843"	"236916.029773688"	"184"	"LC"	"EN"	"236916.029773688"
"Syagrus hoehnei"	63257	52	18	12	12	63257	"18"	"118097.740933502"	"63276.9369858271"	"56"	"LC"	"EN"	"63276.9369858271"
"Syagrus inajai"	1786560	116	33	27	28	1786560	"33"	"2580920.61992581"	"1779423.79593779"	"116"	"LC"	"EN"	"1779423.79593779"
"Syagrus insignis"	9133	72	20	10	14	9133	"20"	"65559.5252584289"	"9303.77346664812"	"76"	"VU"	"EN"	"9303.77346664812"
"Syagrus itacambirana"	8	8	3	1	1	0	"3"	"0.844143713038156"	"0.0345168814954758"	"8"	"CR"	"CR"	"0.0345168814954758"
"Syagrus itapebiensis"	NA	4	2	1	1	0	"2"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Syagrus kellyana"	8	8	3	1	1	3	"3"	"19.3778785430602"	"3.35535052506912"	"12"	"CR"	"EN"	"3.35535052506912"
"Syagrus lilliputiana"	717	16	4	3	3	717	"4"	"21864.317907636"	"792.509286209175"	"16"	"EN"	"EN"	"792.509286209175"
"Syagrus loefgrenii"	71764	44	15	8	9	71764	"15"	"183542.940153584"	"71185.6486899374"	"44"	"LC"	"EN"	"71185.6486899374"
"Syagrus longipedunculata"	NA	4	2	1	1	0	"2"	"0.00271616997405603"	"0"	"8"	"CR"	"CR"	"0"
"Syagrus lorenzoniorum"	13	8	4	2	2	13	"4"	"11111.4116223121"	"13.192646727066"	"8"	"CR"	"CR"	"13.192646727066"
"Syagrus macrocarpa"	91329	44	13	8	8	91329	"13"	"183929.602156017"	"91390.7053752047"	"44"	"LC"	"EN"	"91390.7053752047"
"Syagrus mendanhensis"	16	16	7	1	1	6	"7"	"14.6334442914386"	"6.22511285699987"	"16"	"CR"	"EN"	"6.22511285699987"
"Syagrus menzeliana"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Syagrus microphylla"	64555	112	39	13	20	64555	"39"	"129399.075214707"	"64692.5479257397"	"124"	"LC"	"EN"	"64692.5479257397"
"Syagrus minor"	171	12	3	2	2	171	"3"	"237477.057477685"	"198.92351861795"	"12"	"EN"	"EN"	"198.92351861795"
"Syagrus oleracea"	3453384	152	42	37	37	3453384	"42"	"4882566.50260882"	"3458243.69377029"	"152"	"LC"	"EN"	"3458243.69377029"
"Syagrus orinocensis"	569035	192	59	33	36	569035	"59"	"1111949.72774713"	"569368.452964877"	"200"	"LC"	"EN"	"569368.452964877"
"Syagrus petraea"	3248910	412	135	78	84	3248910	"135"	"5418701.34516777"	"3229474.13181189"	"424"	"LC"	"EN"	"3229474.13181189"
"Syagrus picrophylla"	21509	32	10	5	7	21509	"10"	"114896.346532757"	"21768.1865823165"	"36"	"NT"	"EN"	"21768.1865823165"
"Syagrus pleioclada"	25813	80	26	12	16	25813	"26"	"79010.8061820896"	"26006.023775825"	"96"	"NT"	"EN"	"26006.023775825"
"Syagrus pleiocladoides"	NA	8	2	2	2	95	"2"	"637.965345238194"	"0"	"8"	"CR"	"CR"	"95"
"Syagrus procumbens"	7906.3	8	3	2	2	7906.3	"3"	"24708.0592919436"	"2.95740323545837"	"8"	"CR"	"CR"	"2.95740323545837"
"Syagrus pseudococos"	112572	84	27	15	17	112572	"27"	"446088.972498725"	"117355.458020017"	"88"	"LC"	"EN"	"117355.458020017"
"Syagrus romanzoffiana"	NA	24	6	5	5	NA	"6"	"38167474.284665"	"18592035.714251"	"24"	"LC"	"EN"	"18592035.714251"
"Syagrus rupicola"	NA	4	2	1	2	3	"2"	"0.848340575332346"	"0"	"8"	"CR"	"CR"	"3"
"Syagrus ruschiana"	10548	80	26	12	13	10548	"26"	"21074.4863981317"	"10555.0852336639"	"84"	"VU"	"EN"	"10555.0852336639"
"Syagrus sancona"	3976693	200	56	45	47	3976693	"56"	"6312505.15205542"	"3966951.54568588"	"208"	"LC"	"EN"	"3966951.54568588"
"Syagrus santosii"	243	12	3	2	2	243	"3"	"12917.9108116632"	"244.326895497841"	"12"	"EN"	"EN"	"244.326895497841"
"Syagrus schizophylla"	152892	172	49	30	36	152892	"49"	"722808.546249259"	"148741.60095751"	"164"	"LC"	"EN"	"148741.60095751"
"Syagrus smithii"	518702	68	20	16	16	518702	"20"	"1327582.10216867"	"518827.410927746"	"72"	"LC"	"EN"	"518827.410927746"
"Syagrus stenopetala"	NA	8	2	2	2	692	"2"	"3749.40777021679"	"0"	"8"	"CR"	"CR"	"692"
"Syagrus stratincola"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Syagrus vagans"	93713	124	33	25	28	93713	"33"	"143975.938347639"	"93401.3178092148"	"124"	"LC"	"EN"	"93401.3178092148"
"Syagrus vermicularis"	NA	8	2	2	2	7605	"2"	"52986.3997774882"	"0"	"8"	"CR"	"CR"	"7605"
"Syagrus weddelliana"	29549	32	8	4	6	29549	"8"	"197948.778313563"	"31082.1828693527"	"32"	"LC"	"EN"	"31082.1828693527"
"Syagrus werdermannii"	45749	48	16	7	8	45749	"16"	"212097.82796191"	"46083.8741477627"	"56"	"LC"	"EN"	"46083.8741477627"
"Synechanthus fibrosus"	429383	324	99	51	62	429383	"99"	"1322006.55790487"	"438844.167819769"	"352"	"LC"	"EN"	"438844.167819769"
"Synechanthus warscewiczianus"	955888	1012	337	115	166	955888	"337"	"1990252.19870544"	"953988.397649866"	"1036"	"LC"	"VU"	"953988.397649866"
"Tahina spectabilis"	1456	12	9	3	3	1456	"9"	"356528.060334919"	"1789.69193695161"	"16"	"EN"	"EN"	"1789.69193695161"
"Thrinax radiata"	204	12	3	3	3	204	"3"	"438.557012240183"	"203.889649222555"	"12"	"EN"	"EN"	"203.889649222555"
"Trachycarpus fortunei"	2207176	672	191	51	82	2207176	"191"	"4917831.27081659"	"2224989.9390316"	"680"	"LC"	"VU"	"2224989.9390316"
"Trachycarpus geminisectus"	12792	32	9	3	4	12792	"9"	"28197.821616521"	"12847.6712996761"	"32"	"VU"	"EN"	"12847.6712996761"
"Trachycarpus martianus"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Trachycarpus nanus"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Trachycarpus oreophilus"	NA	8	2	2	2	NA	"2"	"0"	"0"	"8"	"CR"	"CR"	NA
"Trachycarpus princeps"	4	4	3	1	1	0	"3"	"0.013547109933358"	"6.0478474766016e-05"	"8"	"CR"	"CR"	"6.0478474766016e-05"
"Trithrinax brasiliensis"	170477	48	13	12	12	170477	"13"	"328493.628656288"	"171578.631104631"	"48"	"LC"	"EN"	"171578.631104631"
"Trithrinax campestris"	NA	8	2	2	2	9392	"2"	"37299.671247742"	"0"	"8"	"CR"	"CR"	"9392"
"Trithrinax schizophylla"	448580	136	44	28	31	448580	"44"	"653294.034228693"	"448651.964666015"	"144"	"LC"	"EN"	"448651.964666015"
"Veitchia arecina"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Veitchia pachyclada"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Veitchia subdisticha"	1055	20	6	3	3	1055	"6"	"10214.9601649751"	"1059.18992270075"	"20"	"EN"	"EN"	"1059.18992270075"
"Verschaffeltia splendida"	NA	4	1	1	1	NA	"1"	"0"	"0"	"4"	"CR"	"CR"	"0"
"Voanioala gerardii"	3553	36	14	6	6	3553	"14"	"8015.2153031244"	"3551.55828711436"	"36"	"EN"	"EN"	"3551.55828711436"
"Wallichia caryotoides"	392335	36	9	9	9	392335	"9"	"1005880.63208616"	"401420.392610513"	"36"	"LC"	"EN"	"401420.392610513"
"Wallichia disticha"	197	12	3	3	3	197	"3"	"1030.74986849924"	"197.691713578855"	"12"	"EN"	"EN"	"197.691713578855"
"Wallichia gracilis"	289250	60	18	15	15	289250	"18"	"653342.297508447"	"295320.404244991"	"60"	"LC"	"EN"	"295320.404244991"
"Wallichia oblongifolia"	12	12	4	1	1	2	"4"	"13.2270782963978"	"2.20451293807101"	"12"	"CR"	"EN"	"2.20451293807101"
