"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
3 2 0.721289290419725 0.407940408429859 0.0894186727126417 0.192871397374288
3 5 0.675223037831733 0.321319278924237 0.0990844952339273 0.207399955488805
3 8 0.505558065123282 0.0208654480520698 0.0830690963781386 0.0931044670260522
3 10 0.497388481084133 0 0.0708079957415005 0
5 0.005 0.68802747976661 0.367051802274266 0.0915748907427469 0.184355562860851
5 0.01 0.693202522115566 0.375933033063947 0.0882043112145379 0.181750320201143
5 0.05 0.718143233578016 0.425078386490751 0.0849443217457066 0.176947631497775
5 0.1 0.730437605872388 0.44648086932249 0.0851420537065049 0.178236056074552
5 0.5 0.733299454169019 0.440407641108716 0.0888477628771813 0.190442083920031
5 1 0.72819687558818 0.42491195920381 0.0850582457142374 0.182489128064187
5 2 0.716366459627329 0.397373629435561 0.0864365362904417 0.187201718835122
5 5 0.675920383963862 0.321670833961582 0.100063665257952 0.210306909416414
5 8 0.517735742518351 0.035963614544575 0.093459159346001 0.122522555757822
5 10 0.492476002258611 0 0.0704519610480054 0
7 0.005 0.696957462827028 0.384120119458773 0.0891667783381716 0.18015546523465
7 0.01 0.703402973837756 0.399016770130438 0.0936439893437042 0.188027722728295
7 0.05 0.722115565593827 0.430907978140118 0.0872136824546627 0.18133292008642
7 0.1 0.720789572746094 0.428159712308102 0.0881462330884745 0.18221863623442
7 0.5 0.729799548277809 0.433308543009527 0.0837128889895842 0.180885556339851
7 1 0.73124788255223 0.430664752923757 0.0841035537842763 0.182424511172656
7 2 0.718400150574064 0.402988980525152 0.0888661860665015 0.191863643344184
7 5 0.679959533220403 0.324302574570752 0.0980489880009394 0.211021330587298
7 8 0.51049218897045 0.0186378139474031 0.0764127297381143 0.0673591894248987
7 10 0.492566346696781 0 0.0704616477666716 0
9 0.005 0.702546583850932 0.397681738417931 0.0909684380120938 0.18136284107822
9 0.01 0.716916054959533 0.427649448143791 0.0836207778812693 0.169035535692628
9 0.05 0.715471485036702 0.419655926536471 0.0871594291695003 0.180123799869343
9 0.1 0.714941652550348 0.415861091581726 0.0970377991331261 0.201246248692189
9 0.5 0.729844720496894 0.431780110563668 0.0883226009642245 0.19146313444671
9 1 0.732485413137587 0.433490155809219 0.0877596386767294 0.188786587227701
9 2 0.72083850931677 0.404773978125382 0.0926195580915148 0.202385384962759
9 5 0.680659702616224 0.32829150609799 0.0925837093748437 0.197295774962778
9 8 0.505705815923207 0.0242593541215718 0.0825260605985418 0.0845688347242778
9 10 0.507010163749294 0 0.0705054777840033 0
11 0.005 0.708450028232637 0.410678990690246 0.0859723202571682 0.175081181616711
11 0.01 0.712760210803689 0.418066910110113 0.0808527861638789 0.163976433686058
11 0.05 0.699799548277809 0.389127713351484 0.0753086657074468 0.15378541584586
11 0.1 0.716165066817241 0.417942201817202 0.0878037728356012 0.182731078394044
11 0.5 0.732056277056277 0.436466176000218 0.0860664575419903 0.185920954476845
11 1 0.725926030491248 0.418244303941892 0.0791091105520057 0.174450291549861
11 2 0.720085638998682 0.405439997610587 0.0890804826010005 0.193078155992637
11 5 0.68407867494824 0.33714068499242 0.101794561931011 0.215816023624978
11 8 0.505040466779597 0.0172600225721743 0.0837548152090137 0.0976285491933203
11 10 0.502052512704687 0 0.0708265897749966 0
13 0.005 0.710544889892716 0.413412156015765 0.0908661459797174 0.180591467998901
13 0.01 0.707961603613777 0.409147732625885 0.0856076536431841 0.172088276199391
13 0.05 0.712000752870318 0.41373787797036 0.0860172258898408 0.174773668902591
13 0.1 0.723450028232637 0.435605990306566 0.0892848114662391 0.183271514536858
