"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
5 0.01 0.71418501788067 0.409792231427716 0.089984713669816 0.189335565898165
5 0.05 0.716989459815547 0.412260682631282 0.0891699458371765 0.186848574237669
5 0.1 0.73124788255223 0.441919709305364 0.0861735479563127 0.179989307253451
5 0.5 0.726501035196687 0.422203021598693 0.0848443741686073 0.18312603245367
5 1 0.729485224920008 0.427003599120974 0.0866154016830041 0.188236141066698
5 2 0.736621494447581 0.439435225738466 0.0804755662412944 0.175634783140426
5 5 0.705637116506682 0.366383727133764 0.0695494132852572 0.156003596787272
5 8 0.685378317334839 0.31633798715362 0.0768041228789342 0.172847199591826
5 10 0.668370976849238 0.273624124383183 0.069678815527702 0.16088511580702
7 0.005 0.703270280444193 0.394261998742879 0.0994383513615786 0.20349881890631
7 0.01 0.709394880481837 0.403950088388637 0.0935517485928674 0.195416821073879
7 0.05 0.711473743647657 0.40694455100406 0.0806098783567338 0.166996996218983
7 0.1 0.72974402409185 0.438153886452192 0.0877210213938576 0.18717152415221
7 0.5 0.723479201957463 0.416225047947927 0.0891042491067175 0.193020855422217
7 1 0.721147186147186 0.408379706731228 0.0839498594715441 0.182624692344842
7 2 0.738064182194617 0.44378219091259 0.0782900076092577 0.169950296817933
7 5 0.705241859589686 0.36436435213129 0.0754811536251789 0.170271010938562
7 8 0.686242236024845 0.319379716242247 0.0738602930517972 0.16494886279778
7 10 0.667955957086392 0.273064219470479 0.0734977659011805 0.168697653574485
9 0.005 0.698099943534726 0.385328945802678 0.0844376264076746 0.172371456725266
9 0.01 0.700681347637869 0.388255962322982 0.0986591619767349 0.201555857433753
9 0.05 0.717467532467532 0.418211653050957 0.090320157825517 0.18668809527251
9 0.1 0.734352531526445 0.450157713948325 0.0957402170184401 0.199209863023937
9 0.5 0.722155091285526 0.412657892091489 0.082161909519254 0.178754706331049
9 1 0.722449651797478 0.412466344369629 0.0834914724566575 0.182205958699223
9 2 0.735047995482778 0.437037604425639 0.0755905089260347 0.165742401140325
9 5 0.710182571052136 0.375429958115355 0.0751274838129902 0.168884614860281
9 8 0.684880481837004 0.315702417787942 0.0741422551542173 0.16577967621966
9 10 0.677350837568229 0.294549645839174 0.0737589894108144 0.166298204406349
11 0.005 0.699174665913796 0.389167186421708 0.0944200434475661 0.188579597762354
11 0.01 0.692112742330134 0.370176467223347 0.0933355818933328 0.19160773261588
11 0.05 0.721297760210804 0.427544590709002 0.105006050308591 0.215400598040453
11 0.1 0.723062300018822 0.424358087255999 0.0919272630155164 0.194134215509532
11 0.5 0.730870506305289 0.430486668636054 0.0853724016250451 0.18656152009622
11 1 0.720358554488989 0.406719978511384 0.0841864728289788 0.184256959024006
11 2 0.730971202710333 0.428199159142227 0.080283197667802 0.17622070134674
11 5 0.698040654997177 0.349838807964683 0.0772915746387218 0.170430149318623
11 8 0.683001129305477 0.310315441379642 0.0725534317323479 0.163837054872288
11 10 0.666612083568605 0.270281340573135 0.0689332944610381 0.156041699070097
13 0.005 0.706309994353473 0.402109667365449 0.103415515406361 0.209832665061985
13 0.01 0.714522868435912 0.417573842088386 0.0892452091856457 0.183419975230799
13 0.05 0.721163184641445 0.425915622486919 0.0898398656579941 0.186465356608765
13 0.1 0.728212874082439 0.436484664663264 0.0903960193966413 0.187682423876895
13 0.5 0.722469414643328 0.412191588105479 0.0832564361377305 0.183245045190784
13 1 0.721481272350838 0.409716653190977 0.0904276228002267 0.197309799927987
13 2 0.734968944099379 0.435640165677584 0.0776058696966073 0.170454723007021
13 5 0.703856578204404 0.360934380089927 0.0785184612921674 0.176355517999537
13 8 0.68162996423866 0.307667707913249 0.0728505632741566 0.163915453652625
13 10 0.666206474684736 0.269547629839738 0.0711680800868812 0.16128436840955
