"Tree_name"	"Acc_name"	"AverageED"	"AverageED_noBurnin"
"Oncosperma gracilipes"	"Oncosperma gracilipes"	8.22020898841338	8.19229104296769
"Oncosperma horridum"	"Oncosperma horridum"	8.56473455898007	8.5285434651328
"Oncosperma platyphyllum"	"Oncosperma platyphyllum"	9.78101439685992	9.73787747084248
"Oncosperma tigillarium"	"Oncosperma tigillarium"	8.69558822540303	8.64633547878383
"Orania archboldiana"	"Orania archboldiana"	18.4873211161884	18.7176101013939
"Orania bakeri"	"Orania bakeri"	19.3165997849698	19.5629525556554
"Orania dafonsoroensis"	"Orania dafonsoroensis"	18.8961566936044	19.0917262831731
"Orania decipiens"	"Orania decipiens"	19.4688727031192	19.4497353881167
"Orania deflexa"	"Orania deflexa"	18.4080510178759	18.6288343978733
"Orania disticha"	"Orania disticha"	18.6640003988806	18.8272142467368
"Orania ferruginea"	"Orania ferruginea"	18.7022779576304	18.8635057164293
"Orania gagavu"	"Orania gagavu"	18.8745823513526	18.9258292472713
"Orania glauca"	"Orania glauca"	18.1203401390087	18.3629315133108
"Orania grandiflora"	"Orania grandiflora"	18.287362944397	18.1063519884617
"Orania lauterbachiana"	"Orania lauterbachiana"	19.4172735777019	19.6139800085178
"Orania littoralis"	"Orania littoralis"	19.0320469390519	19.1614463357923
"Orania longisquama"	"Orania longisquama"	18.4416191133411	18.6216882317803
"Orania longistaminodia"	"Orania longistaminodia"	18.7245829579641	18.8653031687601
"Orania macropetala"	"Orania macropetala"	18.8401834163075	18.7920506874453
"Orania micrantha"	"Orania micrantha"	18.665769468876	18.993449255284
"Orania oreophila"	"Orania oreophila"	18.6198969409614	18.8209489293894
"Orania palindan"	"Orania palindan"	18.5429769091972	18.9210581072338
"Orania paraguanensis"	"Orania paraguanensis"	18.7078143139987	18.6062759616963
"Orania parva"	"Orania parva"	19.0536933699919	19.2346773223066
"Orania ravaka"	"Orania ravaka"	15.340840344643	15.3261899461593
"Orania regalis"	"Orania regalis"	18.9142789077954	19.0634914824922
"Orania subdisticha"	"Orania subdisticha"	18.6130311246192	18.7274133559213
"Orania sylvicola"	"Orania sylvicola"	18.8019534091955	18.8764423100368
"Orania tabubilensis"	"Orania tabubilensis"	19.0621015468616	19.2988877167403
"Orania timikae"	"Orania timikae"	19.087576554786	19.1830643937087
"Orania trispatha"	"Orania trispatha"	15.3821281882252	15.3730390530845
"Orania zonae"	"Orania zonae"	18.5647704690071	18.683819003746
"Oraniopsis appendiculata"	"Oraniopsis appendiculata"	17.6985583335321	17.6948773666067
"Parajubaea cocoides"	"Parajubaea cocoides"	8.50999880258549	8.49206437856236
"Parajubaea sunkha"	"Parajubaea sunkha"	7.99021299433942	7.94610332408474
"Parajubaea torallyi"	"Parajubaea torallyi"	8.46825333159804	8.40794408931271
"Pelagodoxa henryana"	"Pelagodoxa henryana"	40.0035873550511	39.9579297521555
"Phoenicophorium borsigianum"	"Phoenicophorium borsigianum"	19.3630712972444	19.2916504108926
"Phoenix acaulis"	"Phoenix acaulis"	7.33667895761091	7.29660105298844
"Phoenix andamanensis"	NA	9.82683968691768	9.20448363877779
"Phoenix atlantica"	"Phoenix atlantica"	7.07128191390691	7.05710398858577
"Phoenix caespitosa"	"Phoenix caespitosa"	8.82224372347039	8.6891368700084
"Phoenix canariensis"	"Phoenix canariensis"	7.12465642339305	7.09040645282296
"Phoenix dactylifera"	"Phoenix dactylifera"	7.56064292585376	7.53249387559271
"Phoenix loureiroi"	"Phoenix loureiroi"	9.34737404347207	9.29165310695526
"Phoenix paludosa"	"Phoenix paludosa"	8.04119914914535	7.93761467534534
"Phoenix pusilla"	"Phoenix pusilla"	9.1540008352275	9.11762815388961
"Phoenix reclinata"	"Phoenix reclinata"	8.69645644375273	8.61228728655133
"Phoenix roebelenii"	"Phoenix roebelenii"	8.10723869860358	7.99040737467587
"Phoenix rupicola"	"Phoenix rupicola"	7.98206098223784	7.93409078001045
"Phoenix sylvestris"	"Phoenix sylvestris"	7.38531555654365	7.35089528488007
"Phoenix theophrasti"	"Phoenix theophrasti"	7.25058936723365	7.1881983042692
"Pholidocarpus ihur"	"Pholidocarpus ihur"	8.004844762882	8.03822384833813
"Pholidocarpus kingianus"	"Pholidocarpus kingianus"	5.68686322369052	5.69906945435752
"Pholidocarpus macrocarpus"	"Pholidocarpus macrocarpus"	5.59187636950603	5.61747573026504
"Pholidocarpus majadum"	"Pholidocarpus majadum"	5.83837437130025	5.87899324247678
"Pholidocarpus mucronatus"	"Pholidocarpus mucronatus"	8.31225820942329	8.45479503893787
"Pholidocarpus sumatranus"	"Pholidocarpus sumatranus"	8.02758811182487	8.14230329806078
"Pholidostachys amazonensis"	"Pholidostachys amazonensis"	8.92492941383098	8.97473001400621
"Pholidostachys dactyloides"	"Pholidostachys dactyloides"	7.98485131157965	8.00671877711566
"Pholidostachys kalbreyeri"	"Pholidostachys kalbreyeri"	7.82079151970394	7.78841606347403
"Pholidostachys occidentalis"	"Pholidostachys occidentalis"	9.1186054963743	9.09993277848274
"Pholidostachys panamensis"	"Pholidostachys panamensis"	8.98703730021297	8.96242472986558
"Pholidostachys pulchra"	"Pholidostachys pulchra"	7.86708409042051	7.84851139966283
"Pholidostachys sanluisensis"	"Pholidostachys sanluisensis"	9.02594983673709	9.13868186796633
"Pholidostachys synanthera"	"Pholidostachys synanthera"	10.564970936865	10.6371779400846
"Physokentia avia"	"Physokentia avia"	3.47276012571382	3.47429966183969
"Physokentia dennisii"	"Physokentia dennisii"	4.74495026860986	4.77993280995368
"Physokentia insolita"	"Physokentia insolita"	4.89163783052633	4.92608096667916
"Physokentia petiolata"	"Physokentia petiolata"	3.31522924687159	3.31275414718418
"Physokentia tete"	"Physokentia tete"	4.00436226282446	4.01548387050803
"Physokentia thurstonii"	"Physokentia thurstonii"	3.3623803365033	3.35130019290882
"Physokentia whitmorei"	"Physokentia whitmorei"	3.91747756992415	3.94220500048331
"Phytelephas aequatorialis"	"Phytelephas aequatorialis"	14.2027889304563	14.2785584839146
"Phytelephas macrocarpa"	"Phytelephas macrocarpa"	13.202641889112	13.2726509712433
"Phytelephas schottii"	"Phytelephas macrocarpa"	12.4653567503218	12.5058046765862
"Phytelephas seemannii"	"Phytelephas macrocarpa"	12.6207290378107	12.6633639520769
"Phytelephas tenuicaulis"	"Phytelephas tenuicaulis"	13.312393671608	13.3314229725625
"Phytelephas tumacana"	"Phytelephas tumacana"	14.1937138785993	14.2765446847711
"Pigafetta elata"	"Pigafetta elata"	32.5666915796187	32.5300512990782
"Pigafetta filaris"	"Pigafetta filaris"	32.5666915796187	32.5300512990782
"Pinanga acaulis"	"Pinanga acaulis"	3.26192004676572	3.23212772245306
"Pinanga acuminata"	"Pinanga acuminata"	3.18807006994893	3.19600419657829
"Pinanga adangensis"	"Pinanga adangensis"	2.27349856999205	2.27358343817593
"Pinanga albescens"	"Pinanga albescens"	2.84457752155351	2.87210616531722
"Pinanga andamanensis"	"Pinanga andamanensis"	3.38576118524699	3.42567560109374
"Pinanga angustisecta"	"Pinanga angustisecta"	3.36569436723741	3.35139007894505
"Pinanga annamensis"	"Pinanga annamensis"	3.34547047446252	3.36199078264167
"Pinanga arinasae"	"Pinanga arinasae"	3.72903988841143	3.72421250794114
"Pinanga aristata"	"Pinanga aristata"	5.77774857790128	5.83416413488103
"Pinanga arundinacea"	"Pinanga arundinacea"	3.2592393650396	3.27352918841439
"Pinanga auriculata"	"Pinanga auriculata"	3.29914482998809	3.30282609171623
"Pinanga badia"	"Pinanga badia"	4.05421878713147	4.11353790212689
"Pinanga basilanensis"	"Pinanga basilanensis"	3.23267330976265	3.19412772341862
"Pinanga batanensis"	"Pinanga batanensis"	3.50082473014581	3.53258056496069
"Pinanga baviensis"	"Pinanga baviensis"	3.28232082246891	3.26279566920279
"Pinanga bicolana"	"Pinanga bicolana"	3.61051877115467	3.62214309052181
"Pinanga borneensis"	"Pinanga borneensis"	3.31866455436995	3.29043409635637
"Pinanga brevipes"	"Pinanga brevipes"	3.43705937000155	3.46984152526338
"Pinanga caesia"	"Pinanga caesia"	2.22111439181842	2.24054120150443
"Pinanga capitata"	"Pinanga capitata"	3.35875476237258	3.35060149538603
"Pinanga cattienensis"	"Pinanga cattienensis"	3.34942222384532	3.34787230963465
"Pinanga celebica"	"Pinanga celebica"	2.22999408105498	2.24933993479786
"Pinanga chaiana"	"Pinanga chaiana"	3.27648111725549	3.26660617891466
"Pinanga cleistantha"	"Pinanga cleistantha"	3.3035541121478	3.31899332598857
"Pinanga copelandii"	"Pinanga copelandii"	2.85244521248338	2.86894412428897
"Pinanga coronata"	"Pinanga coronata"	2.2764626237009	2.27061444445791
"Pinanga crassipes"	"Pinanga crassipes"	2.82830902871516	2.84342053337011
"Pinanga cucullata"	"Pinanga cucullata"	3.27009469988269	3.26503934608934
"Pinanga cupularis"	"Pinanga cupularis"	3.29361461647754	3.2547823140465
"Pinanga curranii"	"Pinanga curranii"	4.0808919057301	4.10122765127528
"Pinanga declinata"	"Pinanga declinata"	3.24826112978022	3.23470206335758
"Pinanga decora"	"Pinanga decora"	3.21431326920913	3.18970221928474
"Pinanga densiflora"	"Pinanga densiflora"	2.15540781118182	2.15756056266552
"Pinanga dicksonii"	"Pinanga dicksonii"	2.67200278654956	2.68660698550647
"Pinanga disticha"	"Pinanga disticha"	3.3891629947648	3.37314186065229
"Pinanga dumetosa"	"Pinanga dumetosa"	3.32441454508128	3.34692688950178
"Pinanga duperreana"	"Pinanga sylvestris"	3.27770897926966	3.21441143733943
"Pinanga egregia"	"Pinanga egregia"	2.7154215381752	2.6906542694863
"Pinanga forbesii"	"Pinanga forbesii"	2.30680291817841	2.32128506185998
"Pinanga fractiflexa"	"Pinanga fractiflexa"	5.10040522093242	5.06783662186999
"Pinanga furfuracea"	"Pinanga furfuracea"	3.26087272208802	3.25190650384285
"Pinanga geonomiformis"	"Pinanga geonomiformis"	3.22121662583303	3.26215778673542
"Pinanga glauca"	"Pinanga glauca"	3.28427655822394	3.26557677161254
"Pinanga glaucifolia"	"Pinanga glaucifolia"	3.38756485755947	3.4085024468116
"Pinanga globulifera"	"Pinanga globulifera"	3.37819897281074	3.37480740379303
"Pinanga gracilis"	"Pinanga gracilis"	3.30589212473272	3.30244566265868
"Pinanga gracillima"	"Pinanga gracillima"	3.37305056409795	3.3232021193997
"Pinanga grandijuga"	"Pinanga grandijuga"	3.37165537267373	3.39666816129942
"Pinanga grandis"	"Pinanga grandis"	2.27021877668613	2.2743100066752
"Pinanga griffithii"	"Pinanga griffithii"	3.21039458674151	3.24145695514243
"Pinanga heterophylla"	"Pinanga heterophylla"	2.97852523301601	2.99739347940477
"Pinanga hexasticha"	"Pinanga hexasticha"	3.30890637649776	3.28825881811122
"Pinanga hookeriana"	"Pinanga hookeriana"	3.1971803026428	3.16613142004413
"Pinanga humilis"	"Pinanga humilis"	3.34563210978185	3.38610580929028
"Pinanga hymenospatha"	"Pinanga hymenospatha"	3.32800556607432	3.36203486903446
"Pinanga inaequalis"	"Pinanga inaequalis"	3.36143176449882	3.36234293952593
"Pinanga insignis"	"Pinanga insignis"	3.17314583178514	3.18967796071466
"Pinanga isabelensis"	"Pinanga isabelensis"	3.31578863926379	3.31032887478098
"Pinanga jamariensis"	"Pinanga jamariensis"	3.36340645983595	3.34685388028697
"Pinanga jambusana"	"Pinanga jambusana"	3.27649886931627	3.28891253878327
"Pinanga javana"	"Pinanga javana"	3.71977642919886	3.73081743060487
"Pinanga johorensis"	"Pinanga johorensis"	3.33948340506977	3.36610952762617
"Pinanga keahii"	"Pinanga keahii"	3.29059058001101	3.32586176599497
"Pinanga kontumensis"	"Pinanga kontumensis"	3.27391808574164	3.25302141856413
"Pinanga lacei"	"Pinanga lacei"	3.31958003676336	3.35125615531328
"Pinanga latisecta"	"Pinanga latisecta"	2.94248925047328	2.94869336249848
"Pinanga lepidota"	"Pinanga lepidota"	3.29162873507846	3.29453813903443
"Pinanga ligulata"	"Pinanga ligulata"	3.2980829084526	3.28238584671211
"Pinanga limbangensis"	"Pinanga limbangensis"	3.32640383347947	3.24546804293826
"Pinanga limosa"	"Pinanga limosa"	3.610210219652	3.62727533480575
"Pinanga macrospadix"	"Pinanga macrospadix"	3.36339847725286	3.39689601792026
"Pinanga maculata"	"Pinanga maculata"	2.84225483042058	2.83356208806935
"Pinanga malaiana"	"Pinanga malaiana"	4.06901097720229	4.05572909919532
"Pinanga manii"	"Pinanga manii"	3.31865170973678	3.32004825861398
"Pinanga megalocarpa"	"Pinanga megalocarpa"	3.32541228441324	3.32812579942925
"Pinanga micholitzii"	"Pinanga micholitzii"	3.21704190391212	3.22912004737613
"Pinanga minor"	"Pinanga minor"	3.25051155253124	3.24635999214733
"Pinanga minuta"	"Pinanga minuta"	3.27371596190033	3.22031781632945
"Pinanga mirabilis"	"Pinanga mirabilis"	3.31538971459178	3.31144307443427
"Pinanga modesta"	"Pinanga modesta"	3.32486215747679	3.35319938383988
"Pinanga mooreana"	"Pinanga mooreana"	3.15940858907222	3.17782923348718
"Pinanga negrosensis"	"Pinanga negrosensis"	2.7211455440005	2.73378327593681
"Pinanga nuichuensis"	"Pinanga nuichuensis"	3.30029290892312	3.2973315131183
"Pinanga pachycarpa"	"Pinanga pachycarpa"	3.23398158114155	3.24646711594213
"Pinanga pachyphylla"	"Pinanga pachyphylla"	2.96325982768699	2.95242240102418
"Pinanga palustris"	"Pinanga palustris"	3.33443546195511	3.37651701303041
"Pinanga pantiensis"	"Pinanga pantiensis"	3.31731654650768	3.32653484023544
"Pinanga paradoxa"	"Pinanga paradoxa"	3.27679552069602	3.28214840018898
"Pinanga parvula"	"Pinanga parvula"	3.3105545414326	3.31860164073791
"Pinanga patula"	"Pinanga patula"	3.37325408475105	3.38256234063034
"Pinanga pectinata"	"Pinanga pectinata"	3.3130384720572	3.38246965822858
"Pinanga perakensis"	"Pinanga perakensis"	3.26212109465026	3.24526090999355
"Pinanga philippinensis"	"Pinanga philippinensis"	2.69616912364177	2.67026538276254
"Pinanga pilosa"	"Pinanga pilosa"	3.32169750141982	3.26918255692928
"Pinanga plicata"	"Pinanga plicata"	3.28947138836085	3.3405530281926
"Pinanga polymorpha"	"Pinanga polymorpha"	3.3641167401373	3.37910915102091
"Pinanga porrecta"	"Pinanga porrecta"	3.27030004777831	3.30978430217667
"Pinanga pulchella"	"Pinanga pulchella"	3.85830744479162	3.87658469682794
"Pinanga purpurea"	"Pinanga purpurea"	3.26610639844536	3.26363822653458
"Pinanga quadrijuga"	"Pinanga quadrijuga"	3.32371138310519	3.29490881838141
"Pinanga ridleyana"	"Pinanga ridleyana"	3.27608103169035	3.27894435756895
"Pinanga rigida"	"Pinanga rigida"	3.29592105939634	3.33658820908379
"Pinanga riparia"	"Pinanga riparia"	3.33739353494648	3.33924086312606
"Pinanga rivularis"	"Pinanga rivularis"	6.0437913227776	6.05366207512199
"Pinanga rumphiana"	"Pinanga rumphiana"	3.14419279948052	3.16938766139398
"Pinanga rupestris"	"Pinanga rupestris"	3.31828005020476	3.32671943904954
"Pinanga salicifolia"	"Pinanga salicifolia"	2.31656856582565	2.32580908895148
"Pinanga samarana"	"Pinanga samarana"	3.26499015340108	3.30808990669994
"Pinanga sarmentosa"	"Pinanga sarmentosa"	3.29584011848915	3.30039454470029
"Pinanga sclerophylla"	"Pinanga sclerophylla"	3.31861201729694	3.32118874010802
"Pinanga scortechinii"	"Pinanga scortechinii"	2.97245398839266	2.9631470483862
"Pinanga sessilifolia"	"Pinanga sessilifolia"	4.97450461586501	4.9614823729874
"Pinanga sibuyanensis"	"Pinanga sibuyanensis"	3.27896141116958	3.25694190229104
"Pinanga sierramadreana"	"Pinanga sierramadreana"	3.4511167712462	3.3815654611944
"Pinanga simplicifrons"	"Pinanga simplicifrons"	3.36796851472985	3.39066861223547
"Pinanga singaporensis"	"Pinanga singaporensis"	3.27330259216683	3.27226013491763
"Pinanga sobolifera"	"Pinanga sobolifera"	3.27734202216931	3.26589004114277
"Pinanga speciosa"	"Pinanga speciosa"	3.25947840493228	3.28923360548702
"Pinanga stricta"	"Pinanga stricta"	3.29641926646782	3.29844609569316
"Pinanga stylosa"	"Pinanga stylosa"	3.26969462147919	3.314513828816
"Pinanga subintegra"	"Pinanga subintegra"	3.58959295220468	3.62725771527222
"Pinanga subruminata"	"Pinanga subruminata"	3.44317090471509	3.45723414295002
"Pinanga sylvestris"	"Pinanga sylvestris"	3.27565680457295	3.25630067373853
"Pinanga tashiroi"	"Pinanga tashiroi"	4.23186673930031	4.19814649466936
"Pinanga tenacinervis"	"Pinanga tenacinervis"	3.27596560438036	3.29853433036206
"Pinanga tenella"	"Pinanga tenella"	3.36935780783793	3.36709270359343
"Pinanga tomentella"	"Pinanga tomentella"	3.22642861140718	3.26790249992392
"Pinanga tomentosa"	"Pinanga tomentosa"	3.34440098495961	3.3650750246651
"Pinanga trichoneura"	"Pinanga trichoneura"	3.24070965145744	3.25636123171736
"Pinanga uncinata"	"Pinanga uncinata"	3.24722008847022	3.2456104491228
"Pinanga urdanetensis"	"Pinanga urdanetensis"	3.29907812900235	3.30398417374243
"Pinanga urosperma"	"Pinanga urosperma"	3.10830678010788	3.11352854546151
"Pinanga variegata"	"Pinanga variegata"	3.22221362457709	3.21203610725675
"Pinanga veitchii"	"Pinanga veitchii"	4.92813930597715	4.93980101995048
"Pinanga versicolor"	"Pinanga versicolor"	3.36903875928473	3.37414047126771
"Pinanga watanaiana"	"Pinanga watanaiana"	4.18663643358292	4.15882947274523
"Pinanga woodiana"	"Pinanga woodiana"	3.32723071021622	3.37205671130742
"Pinanga yassinii"	"Pinanga yassinii"	3.28868050183695	3.31822697306578
"Plectocomia assamica"	"Plectocomia assamica"	12.888071970721	12.845038555643
"Plectocomia billitonensis"	"Plectocomia billitonensis"	12.9624749259272	13.0669554609998
"Plectocomia bractealis"	"Plectocomia bractealis"	12.9405865619822	13.0158782612935
"Plectocomia dransfieldiana"	"Plectocomia dransfieldiana"	12.9953676637887	12.7492366081827
"Plectocomia elmeri"	"Plectocomia elmeri"	12.7674946529043	12.7135614452515
"Plectocomia elongata"	"Plectocomia elongata"	11.8705098904815	11.9506828872163
"Plectocomia himalayana"	"Plectocomia himalayana"	10.9310313196983	10.8398716133729
"Plectocomia khasyana"	"Plectocomia khasyana"	12.813327216183	12.6723232753684
"Plectocomia longistigma"	"Plectocomia longistigma"	12.7547294041542	12.7747998462209
"Plectocomia lorzingii"	"Plectocomia lorzingii"	12.5878119772761	12.4865384657023
"Plectocomia macrostachya"	"Plectocomia macrostachya"	12.8176866958308	12.7791358789845
"Plectocomia microstachys"	"Plectocomia microstachys"	12.9503449643761	12.9924840043567
"Plectocomia mulleri"	"Plectocomia mulleri"	11.918732223949	11.7100839358084
"Plectocomia pierreana"	"Plectocomia pierreana"	12.226644435656	12.3217482951845
"Plectocomia pygmaea"	"Plectocomia pygmaea"	12.5825595702366	12.4372038974396
"Plectocomiopsis corneri"	"Plectocomiopsis corneri"	14.8572748312322	14.6609916190944
"Plectocomiopsis geminiflora"	"Plectocomiopsis geminiflora"	15.2106123687538	15.0498365518521
"Plectocomiopsis mira"	"Plectocomiopsis mira"	15.0481067381175	14.9735638128599
"Plectocomiopsis songthanhensis"	"Plectocomiopsis songthanhensis"	15.1552806510413	15.1181566008827
"Plectocomiopsis triquetra"	"Plectocomiopsis triquetra"	14.5468939140911	14.4805589519191
"Plectocomiopsis wrayi"	"Plectocomiopsis wrayi"	14.8648719269355	14.7423173372235
"Podococcus acaulis"	"Podococcus acaulis"	39.7430581661565	39.5629146021926
"Podococcus barteri"	"Podococcus barteri"	39.7430581661565	39.5629146021926
"Pogonotium divaricatum"	"Calamus pogonotium"	6.85829586177965	6.82318399539666
"Pogonotium moorei"	"Calamus moorei"	6.98917738036761	6.93139419878275
"Pogonotium ursinum"	"Calamus ursinus"	6.87912371786085	6.84651738509309
"Ponapea hentyi"	"Ponapea hentyi"	9.22616017870591	9.23023987004761
"Ponapea hosinoi"	"Ponapea hosinoi"	6.6195993586441	6.62399436438003
"Ponapea ledermanniana"	"Ponapea ledermanniana"	6.64445057553303	6.64153688337109
"Ponapea palauensis"	"Ponapea palauensis"	6.59447964493782	6.58625770920329
"Prestoea acuminata"	"Prestoea acuminata"	8.75997473396774	8.7587968266196
"Prestoea carderi"	"Prestoea carderi"	5.77096504041325	5.81297394887187
"Prestoea decurrens"	"Prestoea decurrens"	5.7431497306689	5.73243000690237
"Prestoea ensiformis"	"Prestoea ensiformis"	5.82045121601936	5.85340384110655
"Prestoea longepetiolata"	"Prestoea longepetiolata"	5.74589314715567	5.73750451385267
"Prestoea pubens"	"Prestoea pubens"	6.05719722695079	6.04500072193778
"Prestoea pubigera"	"Prestoea pubigera"	9.15502337642155	9.18081432749161
"Prestoea schultzeana"	"Prestoea schultzeana"	5.74380875155909	5.73752791204741
"Prestoea simplicifolia"	"Prestoea simplicifolia"	5.58532640524772	5.55979255382376
"Prestoea tenuiramosa"	"Prestoea tenuiramosa"	5.60046305406865	5.57475986272297
"Pritchardia arecina"	"Pritchardia arecina"	4.5779264521699	4.6704600000412
"Pritchardia bakeri"	"Pritchardia bakeri"	5.64636852096852	5.73223397148773
"Pritchardia beccariana"	"Pritchardia beccariana"	6.62374590413181	6.77314936740205
"Pritchardia flynnii"	"Pritchardia flynnii"	6.52704051884335	6.64080922281252
"Pritchardia forbesiana"	"Pritchardia forbesiana"	4.61141030792008	4.6943201673852
"Pritchardia glabrata"	"Pritchardia glabrata"	8.71560538619327	8.88598086718583
"Pritchardia gordonii"	"Pritchardia gordonii"	8.13712439574857	8.15765163264121
"Pritchardia hardyi"	"Pritchardia hardyi"	7.1284842153427	7.18397415049622
"Pritchardia hillebrandii"	"Pritchardia hillebrandii"	5.48643504860398	5.59966522868323
"Pritchardia kaalae"	"Pritchardia kaalae"	8.89576883320335	9.06922978499403
"Pritchardia kahukuensis"	"Pritchardia kahukuensis"	5.64491166298121	5.72974187406472
"Pritchardia lanigera"	"Pritchardia lanigera"	5.58955614841054	5.65346069395735
"Pritchardia lowreyana"	"Pritchardia lowreyana"	4.61020016218256	4.68059370487344
"Pritchardia maideniana"	"Pritchardia maideniana"	5.51128679906177	5.60919129427537
"Pritchardia martii"	"Pritchardia martii"	6.75077351450224	6.87400923424373
"Pritchardia minor"	"Pritchardia minor"	6.44285144889141	6.54184544306644
"Pritchardia mitiaroana"	"Pritchardia mitiaroana"	9.09827997228107	9.25620699496783
"Pritchardia munroi"	"Pritchardia munroi"	6.57316816528183	6.64319172853555
"Pritchardia napaliensis"	"Pritchardia napaliensis"	6.63521172759831	6.72732426930743
"Pritchardia pacifica"	"Pritchardia pacifica"	11.3765480606234	11.5689841260197
"Pritchardia perlmanii"	"Pritchardia perlmanii"	8.6491745889721	8.8162081563314
"Pritchardia remota"	"Pritchardia remota"	7.93006668617995	8.04997573898607
"Pritchardia schattaueri"	"Pritchardia schattaueri"	5.57656319184678	5.63943149845963
"Pritchardia thurstonii"	"Pritchardia thurstonii"	15.2299374909221	15.3259952823125
"Pritchardia viscosa"	"Pritchardia viscosa"	7.40169740680959	7.51171393387194
"Pritchardia vuylstekeana"	"Pritchardia vuylstekeana"	9.11675321402949	9.28719748436298
"Pritchardia waialealeana"	"Pritchardia waialealeana"	6.80774013407567	6.92200902815141
"Pritchardia woodii"	"Pritchardia woodii"	8.50128452840576	8.6028439264341
"Pseudophoenix ekmanii"	"Pseudophoenix ekmanii"	25.3090227188467	25.6132668107748
"Pseudophoenix lediniana"	"Pseudophoenix lediniana"	25.4294889241741	25.7250776179464
"Pseudophoenix sargentii"	"Pseudophoenix sargentii"	25.6774575311983	26.0379503317577
"Pseudophoenix vinifera"	"Pseudophoenix vinifera"	25.9418066614803	26.3172269911603
"Ptychococcus lepidotus"	"Ptychococcus lepidotus"	7.29383103946903	7.3019166695676
"Ptychococcus paradoxus"	"Ptychococcus paradoxus"	7.29383103946903	7.3019166695676
"Ptychosperma ambiguum"	"Ptychosperma ambiguum"	2.98296957859915	3.02448982861914
"Ptychosperma buabe"	"Ptychosperma buabe"	3.01865118590813	3.00878028514779
"Ptychosperma burretianum"	"Ptychosperma burretianum"	2.21114216983774	2.20919220998284
"Ptychosperma caryotoides"	"Ptychosperma caryotoides"	3.31386924932151	3.3155540804064
"Ptychosperma cuneatum"	"Ptychosperma cuneatum"	3.549131557519	3.54625738328188
"Ptychosperma elegans"	"Ptychosperma elegans"	3.26404911384287	3.27220434612228
"Ptychosperma furcatum"	"Ptychosperma furcatum"	2.98209570630481	2.97318986984606
"Ptychosperma gracile"	"Ptychosperma gracile"	3.03679557038068	3.04941773045647
"Ptychosperma halmaherense"	"Jailoloa halmaherensis"	3.02324173623547	3.02496483762295
"Ptychosperma hartmannii"	"Ptychosperma hartmannii"	3.00460291995086	3.05364956987757
"Ptychosperma lauterbachii"	"Ptychosperma lauterbachii"	3.19492158574424	3.19382188708053
"Ptychosperma lineare"	"Ptychosperma lineare"	2.77817309286033	2.78643181846381
"Ptychosperma macarthurii"	"Ptychosperma macarthurii"	2.20224383616368	2.20290983727022
"Ptychosperma macrocerum"	"Ptychosperma macrocerum"	3.0708557158308	3.09989533856331
"Ptychosperma mambare"	"Ptychosperma mambare"	2.99692345375034	2.99790902498116
"Ptychosperma microcarpum"	"Ptychosperma microcarpum"	2.94348653880929	2.94277922979742
"Ptychosperma mooreanum"	"Ptychosperma mooreanum"	3.02688478870182	3.0444937528058
"Ptychosperma nicolai"	"Ptychosperma nicolai"	2.95208541920273	2.97431154384017
"Ptychosperma praemorsum"	"Ptychosperma praemorsum"	2.99493196896962	3.00054182420055
"Ptychosperma propinquum"	"Ptychosperma propinquum"	3.44554779042207	3.42453275962013
"Ptychosperma pullenii"	"Ptychosperma pullenii"	3.57319706213021	3.57925405328396
"Ptychosperma ramosissimum"	"Ptychosperma ramosissimum"	3.05890904981032	3.06626297010301
"Ptychosperma rosselense"	"Ptychosperma rosselense"	3.00845726490023	3.00743151413262
"Ptychosperma salomonense"	"Ptychosperma salomonense"	3.21667584808272	3.23827334764455
"Ptychosperma sanderianum"	"Ptychosperma sanderianum"	3.24096348755151	3.23067194620372
"Ptychosperma schefferi"	"Ptychosperma schefferi"	3.01205268873554	3.0173715327436
"Ptychosperma streimannii"	"Ptychosperma streimannii"	3.02338329112752	3.01458171251344
"Ptychosperma tagulense"	"Ptychosperma tagulense"	2.98901077848353	3.00233434066403
"Ptychosperma vestitum"	"Ptychosperma vestitum"	3.04457987770577	3.04321586940121
"Ptychosperma waitianum"	"Ptychosperma waitianum"	3.00507386368785	3.03238901440549
"Raphia africana"	"Raphia africana"	22.4458228398265	22.4643501147589
"Raphia australis"	"Raphia australis"	23.518273843601	23.8746311623805
"Raphia farinifera"	"Raphia farinifera"	23.1644627785465	22.9051167882473
"Raphia gentiliana"	"Raphia gentiliana"	23.049187998039	23.2730321481702
"Raphia hookeri"	"Raphia hookeri"	23.1386213615866	23.1769014321658
"Raphia laurentii"	"Raphia laurentii"	23.2904467034403	23.6613587017068
"Raphia longiflora"	"Raphia longiflora"	22.8826089400659	23.1495340024425
"Raphia mambillensis"	"Raphia mambillensis"	22.8437479280384	22.6865926563192
"Raphia mannii"	"Raphia mannii"	22.5733110046735	22.743144691117
"Raphia matombe"	"Raphia matombe"	22.9355018312306	23.0151742919752
"Raphia monbuttorum"	"Raphia monbuttorum"	22.9760875109118	23.1833545031306
"Raphia palma-pinus"	"Raphia palma-pinus"	22.8448148369973	22.6014359339358
"Raphia regalis"	"Raphia regalis"	22.6199392534516	22.65836660796
"Raphia rostrata"	"Raphia rostrata"	22.6072761822576	22.6536580224283
"Raphia ruwenzorica"	"Raphia ruwenzorica"	22.8101251278218	22.8351740272165
