"FD_G","species"
0.331465260422714,"Eremospatha wendlandiana"
0.36128900890292,"Eugeissona ambigua"
0.361871053536315,"Eugeissona brachystachys"
0.39529347012837,"Eugeissona insignis"
0.282752081387654,"Eugeissona minor"
0.372241157182354,"Eugeissona tristis"
0.261557632276676,"Eugeissona utilis"
0.218469944641189,"Euterpe broadwayi"
0.21413004884906,"Euterpe catinga"
0.213012645236994,"Euterpe edulis"
0.214870358917078,"Euterpe longibracteata"
0.233822499275385,"Euterpe luminosa"
0.238820028809708,"Euterpe oleracea"
0.22143257884583,"Euterpe precatoria"
0.217206479141568,"Gaussia attenuata"
0.217749395263337,"Gaussia gomez-pompae"
0.216209313975784,"Gaussia maya"
0.218310798867787,"Gaussia princeps"
0.220970620371367,"Gaussia spirituana"
0.241434299526552,"Geonoma aspidiifolia"
0.239952329461394,"Geonoma baculifera"
0.249471323674243,"Geonoma bernalii"
0.247057580875995,"Geonoma braunii"
0.237223935384527,"Geonoma brenesii"
0.322701024228192,"Geonoma brongniartii"
0.239560484728283,"Geonoma calyptrogynoidea"
0.234686903727123,"Geonoma camana"
0.238048653956281,"Geonoma chlamydostachys"
0.240561867210444,"Geonoma chococola"
0.264778717628644,"Geonoma concinna"
0.248843384457132,"Geonoma concinnoidea"
0.233764656078553,"Geonoma congesta"
0.240848792856212,"Geonoma cuneata"
0.235493271748582,"Geonoma deneversii"
0.213281198871463,"Geonoma deversa"
0.248925128543635,"Geonoma dindoensis"
0.264769149434817,"Geonoma divisa"
0.269923326532151,"Geonoma elegans"
0.242665080092685,"Geonoma epetiolata"
0.246790582725551,"Geonoma euspatha"
0.241972499575303,"Geonoma ferruginea"
0.270974880104,"Geonoma fosteri"
0.249785978094495,"Geonoma frontinensis"
0.235603586586324,"Geonoma galeanoae"
0.243720437121553,"Geonoma gentryi"
0.268267924052573,"Geonoma hollinensis"
0.248683790888445,"Geonoma hugonis"
0.217491956213088,"Geonoma interrupta"
0.243360341561367,"Geonoma lanata"
0.264974225787986,"Geonoma laxiflora"
0.240508164133133,"Geonoma lehmannii"
0.241841332693424,"Geonoma leptospadix"
0.235720270923196,"Geonoma longepedunculata"
0.241058690479664,"Geonoma longivaginata"
0.316911268602709,"Geonoma macrostachys"
0.240596690960107,"Geonoma maxima"
0.243522540594611,"Geonoma monospatha"
0.270909210327935,"Geonoma mooreana"
0.235075205722202,"Geonoma multisecta"
0.322439314752529,"Geonoma occidentalis"
0.267850525100558,"Geonoma oldemanii"
0.265265473974495,"Geonoma oligoclona"
0.242787225218676,"Geonoma operculata"
0.240965150519218,"Geonoma orbignyana"
0.318340610934346,"Geonoma paradoxa"
0.264472213056762,"Geonoma pauciflora"
0.23811127546671,"Geonoma peruviana"
0.21613641294469,"Geonoma pinnatifrons"
0.234648468789245,"Geonoma poeppigiana"
0.212593608897874,"Geonoma pohliana"
0.237819887539566,"Geonoma poiteauana"
0.241916903922426,"Geonoma sanmartinensis"
0.265641142293634,"Geonoma santanderensis"
0.237128162695165,"Geonoma schizocarpa"
0.243712758119571,"Geonoma schottiana"
0.237731835625111,"Geonoma scoparia"
0.248699854254999,"Geonoma simplicifrons"
0.241743508636939,"Geonoma spinescens"
0.239896435584732,"Geonoma stricta"
0.243204113073908,"Geonoma talamancana"
0.266917449739525,"Geonoma tenuissima"
0.266604006471871,"Geonoma triandra"
0.209963966864667,"Geonoma triglochin"
0.238484008034118,"Geonoma trigona"
0.239792371903055,"Geonoma umbraculiformis"
0.209957734678924,"Geonoma undata"
0.236136480847409,"Geonoma venosa"
0.314571053020128,"Guihaia argyrata"
0.314105251278039,"Guihaia grossifibrosa"
0.221748200322881,"Guihaia lancifolia"
0.217442616577813,"Hedyscepe canterburyana"
0.215423941188157,"Hemithrinax compacta"
0.239160677151301,"Hemithrinax ekmaniana"
0.206874824344402,"Hemithrinax rivularis"
0.212819979694006,"Heterospathe annectens"
0.219256795874945,"Heterospathe arfakiana"
0.243884701399767,"Heterospathe barfodii"
0.241868876136321,"Heterospathe brevicaulis"
0.241256026527792,"Heterospathe cagayanensis"
0.239076584130979,"Heterospathe califrons"
0.219256795874945,"Heterospathe clemensiae"
0.219256795874945,"Heterospathe compsoclada"
0.349565247036094,"Heterospathe delicatula"
0.266857830086776,"Heterospathe dransfieldii"
0.212146277438363,"Heterospathe elata"
0.295186482974071,"Heterospathe elegans"
0.207082145875551,"Heterospathe elmeri"
0.244687553699297,"Heterospathe glabra"
0.219256795874945,"Heterospathe glauca"
0.212100558812113,"Heterospathe intermedia"
0.206584954222416,"Heterospathe kajewskii"
0.219256795874945,"Heterospathe ledermanniana"
0.239404912147808,"Heterospathe lepidota"
0.235370505075214,"Heterospathe longipes"
0.218892636939293,"Heterospathe macgregorii"
0.239442323569189,"Heterospathe minor"
0.21634484472417,"Heterospathe muelleriana"
0.239940441421893,"Heterospathe negrosensis"
0.215427131489588,"Heterospathe obriensis"
0.212181595795602,"Heterospathe parviflora"
0.245808090076965,"Heterospathe philippinensis"
0.217138632493052,"Heterospathe phillipsii"
0.219256795874945,"Heterospathe pilosa"
0.245101939044553,"Heterospathe porcata"
0.21357755301174,"Heterospathe pulchra"
0.206407065480281,"Heterospathe pullenii"
0.242523883844253,"Heterospathe ramulosa"
0.212720529960066,"Heterospathe salomonensis"
0.24877491417276,"Heterospathe scitula"
0.268117197551779,"Heterospathe sensisi"
0.212018353466037,"Heterospathe sibuyanensis"
0.319355977859356,"Heterospathe sphaerocarpa"
0.241669426858133,"Heterospathe trispatha"
0.217375423366689,"Heterospathe uniformis"
0.234364626723507,"Heterospathe woodfordiana"
0.219083733787661,"Howea belmoreana"
0.222205259797467,"Howea forsteriana"
0.269494637622941,"Hydriastele affinis"
0.238905027524558,"Hydriastele aprica"
0.219319324969527,"Hydriastele beccariana"
0.212150926670938,"Hydriastele beguinii"
0.245993747339692,"Hydriastele biakensis"
0.214832131367414,"Hydriastele boumae"
0.212553755200458,"Hydriastele brassii"
0.219256795874945,"Hydriastele cariosa"
0.219256795874945,"Hydriastele carrii"
0.221689231412809,"Hydriastele chaunostachys"
0.222347970519035,"Hydriastele costata"
0.219256795874945,"Hydriastele cyclopensis"
0.211147522358257,"Hydriastele cylindrocarpa"
0.212191081298822,"Hydriastele dransfieldii"
0.270732404279395,"Hydriastele flabellata"
0.219256795874945,"Hydriastele geelvinkiana"
0.212912526915446,"Hydriastele gibbsiana"
0.267884876287471,"Hydriastele gracilis"
0.217190803656922,"Hydriastele hombronii"
0.218810217661927,"Hydriastele kasesa"
0.219256795874945,"Hydriastele kjellbergii"
0.219256795874945,"Hydriastele ledermanniana"
0.219256795874945,"Hydriastele lepidota"
0.217396485643407,"Hydriastele longispatha"
0.219256795874945,"Hydriastele lurida"
0.225312104331604,"Hydriastele macrospadix"
0.20886372097516,"Hydriastele manusii"
0.219256795874945,"Hydriastele mayrii"
0.219256795874945,"Hydriastele micrantha"
0.213647404343956,"Hydriastele microcarpa"
0.213178893318961,"Hydriastele microspadix"
0.230510079768424,"Hydriastele moluccana"
0.252578806685598,"Hydriastele montana"
0.244025010980956,"Hydriastele nannostachys"
0.238272416479386,"Hydriastele oxypetala"
0.219256795874945,"Hydriastele palauensis"
0.21845294060935,"Hydriastele pinangoides"
0.218892636939293,"Hydriastele pleurocarpa"
0.219256795874945,"Hydriastele procera"
0.220396327424168,"Hydriastele ramsayi"
0.240650206266479,"Hydriastele rheophytica"
0.266690543517994,"Hydriastele rhopalocarpa"
0.241956764947923,"Hydriastele rostrata"
0.219256795874945,"Hydriastele sarasinorum"
0.240191867561688,"Hydriastele selebica"
0.216681000293771,"Hydriastele valida"
0.242186768179669,"Hydriastele variabilis"
0.218722370452389,"Hydriastele vitiensis"
0.220885118255141,"Hydriastele wendlandiana"
0.215232663227643,"Hyophorbe amaricaulis"
0.214953442829028,"Hyophorbe indica"
0.222064879842676,"Hyophorbe lagenicaulis"
0.215358992356549,"Hyophorbe vaughanii"
0.215431727672465,"Hyophorbe verschaffeltii"
0.2118215390564,"Hyospathe elegans"
0.266939377525943,"Hyospathe frontinensis"
0.241026075094728,"Hyospathe macrorhachis"
0.233929589015126,"Hyospathe peruviana"
0.221748200322881,"Hyospathe pittieri"
0.240800045437569,"Hyospathe wendlandiana"
0.251269094778328,"Hyphaene compressa"
0.231635397327277,"Hyphaene coriacea"
0.247711765169194,"Hyphaene dichotoma"
0.249402824312473,"Hyphaene guineensis"
0.257531675884774,"Hyphaene macrosperma"
0.242700633528177,"Hyphaene petersiana"
0.341823266677088,"Hyphaene reptans"
0.252337969252339,"Hyphaene thebaica"
0.246176932690043,"Iguanura ambigua"
0.268592571181808,"Iguanura asli"
0.241414814489665,"Iguanura belumensis"
0.269927754713189,"Iguanura bicornis"
0.248005732246264,"Iguanura borneensis"
0.234168863544514,"Iguanura cemurung"
0.263857258564422,"Iguanura chaiana"
0.246245025339307,"Iguanura corniculata"
0.269521025495032,"Iguanura curvata"
0.234168863544514,"Iguanura diffusa"
0.269405120563349,"Iguanura divergens"
0.246776783038329,"Iguanura elegans"
0.246400292198048,"Iguanura geonomiformis"
0.238068029081501,"Iguanura humilis"
0.326643336683923,"Iguanura kelantanensis"
0.241500517719184,"Iguanura leucocarpa"
0.246447818095794,"Iguanura macrostachya"
0.269711344745864,"Iguanura melinauensis"
0.237370441676179,"Iguanura minor"
0.269289707756071,"Iguanura mirabilis"
0.269936636058417,"Iguanura myochodoides"
0.245751496618099,"Iguanura palmuncula"
0.234168863544514,"Iguanura parvula"
0.240729345829359,"Iguanura perdana"
0.269527802291164,"Iguanura piahensis"
0.245544959253445,"Iguanura polymorpha"
0.270157155286646,"Iguanura prolifera"
0.246610952275371,"Iguanura remotiflora"
0.24555201000905,"Iguanura sanderiana"
0.245544959253445,"Iguanura speciosa"
0.244188381625749,"Iguanura tenuis"
0.242281728117649,"Iguanura thalangensis"
0.244644443835703,"Iguanura wallichiana"
0.241122068193529,"Iriartea deltoidea"
0.218531911993831,"Iriartella setigera"
0.27181209787307,"Iriartella stenocarpa"
0.238093424869857,"Itaya amicorum"
0.211770547648458,"Jailoloa halmaherensis"
0.351374118877483,"Johannesteijsmannia altifrons"
0.337080036463097,"Johannesteijsmannia lanceolata"
0.336620719411602,"Johannesteijsmannia magnifica"
0.243688094741386,"Johannesteijsmannia perakensis"
0.219128557529585,"Juania australis"
0.282571942377503,"Jubaea chilensis"
0.248171003069669,"Jubaeopsis caffra"
0.217108637152107,"Kentiopsis magnifica"
0.219489439225508,"Kentiopsis oliviformis"
0.208629029339975,"Kentiopsis piersoniorum"
0.21516832148325,"Kentiopsis pyriformis"
0.283828760121961,"Kerriodoxa elegans"
0.328733458612975,"Korthalsia angustifolia"
0.315252927124536,"Korthalsia bejaudii"
0.318838698471215,"Korthalsia brassii"
0.321684398201649,"Korthalsia celebica"
0.323708746278689,"Korthalsia cheb"
0.326435818703076,"Korthalsia concolor"
0.306305023199468,"Korthalsia debilis"
0.322677142087774,"Korthalsia echinometra"
0.331591361751943,"Korthalsia ferox"
0.322821462007572,"Korthalsia flagellaris"
0.318897646384785,"Korthalsia furcata"
0.31675345860491,"Korthalsia furtadoana"
0.319903639212415,"Korthalsia hispida"
0.329877013391052,"Korthalsia jala"
0.318867825355666,"Korthalsia junghuhnii"
0.335720663710391,"Korthalsia laciniosa"
0.330971008735134,"Korthalsia lanceolata"
0.316494089783077,"Korthalsia merrillii"
0.221748200322881,"Korthalsia minor"
0.317657907410093,"Korthalsia paucijuga"
0.335634260434228,"Korthalsia rigida"
0.322352992660638,"Korthalsia robusta"
0.325721982170209,"Korthalsia rogersii"
0.318024430580188,"Korthalsia rostrata"
0.317293421162823,"Korthalsia scaphigeroides"
0.320870972427682,"Korthalsia scortechinii"
0.332107508299367,"Korthalsia tenuissima"
0.325177749129195,"Korthalsia zippelii"
0.241036054292078,"Laccospadix australasicus"
0.341974802179065,"Laccosperma acutiflorum"
0.221748200322881,"Laccosperma cristalensis"
0.318838698471215,"Laccosperma korupense"
0.323087480989548,"Laccosperma laeve"
0.324190016542813,"Laccosperma opacum"
0.333183589412401,"Laccosperma robustum"
0.336113735064467,"Laccosperma secundiflorum"
0.298905014040742,"Lanonia acaulis"
0.276735844720686,"Lanonia calciphila"
0.271388891136675,"Lanonia centralis"
0.253332559082502,"Lanonia dasyantha"
0.293553907887093,"Lanonia gracilis"
0.276221387415514,"Lanonia hainanensis"
0.257887546504586,"Lanonia hexasepala"
0.305126211658606,"Lanonia magalonii"
0.240920822243587,"Latania loddigesii"
0.231058499928446,"Latania lontaroides"
0.217031667360131,"Latania verschaffeltii"
0.254018637358627,"Lemurophoenix halleuxii"
0.215350010731291,"Leopoldinia piassaba"
0.218429845404736,"Leopoldinia pulchra"
0.268450667273306,"Lepidocaryum tenue"
0.240581018116628,"Lepidorrhachis mooreana"
0.212254586026584,"Leucothrinax morrisii"
0.239651186368931,"Licuala acuminata"
0.250713008027892,"Licuala acutifida"
0.249184315482325,"Licuala adscendens"
0.370065224827125,"Licuala ahlidurii"
0.234813054384516,"Licuala angustiloba"
0.222911771007898,"Licuala anomala"
0.221748200322881,"Licuala aruensis"
0.248498382675806,"Licuala atrovirens"
0.297860534597959,"Licuala atroviridis"
0.240892049660218,"Licuala averyanovii"
0.252630790320585,"Licuala bachmaensis"
0.239940033509205,"Licuala bacularia"
0.358766819508354,"Licuala bayana"
0.257785499330971,"Licuala beccariana"
0.241493304443674,"Licuala bellatula"
0.300192463811473,"Licuala bidentata"
0.270215247506159,"Licuala bidoupensis"
0.240584461484876,"Licuala bifida"
0.299762171508563,"Licuala bintulensis"
0.221748200322881,"Licuala bissula"
0.301088737359865,"Licuala borneensis"
0.276978792206649,"Licuala bracteata"
0.206827018666308,"Licuala brevicalyx"
0.294096681419939,"Licuala bruneiana"
0.251132941857263,"Licuala burretii"
0.233440120881754,"Licuala cabalionii"
0.251917723665063,"Licuala cameronensis"
0.272214193958054,"Licuala campestris"
0.240866376978403,"Licuala cattienensis"
0.277866736006728,"Licuala celebica"
0.329779829032462,"Licuala chaiana"
0.33746166146731,"Licuala collina"
0.254295162133416,"Licuala concinna"
0.306104751960958,"Licuala cordata"
0.253588805136414,"Licuala corneri"
0.220427540112023,"Licuala crassiflora"
0.223493875917788,"Licuala dakrongensis"
0.330938175836808,"Licuala debilis"
0.24475840918628,"Licuala densiflora"
0.219972678557122,"Licuala distans"
0.331466858113934,"Licuala egregia"
0.221748200322881,"Licuala elegans"
0.211786593190984,"Licuala ellipsoidalis"
0.24320440019483,"Licuala elliptica"
0.332855831638897,"Licuala exigua"
0.341537761692598,"Licuala ferruginea"
0.249844414594744,"Licuala ferruginoides"
0.248373539786935,"Licuala flammula"
0.222911771007898,"Licuala flavida"
0.330547646947324,"Licuala flexuosa"
0.26804390747258,"Licuala fordiana"
0.336617798456752,"Licuala fractiflexa"
0.221748200322881,"Licuala gjellerupii"
0.300971410146208,"Licuala glaberrima"
0.254814333259759,"Licuala glabra"
0.287284925872527,"Licuala graminifolia"
0.252415315934521,"Licuala grandiflora"
0.249121091337592,"Licuala grandis"
0.292931094939823,"Licuala hallieriana"
0.222581159753501,"Licuala insignis"
0.279324450319948,"Licuala intermedia"
0.331589159165763,"Licuala kamarudinii"
0.331707485136467,"Licuala kemamanensis"
0.331296534958481,"Licuala khoonmengii"
0.332478272182604,"Licuala kiahii"
0.249810462677162,"Licuala kingiana"
0.235086519148296,"Licuala klossii"
0.254857493067892,"Licuala kuchingensis"
0.252422615860723,"Licuala kunstleri"
0.331830813829083,"Licuala lambii"
0.359410961777376,"Licuala lanata"
0.35918106829089,"Licuala lanuginosa"
0.232477882840371,"Licuala lauterbachii"
0.331972198607297,"Licuala leopoldii"
0.233945059679401,"Licuala leprosa"
0.221748200322881,"Licuala leptocalyx"
0.250299277312216,"Licuala leucocarpa"
0.234197666807851,"Licuala linearis"
0.27722919785704,"Licuala longicalycata"
0.234554367100238,"Licuala longiflora"
0.258815719578512,"Licuala longipes"
0.248019475846717,"Licuala longispadix"
0.221748200322881,"Licuala macrantha"
0.301371008452552,"Licuala maculata"
0.215978674961795,"Licuala magna"
0.257905781103484,"Licuala malajana"
0.238179043884678,"Licuala manglaensis"
0.25130702464646,"Licuala mattanensis"
0.332828728390411,"Licuala meijeri"
0.261774789470086,"Licuala merguensis"
0.328229439617506,"Licuala micholitzii"
0.33019899848336,"Licuala micrantha"
0.24928672981165,"Licuala mirabilis"
0.251375574676329,"Licuala miriensis"
0.27884560487031,"Licuala modesta"
0.249193007759467,"Licuala montana"
0.237561790103305,"Licuala moszkowskiana"
0.321770503985952,"Licuala moyseyi"
0.330335247228999,"Licuala mukahensis"
0.235632620626634,"Licuala mustapana"
0.298563948497133,"Licuala nana"
0.221748200322881,"Licuala naumannii"
0.240575212274393,"Licuala naumoniensis"
0.239466254786043,"Licuala olivifera"
0.221748200322881,"Licuala oliviformis"
0.221748200322881,"Licuala oninensis"
0.2926685161164,"Licuala orbicularis"
0.300094926326909,"Licuala oryzoides"
0.221748200322881,"Licuala pachycalyx"
0.255202239577288,"Licuala pahangensis"
0.254491138882177,"Licuala palas"
0.249547378852936,"Licuala paludosa"
0.249248385842086,"Licuala parviflora"
0.249687105344969,"Licuala patens"
0.237628254014171,"Licuala paucisecta"
0.221748200322881,"Licuala peekelii"
0.220281208106829,"Licuala peltata"
0.250915518824001,"Licuala penduliflora"
0.299325582987032,"Licuala petiolulata"
0.331308611381273,"Licuala pilosa"
0.268865834513022,"Licuala pitta"
0.234995720292911,"Licuala platydactyla"
0.240318905333116,"Licuala polyschista"
0.218560409229351,"Licuala poonsakii"
0.250076099371928,"Licuala pseudovalida"
0.211544857766629,"Licuala pulchella"
0.32267809725863,"Licuala pumila"
0.360379462055184,"Licuala punctulata"
0.33124616964666,"Licuala pusilla"
0.245603998374246,"Licuala radula"
0.229936331852266,"Licuala ramsayi"
0.30583717799099,"Licuala reptans"
0.36082317768257,"Licuala rheophytica"
0.278465465700747,"Licuala ridleyana"
0.268462254749378,"Licuala robinsoniana"
0.221748200322881,"Licuala robusta"
0.331840299663881,"Licuala rubiginosa"
0.276585849161947,"Licuala rumphii"
0.319752657192841,"Licuala ruthiae"
0.353385827844719,"Licuala sabahana"
0.272723488725989,"Licuala sallehana"
0.301249057316279,"Licuala sarawakensis"
0.243575857920107,"Licuala scortechinii"
0.206782583220909,"Licuala simplex"
0.330748126792938,"Licuala spathellifera"
0.221748200322881,"Licuala spectabilis"
0.249856116436493,"Licuala spicata"
0.276808732223167,"Licuala spinosa"
0.221748200322881,"Licuala steinii"
0.221748200322881,"Licuala stipitata"
0.221748200322881,"Licuala stongensis"
0.249763948993582,"Licuala tanycola"
0.241262471767888,"Licuala taynguyensis"
0.240663611407374,"Licuala telifera"
0.331714756643367,"Licuala tenuissima"
0.274466779548325,"Licuala terengganuensis"
0.331300103760885,"Licuala thoana"
0.221493044176765,"Licuala tiomanensis"
0.33342988683975,"Licuala triphylla"
0.249093299134596,"Licuala urciflora"
0.222911771007898,"Licuala whitmorei"
0.329390396926022,"Licuala yiiana"
0.246511117117034,"Linospadix albertisianus"
0.268148078438781,"Linospadix apetiolatus"
0.27312589727874,"Linospadix caninus"
0.270276819523879,"Linospadix microcaryus"
0.268117204688703,"Linospadix minor"
0.21238466844483,"Linospadix monostachyos"
0.269134022661096,"Linospadix palmerianus"
0.22945470345851,"Livistona alfredii"
0.258163250429908,"Livistona australis"
0.244529544463125,"Livistona benthamii"
0.212523590259591,"Livistona boninensis"
0.239991647268232,"Livistona carinensis"
0.256635641468013,"Livistona chinensis"
0.262223003961692,"Livistona concinna"
0.252962208188485,"Livistona decora"
0.253277838057639,"Livistona drudei"
0.217563382004797,"Livistona eastonii"
0.263543050145064,"Livistona endauensis"
0.244649614893938,"Livistona exigua"
0.229559101004253,"Livistona fulva"
0.208658097729996,"Livistona halongensis"
0.216137205199314,"Livistona humilis"
0.224713997397625,"Livistona inermis"
0.239007161842827,"Livistona jenkinsiana"
0.245407978722717,"Livistona lanuginosa"
0.233984396651078,"Livistona lorophylla"
0.250365259102591,"Livistona mariae"
0.230425432257726,"Livistona muelleri"
0.261533627910282,"Livistona nasmophila"
0.252056053103462,"Livistona nitida"
0.249873573971609,"Livistona rigida"
0.236537176931368,"Livistona saribus"
0.214454530200384,"Livistona speciosa"
0.231436445061016,"Livistona tahanensis"
0.236176448495018,"Livistona victoriae"
0.319463031514795,"Lodoicea maldivica"
0.208717471636427,"Loxococcus rupicola"
0.219256795874945,"Manicaria martiana"
0.257279811880404,"Manicaria saccifera"
0.213311868521448,"Manjekia maturbongsii"
0.229130890156107,"Marojejya darianii"
0.227907892596747,"Marojejya insignis"
0.215343366333626,"Masoala kona"
0.22370331893639,"Masoala madagascariensis"
0.240144250074129,"Mauritia carana"
0.296349396475051,"Mauritia flexuosa"
0.251655902496025,"Mauritiella aculeata"
0.252236939348125,"Mauritiella armata"
0.221644288909953,"Mauritiella macroclada"
0.249405517616855,"Mauritiella pumila"
0.268696776229108,"Maxburretia furtadoana"
0.213115810104627,"Maxburretia gracilis"
0.274467084174505,"Maxburretia rupicola"
0.242763354122183,"Medemia argun"
0.344750189797331,"Metroxylon amicarum"
0.249309657852466,"Metroxylon paulcoxii"
0.292200566405368,"Metroxylon sagu"
0.271447445416985,"Metroxylon salomonense"
0.217215341077344,"Metroxylon upoluense"
0.250098855234332,"Metroxylon vitiense"
0.259007360454049,"Metroxylon warburgii"
0.330803355053816,"Myrialepis paradoxa"
0.221748200322881,"Nannorrhops baluchestanica"
0.334848135777066,"Nannorrhops ritchieana"
0.212308091715356,"Nenga banaensis"
0.242146664391653,"Nenga gajah"
0.243334982694383,"Nenga grandiflora"
0.214734549153261,"Nenga macrocarpa"
0.242034349004569,"Nenga pumila"
0.317688582078452,"Neonicholsonia watsonii"
0.231783163974418,"Neoveitchia brunnea"
0.223481664687431,"Neoveitchia storckii"
0.220404390915561,"Nephrosperma vanhoutteanum"
0.223764528872708,"Normanbya normanbyi"
0.295209819576956,"Nypa fruticans"
0.221168398598157,"Oenocarpus bacaba"
0.208742008079762,"Oenocarpus balickii"
0.245346427111298,"Oenocarpus bataua"
0.207630011840969,"Oenocarpus circumtextus"
0.213327274668795,"Oenocarpus distichus"
0.206192566106704,"Oenocarpus makeru"
0.245940353968251,"Oenocarpus mapora"
0.214036166006156,"Oenocarpus minor"
0.263861152287418,"Oenocarpus simplex"
0.328958457345544,"Oncocalamus macrospathus"
0.326135341301602,"Oncocalamus mannii"
0.327046237389996,"Oncocalamus tuleyi"
0.323316657477883,"Oncocalamus wrightianus"
0.245131215063405,"Oncosperma fasciculatum"
0.243048402515559,"Oncosperma gracilipes"
0.258482830035705,"Oncosperma horridum"
0.24565562885854,"Oncosperma platyphyllum"
0.261097706726733,"Oncosperma tigillarium"
0.21865065589995,"Orania archboldiana"
0.219970239589145,"Orania bakeri"
0.225193016104709,"Orania dafonsoroensis"
0.219061514160889,"Orania decipiens"
0.214494709908083,"Orania deflexa"
0.23277581254728,"Orania disticha"
0.223206209366622,"Orania ferruginea"
0.215584380116609,"Orania gagavu"
0.223693095776403,"Orania glauca"
0.22989019241389,"Orania grandiflora"
0.228020892585103,"Orania lauterbachiana"
0.22918697338617,"Orania littoralis"
0.218029455523611,"Orania longisquama"
0.237239525676976,"Orania longistaminodia"
0.234827691231526,"Orania macropetala"
0.214467346369626,"Orania micrantha"
0.221628140260115,"Orania oreophila"
0.236452422705373,"Orania palindan"
0.222012445915488,"Orania paraguanensis"
0.234245854926044,"Orania parva"
0.227287582264817,"Orania ravaka"
0.234810594197189,"Orania regalis"
0.22428989763059,"Orania subdisticha"
0.221293822795543,"Orania sylvicola"
0.218177870097159,"Orania tabubilensis"
0.236763608757218,"Orania timikae"
0.236538000298204,"Orania trispatha"
0.22428989763059,"Orania zonae"
0.23084583516482,"Oraniopsis appendiculata"
0.231704115043112,"Parajubaea cocoides"
0.225240000242142,"Parajubaea sunkha"
0.225562270292905,"Parajubaea torallyi"
0.246409088592758,"Pelagodoxa henryana"
0.225430106319029,"Phoenicophorium borsigianum"
0.324462567521519,"Phoenix acaulis"
0.272426767636604,"Phoenix atlantica"
0.359721103875685,"Phoenix caespitosa"
0.293617021558442,"Phoenix canariensis"
0.280595603540405,"Phoenix dactylifera"
0.279035745835895,"Phoenix loureiroi"
0.244594053948269,"Phoenix paludosa"
0.227390659387392,"Phoenix pusilla"
0.24877689114546,"Phoenix reclinata"
0.24965414093105,"Phoenix roebelenii"
0.233254711397583,"Phoenix rupicola"
0.275872448643903,"Phoenix sylvestris"
0.255583936784118,"Phoenix theophrasti"
0.236288326124967,"Pholidocarpus ihur"
0.252947308923866,"Pholidocarpus kingianus"
0.303659160503837,"Pholidocarpus macrocarpus"
0.254098196829923,"Pholidocarpus majadum"
0.221319900409183,"Pholidocarpus mucronatus"
0.258804356657591,"Pholidocarpus sumatranus"
0.219256795874945,"Pholidostachys amazonensis"
0.217082448459925,"Pholidostachys dactyloides"
0.209287971932033,"Pholidostachys kalbreyeri"
0.207540080785839,"Pholidostachys occidentalis"
0.236022056749291,"Pholidostachys panamensis"
0.219998689240592,"Pholidostachys pulchra"
0.233676209902544,"Pholidostachys sanluisensis"
0.213647434155728,"Pholidostachys synanthera"
0.219256795874945,"Physokentia avia"
0.211985794703764,"Physokentia dennisii"
0.213917454574578,"Physokentia insolita"
0.21163754747329,"Physokentia petiolata"
0.235379354435439,"Physokentia tete"
0.208233591636253,"Physokentia thurstonii"
0.210523350933543,"Physokentia whitmorei"
0.235834591037267,"Phytelephas aequatorialis"
0.377094541711116,"Phytelephas macrocarpa"
0.253329932945589,"Phytelephas tenuicaulis"
0.274736241850144,"Phytelephas tumacana"
0.255119299582001,"Pigafetta elata"
0.239134569147503,"Pigafetta filaris"
0.31859816285678,"Pinanga acaulis"
0.269361255856195,"Pinanga acuminata"
0.236744401619398,"Pinanga adangensis"
0.258408097882088,"Pinanga albescens"
0.219256795874945,"Pinanga andamanensis"
0.239627677073946,"Pinanga angustisecta"
0.269846654170934,"Pinanga annamensis"
0.213125959076863,"Pinanga arinasae"
0.248052920284853,"Pinanga aristata"
0.219256795874945,"Pinanga arundinacea"
0.240563665986679,"Pinanga auriculata"
0.270426146418632,"Pinanga badia"
0.208770568754499,"Pinanga basilanensis"
0.212201156187651,"Pinanga batanensis"
0.247575145292435,"Pinanga baviensis"
0.242345263377227,"Pinanga bicolana"
0.219256795874945,"Pinanga borneensis"
0.322014597424672,"Pinanga brevipes"
0.219256795874945,"Pinanga brewsteriana"
0.240076912239482,"Pinanga caesia"
0.263785157184365,"Pinanga capitata"
0.270373044069614,"Pinanga cattienensis"
0.235097977630512,"Pinanga celebica"
0.214248638195395,"Pinanga chaiana"
0.265788328772261,"Pinanga cleistantha"
0.212647991004432,"Pinanga copelandii"
0.242246017866469,"Pinanga coronata"
0.241125193756781,"Pinanga crassipes"
0.266900440319512,"Pinanga cucullata"
0.273796204294752,"Pinanga cupularis"
0.212313073570431,"Pinanga curranii"
0.269340715912908,"Pinanga declinata"
0.240183046718943,"Pinanga decora"
0.269297116481221,"Pinanga densiflora"
0.21191404862023,"Pinanga dicksonii"
0.270873293053101,"Pinanga disticha"
0.269824475185517,"Pinanga dumetosa"
0.242610430623339,"Pinanga egregia"
0.219256795874945,"Pinanga forbesii"
0.267208351824799,"Pinanga fractiflexa"
0.219256795874945,"Pinanga furfuracea"
0.246133316099944,"Pinanga geonomiformis"
0.267387163510706,"Pinanga glauca"
0.205947614826274,"Pinanga glaucescens"
0.240845259959678,"Pinanga glaucifolia"
0.219256795874945,"Pinanga globulifera"
0.271127203586616,"Pinanga gracilis"
0.219256795874945,"Pinanga gracillima"
0.219256795874945,"Pinanga grandijuga"
0.216091272434695,"Pinanga grandis"
