"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Licuala bacularia"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	32	178524.155711404	16.3897258639336	87.7817775607109	0.0901567044202238	36.7937648296356	23.4609887599945	0.849970140151549	0.535863509749304	3	1
"Licuala beccariana"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	14	64	119030.095571511	24.6991161505381	36.7639956209395	0.070629967092019	28.4137400521172	29.8506014082167	0.838673116693611	0.42493736750819	3	1
"Licuala bellatula"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	78305.8279866809	16.5489723682404	17.2038651704788	0.0262829312123358	43.5889277458191	15.1025896072388	0.845249728462815	0.640239840106596	3	1
"Licuala bidoupensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	22.1226177215576	37.3361968994141	0.0235616751015186	139.161376953125	66.0785217285156	0.752043271402833	0.037344398340249	1	1
"Licuala bifida"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.681319653987885	2.98085689544678	0.0230831541121006	37.0782432556152	22.1221771240234	0.850558570023167	0.577777777777778	1	1
"Licuala bracteata"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	6	24	1914.18736799518	35.9456245422363	299.937921905518	0.110256499052048	172.80008392334	77.9304542541504	0.790604967323451	0.0603873908089632	3	1
"Licuala brevicalyx"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	11.086058139801	11.6346977949142	0.0303338684025221	95.1419334411621	27.0300979614258	0.806023488655927	0.398580121703854	2	1
"Licuala cattienensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	31.8996601104736	193.995513916016	0.0752472877502441	117.544258117676	78.2651901245117	0.799737323732388	0.0276381909547739	1	1
"Licuala celebica"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	37036.3191598132	23.1695880889893	68.056697845459	0.0822445104519526	52.6810957590739	35.7899188995361	0.826268204754418	0.297635605006954	2	1
"Licuala chaiana"	2	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	2	2	8	NA	27.8741664886475	15.8353157043457	0.428155601024628	39.1346015930176	22.6105155944824	0.857098203925098	0.563342318059299	1	1
"Licuala concinna"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	40	307091.427387011	15.979408288002	7.8966540813446	0.0618884572759271	44.136449432373	23.2580299377441	0.837685281626457	0.525932953826692	5	1
"Licuala crassiflora"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	1081.73419716949	10.8417050043742	4.60357181231181	0.0607929245258371	30.0842819213867	19.0750068028768	0.845176730506398	0.563106796116505	2	1
"Licuala dakrongensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	2693.31348586721	27.8591198921204	49.7426090240479	0.100386323407292	284.185573577881	70.1703414916992	0.746192176226899	0.0865775711795468	2	1
"Licuala distans"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	31.6727285385132	77.6725406646729	0.196246152743697	73.4756317138672	69.0774555206299	0.800780414948298	0.0483870967741935	2	1
"Licuala ellipsoidalis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	29.9259395599365	28.4831771850586	0.0568142980337143	198.205154418945	72.8017959594727	0.75823096570348	0.0581039755351682	1	1
"Licuala ferruginea"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	5429.67614123505	20.0357557932536	66.6700859069824	0.229046995441119	32.7528635660807	30.7632859547933	0.849758347286954	0.382151029748283	1	1
"Licuala flavida"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	7.6059455871582	22.9814491271973	0.000745851604733616	39.0504531860352	9.93893051147461	0.724236732099857	0.69971671388102	1	1
"Licuala flexuosa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	12.0437288284302	14.750545501709	0.118867464363575	22.9276008605957	21.8574733734131	0.856511069610242	0.473282442748092	1	1
"Licuala glaberrima"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	25.7811660766602	32.0326271057129	0.107260465621948	156.412002563477	60.5337982177734	0.768551497793627	0.073469387755102	1	1
"Licuala grandiflora"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	10.432488543488	1.47007889176408	28.6160640716553	0.00331268281054993	74.43408203125	19.1132748921712	0.805159179316938	0.53052064631957	1	1
"Licuala grandis"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	5701.01672173016	27.8344173431396	6.23594617843628	0.0104028309229761	94.4382553100586	29.0228900909424	0.84144466959274	0.414734672849047	1	2
"Licuala insignis"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	20	112074.0521431	11.6382487297058	100.158212947845	0.03224927932024	37.9542850494385	23.2518268585205	0.861101348204472	0.526218383713757	2	1
"Licuala klossii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	7.6059455871582	22.9814491271973	0.000745851604733616	39.0504531860352	9.93893051147461	0.724236732099857	0.69971671388102	1	1
"Licuala kunstleri"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	35.7985000610352	133.1806640625	0.318937420845032	67.299674987793	51.9152526855469	0.805127283199922	0.108359133126935	1	2
"Licuala lauterbachii"	46	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	33	34	164	1321763.4248213	24.9226553175184	39.5126698328101	0.0680786627800325	44.8510925873466	24.987809844639	0.841558388461432	0.489878812092157	11	2
"Licuala linearis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	21.2500162124634	68.377462387085	0.0655878894031048	67.7685203552246	43.8502922058105	0.828217527190755	0.249534450651769	1	1
"Licuala longiflora"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0	37.0675621032715	270.239028930664	0.0493113920092583	158.524963378906	80.80797068278	0.816940694386273	0.0468986384266262	1	1
"Licuala longipes"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	25.0044603347778	55.411937713623	0.426240518689156	36.3658485412598	29.7943267822266	0.849295639550114	0.37603993344426	2	2
"Licuala longispadix"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	18.1324806213379	5.25737714767456	0.0664915442466736	28.3148460388184	17.0251636505127	0.852653135583395	0.597701149425287	1	1
"Licuala macrantha"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	12.0213451385498	1.5020272731781	0.0186398942023516	86.4171752929688	19.87087059021	0.818915139945112	0.472972972972973	1	1
"Licuala magna"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	11.0213096141815	4.74325299263	0.0445506328251213	51.8075304031372	17.1722469329834	0.827907278211651	0.601851851851852	2	1
"Licuala manglaensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.513266024901032	30.0408490498861	28.1465962727865	0.0697115361690521	205.094518025716	70.868398030599	0.761416858016677	0.0627572016460904	1	1
"Licuala merguensis"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	2504.74423605344	25.7984132766724	65.569953918457	0.0754435161749522	76.3249295552572	69.9348487854004	0.797610228302073	0.0559465165376495	1	2
"Licuala micrantha"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	18.0156364440918	86.8184051513672	0.0492445304989815	28.0725631713867	20.2424774169922	0.851276872846486	0.558052434456929	1	1
"Licuala modesta"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	27.2844295501709	260.644195556641	0.150458499789238	68.3966293334961	49.9191703796387	0.820834370782619	0.116883116883117	1	2
"Licuala montana"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	44	325704.144361975	25.912674557079	32.0245099934665	0.107360853728923	39.0521661585028	30.0743459354747	0.829060352726847	0.432149738508121	4	1
"Licuala moszkowskiana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	8.20788860321045	3.40159511566162	0.0243783686310053	57.5309524536133	25.7019290924072	0.85884429246625	0.475247524752475	1	1
"Licuala naumoniensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	37.2651405334473	323.149230957031	0.134958237409592	34.1012115478516	26.0572681427002	0.845374416633044	0.487179487179487	1	1
"Licuala parviflora"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	44	113202.85907853	20.6165911501104	18.7492883422158	0.0613886717368256	30.5613392916593	22.2959742546082	0.825066518133099	0.547021469609916	2	1
"Licuala peltata"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	52	304310.978358978	34.3193313892071	191.553456159738	0.173894761846616	93.2644289456881	62.1231416555551	0.792468934994894	0.0743338008415146	4	9
"Licuala penduliflora"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	28	587887.92258576	16.2549405779157	43.5415548256465	0.0367346551003201	61.3158198765346	32.2096533094134	0.844250228402756	0.417177914110428	4	1
"Licuala platydactyla"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	8.3167507648468	2.83753371238708	0.00936983874998987	52.1641092300415	24.2773809432983	0.824711778487371	0.454350161117078	2	1
"Licuala poonsakii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	33.7953567504883	135.598999023438	0.14476577937603	102.743598937988	76.1012878417969	0.788634204519366	0.0153846153846154	1	1
"Licuala pseudovalida"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	143676.25466069	15.6081557273865	21.5008951425552	0.244886447675526	34.5099873542786	29.4710803031921	0.844345887813443	0.386666666666667	2	1
"Licuala pumila"	7	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	7	7	28	88481.6697829438	26.3123450960432	718.458697182792	0.0765977314274226	33.5256478445871	32.1250493185861	0.843262683421602	0.382577132486389	5	1
"Licuala ramsayi"	58	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	26	37	200	177977.710101953	20.238729583806	25.2243186532287	0.0140931985836781	224.859898534314	89.3569855525576	0.757660759558728	0.0751961557232421	2	1
"Licuala robinsoniana"	5	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	4	4	20	12514.7050050354	35.6137104034424	224.384778594971	0.0901593307033181	163.628768920898	81.3432800292969	0.784728296322163	0.0364820846905537	3	1
"Licuala rumphii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	52.8752670288086	1883.80004882812	0.0192796885967255	55.067310333252	82.3534927368164	0.824558394152189	0.0344234079173838	1	1
"Licuala scortechinii"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	21.4911193847656	24.1365547180176	0.042510811239481	58.1178741455078	37.4729804992676	0.820286029152334	0.244117647058824	1	2
"Licuala simplex"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	22686.3695739407	21.8101905822754	19.9953273773193	0.0717843536287546	27.744225692749	28.9690498352051	0.835970693775997	0.43092340730136	1	1
"Licuala tanycola"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	24	12108.8269107282	11.8089876856123	7.8422589302063	0.0400692871106522	40.340113231114	9.46447249821254	0.795875188301398	0.727046263345197	1	1
"Licuala yiiana"	1	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	1	1	4	NA	11.6904239654541	3.5082414150238	0.0291038881987333	27.2006359100342	14.3535709381104	0.827595201476604	0.642405063291139	1	1
"Linospadix albertisianus"	44	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	30	32	148	457223.465041616	22.7965721108697	23.8299598260359	0.0435413659169254	54.7704299579967	21.6776956644925	0.819233300129439	0.525274725274726	7	1
"Linospadix apetiolatus"	37	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	6	76	1042.24307088602	12.4565082240749	2.87298147098438	0.0014287571775148	259.052639523068	84.2052538072741	0.723337305296215	0.0748498908296942	1	1
"Linospadix caninus"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	22.4355430603027	173.065340042114	0.0678520445071626	36.5758323669434	17.9980993270874	0.794165484675513	0.60702875399361	2	1
"Linospadix microcaryus"	36	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	23	96	18007.3943393069	19.7453515529633	5.04058973930983	0.00557856112573063	268.102248297797	75.5374006695218	0.733528775659673	0.115359127287557	2	1
"Linospadix minor"	70	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	38	256	33043.0590821805	17.9434239591871	9.87224518976041	0.00643588989374361	247.479684230259	83.9548847198486	0.745530444681262	0.0890634036465468	3	1
"Linospadix monostachyos"	804	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	50	178	2020	89627.2164834753	24.7244682655999	34.9965980641581	0.0304212522923492	385.104113640477	45.8277668549647	0.636153321124215	0.203917659136358	1	2
"Livistona alfredii"	11	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	8	9	44	156505.442286381	11.052511475303	0.586413325911218	0.000434301621680788	479.242143110795	86.9726458462802	0.595576135010115	0.0561797752808991	3	1
"Livistona australis"	2098	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	70	286	3928	3239714.81538405	41.7534985353654	371.713663153031	0.0396751747573994	371.811901794375	31.0082614478665	0.652312060717099	0.353834088843209	6	3
"Livistona benthamii"	258	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	65	110	744	870355.51621975	11.7070089513941	11.6082367035912	0.00748299384795528	184.171759967656	106.896931463434	0.720441201593497	0.00634501554315889	5	3
"Livistona carinensis"	9	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	5	6	32	28247.126400543	19.3291806115044	15.1184204949273	9.99000753331024e-07	351.216576470269	66.7995122273763	0.689617740717692	0.0434782608695652	5	3
"Livistona chinensis"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	13	56	60663847.0229897	53.5699277605329	1058.75253957113	0.0493049686234112	355.70441792806	47.4849128723145	0.705740969231443	0.241630276564774	10	5
"Livistona concinna"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	5	28	1078.86419542169	12.0409186103127	3.95880334223197	0.018406567692926	208.341979980469	100.535291498358	0.781469806911381	0.0452414439756211	1	1
"Livistona decora"	57	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	34	40	212	198740.563268013	24.201644646494	36.8633774583669	0.0349564087166647	353.420239364892	68.8099015888415	0.67291054544186	0.114688770223958	5	1
"Livistona drudei"	1	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	23.7298450469971	3.76696467399597	0.00851227436214685	314.527954101562	83.2561340332031	0.697524559328746	0.1	1	1
"Livistona eastonii"	50	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	17	132	24440.0586398959	7.50747712135315	0.00383743586484343	2.73350578936515e-05	292.716641235352	113.667623291016	0.62074206485367	0.00298507462686567	1	1
"Livistona exigua"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	9.37887954711914	0.849649012088776	0.0228666942566633	39.9021110534668	16.5470294952393	0.854450785807917	0.647222222222222	1	1
"Livistona fulva"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	4	20	287.685912907282	8.96278476715088	0.202675295993686	0.0144614726195869	435.50218963623	53.9834671020508	0.610299964789143	0.219875776397516	1	1
"Livistona humilis"	3818	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	143	565	7412	538474.317569551	9.62141450541226	11.5498191902721	0.0121275162647208	189.339901755779	108.088659707135	0.722515292408133	0.00403719678388594	3	1
"Livistona inermis"	511	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	101	157	1144	433925.141735933	5.87447578837656	0.264125694677055	0.000573031985272178	259.697298262684	112.066240090447	0.678004835693276	0.00407507077202671	3	2
"Livistona jenkinsiana"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	27.550483436161	10.2916405995687	3.81752920150757	0.0765891720851262	434.853627522786	103.772300720215	0.634340849727749	0.0248525695029487	1	5
"Livistona lanuginosa"	24	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	18	19	80	22996.0212876555	8.2984858751297	0.0401776270009577	0.000359923277708655	419.498706817627	79.2393881479899	0.610274860713153	0.0690087829360102	3	1
"Livistona mariae"	27	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	7	11	72	647086.251115705	6.22408835645075	0.0743483466751598	0.000433233328361961	553.804164180049	61.6813297978154	0.536581956801517	0.0950514453699168	4	1
"Livistona muelleri"	70	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	48	56	268	2199004.62263876	14.2615591063016	16.5464065001812	0.0171094224475902	202.707100895473	103.192008481707	0.749688126027466	0.0334074017316682	9	2
"Livistona nasmophila"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	40	51292.1432903237	0.768201068043709	0.0148185822181404	1.16134422872468e-05	372.019554138184	115.432657877604	0.625704154641161	0.00658183413777972	2	1
"Livistona nitida"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	10	44	8339.08747677411	8.63874980381557	0.245147013770682	0.0114771749899124	492.44803074428	46.9497786930629	0.561562715731658	0.2727969348659	1	1
"Livistona rigida"	51	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	28	33	168	802711.399793262	6.25637104230769	1.30536295485902	0.000277362219620437	379.690381517597	110.455239913043	0.625433016872722	0.0096885092197104	6	2
"Livistona saribus"	14	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	13	13	56	969536.049078979	35.4407197407314	244.334622791835	0.132730613861765	184.435147149222	74.4315813609532	0.778350643514393	0.0779983792544569	7	8
"Livistona speciosa"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	32	586272.971383665	22.578293800354	61.5679253339767	0.0883117324192426	158.246242523193	68.0475072860718	0.754539064748348	0.0750658472344162	5	8
"Livistona victoriae"	155	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	27	48	400	59252.8257546574	8.27045776402998	0.0145100398154389	6.90665586731601e-05	326.714564169607	115.76444224696	0.650089853693466	0.00122004629919289	2	2
"Manicaria martiana"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	40	283608.31033658	6.94662683660334	0.82253082502972	0.0102475673272486	47.2359986738725	21.7714129361239	0.830020976963945	0.510926694329184	5	2
"Manicaria saccifera"	97	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	59	67	348	4437467.66086754	22.1967637017945	57.5626947279136	0.0586161176378079	51.2271676997549	37.8744841801752	0.835459609134338	0.334194214876033	24	15
"Mauritia carana"	5	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	2	2	16	22.7298949177592	4.70401926040649	0.19232887327671	0.000703790155239403	45.9972160339355	8.51697273254394	0.804594609925592	0.743112434847357	2	4
"Mauritia flexuosa"	263	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	173	193	900	9884715.2621332	15.6407361071939	43.5999295419868	0.0549454237279376	75.752817190192	40.4182804655213	0.785484766984791	0.349741946530344	27	13
"Mauritiella aculeata"	57	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	46	48	216	4855651.67405771	11.2469760482771	58.4619994177728	0.0744701360847358	63.5499981662683	53.2965663441441	0.788478340845503	0.19467359201548	15	3
"Mauritiella armata"	146	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	102	111	488	6489439.81593058	12.7817112109432	18.8577387209038	0.0542881899456467	76.4127509234703	54.3722614719443	0.767431076968289	0.235176444144752	24	11
"Mauritiella macroclada"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	8	40	9670.50782159591	26.0450770060221	27.119908730189	0.0171231188675544	27.109491666158	19.8677514394124	0.826261598166348	0.56395011600928	3	2
"Mauritiella pumila"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	10	44	28752.4985078122	5.33264051242308	1.17557069523768	0.0266602253620724	65.8726598566229	47.4997000260787	0.792996586307418	0.207452165156093	4	2
"Maxburretia furtadoana"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	52.6138000488281	138.912887573242	0.103310585021973	89.4094848632812	66.6544799804688	0.800019215293322	0.0690690690690691	1	1
"Maxburretia gracilis"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	27.0049419403076	109.587661743164	0.174004256725311	63.2633438110352	45.7306747436523	0.822840980222049	0.136363636363636	1	2
"Medemia argun"	3	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	3	3	12	15996.630593286	4.85692421595256	1.71189864476522	0	608.556945800781	42.8482398986816	0.549281929255261	3.33333333333333e-06	2	2
"Metroxylon sagu"	43	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	28	156	3322439.41124999	20.9641967263333	38.7277111702187	0.0745686868443912	45.732221248538	34.1213922722395	0.822058495356881	0.381281361355539	12	2
"Metroxylon salomonense"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	13468.1264766585	26.6788234710693	19.5774753888448	0.0606741489221652	48.5516815185547	19.0582129160563	0.870176514807376	0.55191256830601	1	5
"Metroxylon warburgii"	1	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	1	1	4	NA	26.4782257080078	144.9619140625	NA	59.7772674560547	33.3824310302734	0.867935313058719	0.366071428571429	1	3
"Myrialepis paradoxa"	21	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	15	15	68	1417647.03823057	29.1060835974557	123.590753101167	0.162434550623099	104.289779481434	72.7936536698114	0.796593627839799	0.0697968086327632	8	8
"Nannorrhops ritchieana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	10.343186378479	0.985071778297424	0	414.493835449219	61.0422019958496	0.614678213774267	6.25e-07	1	6
"Nenga banaensis"	7	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	5	5	20	29646.7722438226	36.0641288757324	173.741141183036	0.152173545743738	294.866141183036	79.7387063162667	0.750710615423515	0.0835351089588377	4	1
"Nenga macrocarpa"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	26.0270023345947	49.2365627288818	0.0919673033058643	70.0547027587891	56.6823635101318	0.809876561256073	0.109919571045576	2	2
"Nenga pumila"	54	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	49	50	204	2816285.02881436	26.7940868183419	124.416509782826	0.144370649199657	55.1977903578017	42.7595626866376	0.828814075013521	0.279383705399733	13	5
"Neonicholsonia watsonii"	90	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	31	47	300	94095.3214393875	36.1709109200372	34.8278786579768	0.0656071067684227	76.2233589172363	58.1093244340685	0.790820763630161	0.0998108540666375	5	4
"Neoveitchia brunnea"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	6.70416927337646	40.2361068725586	0.00411794520914555	107.58519744873	28.1475162506104	0.83694538258359	0.446280991735537	1	1
"Normanbya normanbyi"	23	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	4	11	84	2174.70440169325	18.3923095620197	3.86165261009465	0.00327510783782877	238.639603324558	84.1616695238196	0.758154972552464	0.0854170469063696	1	1
"Oenocarpus bacaba"	93	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	54	59	304	4017936.18482989	9.27581658046092	28.1399486580042	0.0527156104835349	67.6383037156956	51.41320759763	0.806502909565957	0.168847085649138	18	6
"Oenocarpus bataua"	633	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	258	345	1952	6716325.91891115	13.4702330559586	18.5159538875718	0.0570348197910197	62.2411828907369	33.7331898570249	0.79925462362093	0.393757956437195	36	12
"Oenocarpus circumtextus"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	2	2	8	4.09320938412249	5.93707275390625	0.387991398572922	0.0164020678882177	43.246639251709	17.787789662679	0.829681898205534	0.572572572572574	2	2
"Oenocarpus distichus"	28	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	25	25	100	2222738.0767927	18.6470141836575	30.0509309949619	0.127104998341695	75.2055718558175	72.4042201723371	0.75496614205637	0.0620100620100619	11	5
"Oenocarpus makeru"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	6.28018617630005	0.432011127471924	0.00728963036090136	43.5858383178711	18.5318164825439	0.831258867436806	0.550898203592814	1	1
"Oenocarpus mapora"	455	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	195	250	1488	4025916.98220326	14.6723359117878	33.7231638625428	0.0625408152182769	61.0330414489075	35.3528399876186	0.797984312730827	0.360213918795301	26	8
"Oenocarpus minor"	88	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	59	68	316	2136786.9884448	23.4581097526984	109.444155202835	0.0743625688191969	42.9867632822557	38.4824925986203	0.820129731862121	0.337582651574584	22	2
"Oenocarpus simplex"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	8	NA	6.05640459060669	0.421689391136169	0.0241640098392963	43.2230453491211	17.7554759979248	0.829881167677235	0.573573573573574	1	2
"Oncosperma gracilipes"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	38.9030494689941	557.687255859375	0.0550368372350931	106.201988220215	48.2366218566895	0.82813000754032	0.24254215304799	1	1
"Oncosperma horridum"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	23	92	2789430.60445884	28.1588050127029	123.200661917528	0.166653045375521	51.5937527815501	38.0189111630122	0.833385855505771	0.326824910668708	10	6
"Oncosperma tigillarium"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	36	2096931.25287816	31.2845987319946	232.819078826904	0.122384518617764	56.3549999237061	41.5504233360291	0.845616283456314	0.283517539644402	5	7
"Orania archboldiana"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	58487.8887902	9.67718736330668	2.95958465337753	0.0828211124365528	86.1792621612549	33.6710433959961	0.822473578220989	0.391958908962098	2	1
