"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Calamus flexilis"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.3116271619229	0.0287766336840931	0.0627778932422144	0.0580744216940739	0.308974051982939	0.90630161959788	0.100348570684143	0.008	0
"Calamus floribundus"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00229007633587786	2.33968271608671e-05	0.178108594288056	0.00176026015935682	0.150465179004753	0.552754224729137	0.599315848677723	0.452469680575804	0.0290145447262496	0.024	0.0714285714285714
"Calamus formicarius"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.0148401826484018	0.00610687022900763	0.000582120183709634	0.367916922035309	0.0172361006965883	0.418417302945269	0.0370262596375964	0.143393127613581	0.913838596131755	0.496843360471826	0.04	0
"Calamus geniculatus"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.00267970893846385	0.359262890782799	0.0426492523196598	0.408751210939053	0.0395621969170061	0.163304633689777	0.880169331862523	0.420069810952965	0.048	0.0476190476190476
"Calamus gibbsianus"	28	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.0148401826484018	0.00877862595419847	6.187324187912e-05	0.356855822079646	0.00902348092458545	0.168771412607907	0.0364428010255604	0.0783348980968493	0.896002497093007	0.674114836266785	0.024	0
"Calamus gonospermus"	31	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0304054054054054	0.021689497716895	0.00916030534351145	0.000585475754239985	0.360851581535774	0.0136219483216091	0.230848049461134	0.0388399489768863	0.0967344731073144	0.920024831953194	0.60333913404576	0.032	0
"Calamus gracilipes"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.457862092539388	0.0376414457153934	0.128367556316613	0.0155462582006251	0.165303757985009	0.892039987822001	0.389545045597979	0.008	0
"Calamus grandis"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.000468646741580157	0.398663940543943	0.0331033307433751	0.214122290340825	0.0606224127331099	0.244517456710093	0.83347502545804	0.263093989075845	0.016	0.0238095238095238
"Calamus guruba"	8	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0118243243243243	0.00799086757990868	0.00267175572519084	0.00307333475031314	0.37224999570447	0.0205232668836847	0.182761015429074	0.249325289756239	0.529985165097274	0.694474519929008	0.023719373337166	0.04	0.0714285714285714
"Calamus hallierianus"	25	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.027027027027027	0.0182648401826484	0.0083969465648855	0.00115279840129914	0.340786656481738	0.0138546893225384	0.222955682201936	0.0356743361069999	0.106652329640191	0.914277287970971	0.592753877197304	0.032	0.0238095238095238
"Calamus harmandii"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	5.88442477324946e-11	0.34748396786638	0.00494362330802823	0.544679305201467	0.164518413472365	0.560000857774092	0.829157929230081	0.0116481262026563	0.008	0
"Calamus heatubunii"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	2.67633190118816e-07	0.34201079272984	0.0507343202017482	0.103268474597177	0.039854211133226	0.113917810761774	0.955272261197733	0.644008871577643	0.008	0
"Calamus helferianus"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.397744047471417	0.00829144907780239	0.112410637933028	0.104986347492745	0.434440730458472	0.780609700445621	0.0682728491252338	0.016	0.0476190476190476
"Calamus henryanus"	42	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.0489864864864865	0.0331050228310502	0.0118320610687023	0.00131900341841788	0.372715546455747	0.0289990058399583	0.14243216128296	0.575715732012549	0.470505217720573	0.512570323666628	0.0682609695582352	0.064	0.119047619047619
"Calamus hirsutus"	42	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0506756756756757	0.0376712328767123	0.0148854961832061	0.00509929624813222	0.3626922294892	0.0553030540306362	0.369350283587934	0.0399547557127923	0.13946993896622	0.892502867365972	0.49933220347698	0.08	0.0476190476190476
"Calamus hukaungensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00114503816793893	1.56534463283603e-05	0.199224164983731	0.00439156159803873	0.157258214607616	0.528946055586024	0.610316657634141	0.45135935094551	0.0271373093698192	0.016	0
"Calamus ingens"	34	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0337837837837838	0.0251141552511416	0.0110687022900763	0.000579733490459508	0.347443566872496	0.00901694870156723	0.281233003165676	0.0368801501770727	0.0944801353970555	0.925458569961976	0.655789808407996	0.04	0
"Calamus insignis"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0091324200913242	0.00305343511450382	3.18625515718391e-05	0.43492542949155	0.0387408627985824	0.338447631517011	0.0770107154930423	0.290457083234894	0.849005545654142	0.136825542163514	0.024	0.0476190476190476
"Calamus interruptus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.353482127090333	0.0593822709683419	0.0770202492077439	0.0385632689695896	0.112582740249966	0.95562747387279	0.647986078672299	0.008	0
"Calamus jacobsii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.294543617540497	0.00385484067866333	0.0941882598735218	0.070946433888839	0.0127595391296431	0.828915889492638	0.9075317084552	0.008	0
"Calamus javensis"	248	"NE"	"NE"	"Threatened,Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.239864864864865	0.195205479452055	0.0847328244274809	0.0138532596897673	0.367031173164977	0.0229839420308612	0.294011238905856	0.0446432400720252	0.127200371061033	0.903383700150695	0.506636335443791	0.136	0.142857142857143
"Calamus jenkinsianus"	93	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.113175675675676	0.0810502283105023	0.0301526717557252	0.0135093737810518	0.427366562095659	0.0412587479349061	0.178198858086412	0.325461814481678	0.46397157295696	0.657448170015857	0.0580431581555427	0.168	0.238095238095238
"Calamus johnsii"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00229007633587786	0.000202703781880574	0.35891967257363	0.0137340412386888	0.0895528724907773	0.102150950786373	0.0781526738855905	0.879693517008422	0.640573445696743	0.032	0
"Calamus kampucheaensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.140259021994861	0.00111239798424972	0.439597617888251	0.142045236954783	0.440216581862372	0.742938312824622	0.033559590438421	0.008	0
"Calamus karuensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.378649094405396	0.0138019769706253	0.727299122894195	0.0322454020811636	0.111791639749327	0.916395248195756	0.558844502981797	0.008	0
"Calamus katikii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.352432227223892	0.00298099114683515	0.16203597244059	0.0673643368301063	0.110067269995764	0.765169880869386	0.55316487424249	0.008	0
"Calamus kiahii"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00799086757990868	0.00305343511450382	5.80440440349211e-05	0.419529667794375	0.015491818008154	0.243374524313178	0.0400053778820753	0.0872114156290283	0.917967284223259	0.646414316427366	0.024	0
"Calamus kingianus"	4	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00228310502283105	0.00114503816793893	1.81689389771719e-05	0.112704078950721	0.000679519597695133	0.0563869675401617	0.532403014037639	0.559549071449482	0.48373557313055	0.0338014396024324	0.024	0.0238095238095238
"Calamus klossii"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0168918918918919	0.0136986301369863	0.0049618320610687	0.000120411367507376	0.0917040310299537	0.00468181298417876	0.0319714412401736	0.052527449205769	0.0400347917152362	0.793990361257081	0.79338537968285	0.024	0
"Calamus kontumensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	1.83761587394117e-09	0.422825756815109	0.00672495792355222	0.121584493527846	0.25611414947995	0.389334161909215	0.728885540053892	0.0761709034692827	0.008	0
"Calamus korthalsii"	63	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0557432432432432	0.0410958904109589	0.0190839694656489	0.00169447646315084	0.28696300774538	0.0107378171745086	0.234527964833971	0.0312281406649319	0.0984310493642036	0.91166757483528	0.611959633945069	0.04	0
"Calamus kostermansii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.118630934467739	0.00520169735137027	0.21455719421783	0.106949398954057	0.1245917845565	0.846475231133616	0.489702186214564	0.008	0
"Calamus kunstleri"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.0136986301369863	0.00458015267175573	0.00130197180844262	0.40443107398141	0.0269041018281537	0.312340702609514	0.082979946029651	0.29428812146759	0.837606191277234	0.19425627169843	0.032	0.0238095238095238
"Calamus kurzianus"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00152671755725191	9.06037622276994e-06	0.41874675534641	0.0128308261891723	0.151718233398799	0.143365186244511	0.584498168141076	0.688523384791058	0.00680043960400504	0.016	0.0476190476190476
"Calamus lambirensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00114503816793893	4.75195781729762e-06	0.475594197707212	0.0105324159643396	0.204959265628164	0.0387420649883217	0.0946548131825709	0.942265359216927	0.700926919084551	0.016	0
"Calamus laoensis"	5	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	4.88057451595293e-05	0.374443593095231	0.00726216399920046	0.307996591562601	0.355598097013226	0.548336979553722	0.574427147645772	0.0114144322766455	0.016	0
"Calamus lateralis"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.00114503816793893	7.15909056757706e-09	0.449453794931077	0.0463560047331547	0.131239445767932	0.139917683182412	0.433937141847616	0.813072624813148	0.0335455369853807	0.008	0.0238095238095238
"Calamus latifolius"	40	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.0489864864864865	0.0331050228310502	0.0129770992366412	0.00439467553969623	0.366438774669619	0.0130860076043185	0.187981996908625	0.315191576661131	0.532373204487645	0.624330841096136	0.0213512664030657	0.088	0.261904761904762
"Calamus lauterbachii"	32	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0320945945945946	0.023972602739726	0.0103053435114504	0.00185594431881693	0.317039004028511	0.0152648212909715	0.103634150204469	0.0614291149673828	0.10364888197894	0.875840061759342	0.608194769451648	0.064	0
"Calamus leloi"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00229007633587786	0.000347313387800273	0.284081856703865	0.0352394960087478	0.220785505509011	0.0278651967937825	0.0800357834380614	0.911503433055839	0.679191533855659	0.024	0
"Calamus leptospadix"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.398865999021601	0.0308023851188654	0.0604045408433447	0.524121295756683	0.540250730081284	0.493993773351397	0.0193387541614767	0.008	0.0952380952380952
"Calamus lewisianus"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00114503816793893	3.59236590797028e-05	0.393535704532466	0.0158000421946084	0.225274134547772	0.0841982595015147	0.330902624531664	0.813046946480432	0.100526536166266	0.008	0.0476190476190476
"Calamus lobbianus"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0091324200913242	0.00343511450381679	0.0014563856974728	0.38084419799603	0.0320472457705146	0.393623134154191	0.0475747558942132	0.131826530498346	0.906958611513055	0.512753207438748	0.032	0.0476190476190476
"Calamus loherianus"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.446144854826312	0.040150492331098	0.0561378817508101	0.105927618456835	0.230126475270369	0.786084511905436	0.319105434793339	0.016	0
"Calamus longibracteatus"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.00799086757990868	0.00381679389312977	9.70153733815938e-05	0.639179738971974	0.0966193394249703	0.242111942305718	0.047146389182775	0.17920782811149	0.933554932682837	0.399777465992107	0.016	0
"Calamus longipes"	67	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0827702702702703	0.0684931506849315	0.0251908396946565	0.00288903882615041	0.35584233530827	0.0162807971728094	0.273265049782337	0.0365441969331474	0.0914250462591267	0.924261747473522	0.636088018877175	0.056	0.0714285714285714
"Calamus longipinna"	31	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.0287162162162162	0.0228310502283105	0.0106870229007634	0.00178102890097112	0.398255030323198	0.00851347238412944	0.110298896462486	0.0561423575234212	0.11983337110333	0.856151256890819	0.558915502544552	0.048	0.0476190476190476
"Calamus longisetus"	22	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.0236486486486486	0.0159817351598174	0.00725190839694656	0.000706585226056768	0.403523433570068	0.0376169218553848	0.174097470365032	0.160865757693471	0.45789227495735	0.688537797600267	0.0352341799307311	0.032	0.142857142857143
"Calamus longistipes"	26	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0219594594594595	0.0182648401826484	0.0083969465648855	0.000180458010370046	0.31341080129089	0.00984909873407725	0.228542933245194	0.0346703004910062	0.0779848517125518	0.910838666459752	0.695229241517494	0.032	0
"Calamus lucysmithiae"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	1.12007014478896e-09	0.251796321733596	0.00248311153822916	0.0696648794383218	0.0970423858239883	0.196476684676377	0.864689944419759	0.357172589168698	0.008	0
"Calamus macrochlamys"	28	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.027027027027027	0.0205479452054795	0.00763358778625954	0.00166413857737557	0.239019737755088	0.0104103821589119	0.0826139235467886	0.0715953765528061	0.0992721641176413	0.833752017806231	0.62280295392499	0.056	0
"Calamus macropterus"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	0.000111064773108302	0.257332907543266	0.0131810059592428	0.143394806407333	0.0179382373377992	0.121776754700516	0.869413461575627	0.485822209902934	0.016	0
"Calamus maculatus"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00381679389312977	0.000269595322904458	0.325885177184292	0.0240338183811979	0.539999409004587	0.0394292214386667	0.133789809334615	0.915578385236997	0.497001698132219	0.032	0
"Calamus maiadum"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.243398930697308	0.00119558258927557	0.147246687449919	0.0362846193283501	0.0760421735247887	0.938334321011045	0.74835962238605	0.016	0
"Calamus manan"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00229007633587786	0.00120577548349161	0.442534752813582	0.111646077259688	0.273494971964882	0.0488880264092069	0.173326111289314	0.868306251521691	0.43608070746795	0.032	0.0714285714285714
"Calamus marginatus"	45	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0608108108108108	0.04337899543379	0.016412213740458	0.00165862948294845	0.318385953828607	0.0221525896341836	0.246345225540964	0.0325371564041184	0.102709812340538	0.911121174161226	0.584850002726261	0.048	0.0476190476190476
"Calamus mattanensis"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.0136986301369863	0.0049618320610687	0.000603230587777175	0.383828456640284	0.0399603808698768	0.331541396139674	0.0359807805351287	0.141478853797161	0.906996608073031	0.475246790255582	0.04	0
"Calamus maturbongsii"	3	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	4.27005922898174e-07	0.155520107792361	0.0228583652442072	0.0318612025918069	0.0249805229501553	0.0848190227686942	0.90263260430617	0.696487322317332	0.016	0
"Calamus melanacanthos"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000763358778625954	2.25928532410346e-07	0.193145845870822	0.00493915577591599	0.323853134936987	0.137687647082683	0.444854005950596	0.752658153203412	0.0304125773300271	0.008	0.0238095238095238
"Calamus melanochaetes"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0102739726027397	0.00458015267175573	0.00130633863669825	0.373606922579373	0.127479672954658	0.158013355662179	0.0341538699203349	0.181991475398187	0.89465262248341	0.401059676381784	0.056	0.0952380952380952
"Calamus melanoloma"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.366640644388442	0.270106690727429	0.0146346652309862	0.0285569141703873	0.0878796745144121	0.885016907780415	0.606870207219619	0.008	0
"Calamus micracanthus"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.027027027027027	0.0194063926940639	0.00725190839694656	0.00345803974691483	0.30409835297781	0.0174977256451706	0.420070665163369	0.0421545502898544	0.145211188284226	0.892453612035721	0.464833344012234	0.04	0.0238095238095238
"Calamus micranthus"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.475251303279786	0.0827494602211822	0.315373292870505	0.089023861790063	0.337160936482513	0.830980568924558	0.118295082556253	0.008	0.0952380952380952
"Calamus microsphaerion"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.511917112741692	0.00868914899609005	0.204646618269149	0.0369498152964138	0.0701540311192918	0.931878891490823	0.715051427951375	0.008	0.0238095238095238
"Calamus microstachys"	46	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0439189189189189	0.0353881278538813	0.0152671755725191	0.00150165963306223	0.357291217323913	0.0167854263733583	0.266955262421475	0.0370114469260574	0.111090709315894	0.917705827204494	0.565030147688922	0.048	0
"Calamus minahassae"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00305343511450382	3.65266534679391e-05	0.25021357852064	0.0120473729521728	0.125795796432649	0.0279197020127481	0.137967934595673	0.859880922457843	0.471395088579041	0.016	0
"Calamus mirabilis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.140087738721271	0.00825367400177434	0.303529331564955	0.0155369514059278	0.159982815534652	0.90967608301665	0.438471652664631	0.016	0
"Calamus mollispinus"	4	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00114503816793893	3.08669748563662e-06	0.508340478909759	0.104732921190451	0.153754170039204	0.206526330559661	0.431037732002057	0.804272885188861	0.0768779433004056	0.016	0
"Calamus monticola"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.432855130783673	0.0482656254007776	0.238051003164034	0.0780252733201614	0.276839876976701	0.827855630165161	0.134860002942849	0.008	0.0238095238095238
"Calamus moorei"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0	NA	0.379387671979624	0.00470296680597043	0.617256504691994	0.0383487760202375	0.11060659344307	0.897136353216242	0.518400629289774	0.008	0
"Calamus moseleyanus"	9	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00305343511450382	0.00149490981766745	0.415781689970286	0.0160701291177189	0.291222639346704	0.0525990562033114	0.17760018638804	0.911331524863565	0.391697244687314	0.024	0.0476190476190476
"Calamus moti"	38	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0320945945945946	0.0273972602739726	0.0129770992366412	0.000389020252902545	0.32185028495377	0.00626926115331114	0.0229537378312892	0.357282295009888	0.450018911487687	0.64319346121535	0.123444770704817	0.024	0
"Calamus muelleri"	585	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0337837837837838	0.100456621004566	0.124427480916031	0.000909068483147519	0.446022659020243	0.0148677958529218	0.0566381642364573	0.475689077076796	0.235903222426559	0.480957599205813	0.240759865866818	0.016	0.0238095238095238
"Calamus muricatus"	42	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0388513513513514	0.0296803652968037	0.0133587786259542	0.00118233649503204	0.282027466351868	0.0121676396562686	0.179540427224837	0.0350276839453016	0.0893657134415886	0.918710848472706	0.632455360136342	0.04	0
"Calamus myriacanthus"	31	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.035472972972973	0.0251141552511416	0.0099236641221374	0.000536889250378924	0.243832909617661	0.0146970534090927	0.263416502171449	0.0305993600300073	0.0861916810783686	0.910390807468901	0.64206533989833	0.048	0
"Calamus myrianthus"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	1.41496826568614e-05	0.372636626851881	0.0184637469144322	0.149121964646866	0.0864275820760968	0.354343925817823	0.816027008622666	0.0877061363817336	0.008	0.0238095238095238
"Calamus nanduensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	4.52739126231064e-10	0.387237553100308	0.0050425916174278	0.0705529730621137	0.0654314059856415	0.054925923468674	0.864436672622074	0.762349365417043	0.008	0
"Calamus nannostachys"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	5.85773968118817e-06	0.266274934989124	0.00232618890306538	0.0568686670817496	0.0970848834356784	0.134649655420006	0.79924493186459	0.502237403315901	0.008	0
"Calamus nanodendron"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.477919865943566	0.0364692568092902	0.443633474624725	0.044167847822589	0.16029759148295	0.900593860562419	0.414792823121416	0.008	0
"Calamus nematospadix"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.0091324200913242	0.00381679389312977	6.56112625355558e-05	0.450677678529234	0.0271669895818938	0.293055821006808	0.0421759456774296	0.158530195966511	0.906518688967808	0.420942308992029	0.032	0
"Calamus nielsenii"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	6.55391925511478e-10	0.0522959520826316	0.000401138425764121	0.00533948006788702	0.0263747574980782	0.0573809002152768	0.918635984308156	0.777846039728541	0.008	0
"Calamus novae-georgii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.31638870714281	0.00914868722499019	0.18612407743381	0.0390277252361158	0.0782198132830071	0.968840395617432	0.711176033611137	0.008	0
"Calamus nuichuaensis"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000763358778625954	1.5191222002148e-08	0.562177716955119	0.0621628848323137	0.106204851484984	0.193005564021084	0.43457866209658	0.840683374984545	0.0583211121573922	0.008	0
"Calamus oblatus"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00267175572519084	3.31158963688036e-05	0.492261050699229	0.0273015126858731	0.244158683007055	0.0372650122450181	0.0860991930454006	0.939504031411381	0.640837633684762	0.032	0
"Calamus oblongus"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.366640644388442	0.270106690727429	0.0146346652309862	0.0285569141703873	0.0878796745144121	0.885016907780415	0.606870207219619	0.008	0
"Calamus ochrolepis"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0253378378378378	0.0171232876712329	0.00572519083969466	0.00112898319248063	0.437631230812564	0.0654128530189206	0.0765982869253037	0.11956275427536	0.237826200356533	0.837530889602823	0.312709537425845	0.04	0
"Calamus ocreatus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.407391759727526	0.0272484273171622	0.496249596127145	0.225920809771946	0.450624056817263	0.802889057274578	0.0643649724339812	0.008	0
"Calamus oligostachys"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.425266697726887	0.0109926542676455	0.161323990598547	0.406774140214843	0.598749105903065	0.588243650918213	0.00813220940407576	0.008	0.0238095238095238
"Calamus optimus"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.027027027027027	0.0182648401826484	0.00725190839694656	0.00179628955083162	0.283342843996357	0.0134234926336953	0.270147572743634	0.0300758567525536	0.108347315209779	0.910963456686197	0.561501041614128	0.048	0
"Calamus oresbius"	26	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.027027027027027	0.0194063926940639	0.00801526717557252	0.000236167324767617	0.329282219436844	0.0133585585220082	0.0384966062141637	0.0567725059851892	0.0976324586182316	0.743314143246759	0.63361810174356	0.016	0
"Calamus ornatus"	36	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0540540540540541	0.0365296803652968	0.0129770992366412	0.0118488777112006	0.356257304911067	0.0333315759835929	0.336314692007934	0.045440893212833	0.13313594730678	0.893950845751689	0.490929283731848	0.096	0.142857142857143
"Calamus ovoideus"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	3.55842572401137e-09	0.367708468374918	0.0493006161313636	0.0164329552478729	0.0559491360811064	0.168130479009726	0.9023079921647	0.355353634489847	0.008	0
"Calamus oxycoccus"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0185810810810811	0.0125570776255708	0.00458015267175573	0.000364093581410148	0.367315903017942	0.014065475219209	0.23449499234045	0.0406652372384801	0.0917320834356954	0.932514536520234	0.618232043638629	0.024	0
"Calamus pachypus"	22	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	0.027027027027027	0.0182648401826484	0.00763358778625954	0.00324556525407729	0.277939592892635	0.0123092323053743	0.0976063874200187	0.046362154313264	0.0906570027952821	0.85500644748711	0.684563530910718	0.056	0.0238095238095238
